areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000149,South Norfolk,ltla,2022-08-02,118034
E07000149,South Norfolk,ltla,2022-08-01,118033
E07000149,South Norfolk,ltla,2022-07-31,118032
E07000149,South Norfolk,ltla,2022-07-30,118030
E07000149,South Norfolk,ltla,2022-07-29,118028
E07000149,South Norfolk,ltla,2022-07-28,118028
E07000149,South Norfolk,ltla,2022-07-27,118027
E07000149,South Norfolk,ltla,2022-07-26,118023
E07000149,South Norfolk,ltla,2022-07-25,118022
E07000149,South Norfolk,ltla,2022-07-24,118019
E07000149,South Norfolk,ltla,2022-07-23,118017
E07000149,South Norfolk,ltla,2022-07-22,118014
E07000149,South Norfolk,ltla,2022-07-21,118014
E07000149,South Norfolk,ltla,2022-07-20,118010
E07000149,South Norfolk,ltla,2022-07-19,118008
E07000149,South Norfolk,ltla,2022-07-18,118004
E07000149,South Norfolk,ltla,2022-07-17,118003
E07000149,South Norfolk,ltla,2022-07-16,118002
E07000149,South Norfolk,ltla,2022-07-15,117994
E07000149,South Norfolk,ltla,2022-07-14,117994
E07000149,South Norfolk,ltla,2022-07-13,117994
E07000149,South Norfolk,ltla,2022-07-12,117994
E07000149,South Norfolk,ltla,2022-07-11,117990
E07000149,South Norfolk,ltla,2022-07-10,117990
E07000149,South Norfolk,ltla,2022-07-09,117986
E07000149,South Norfolk,ltla,2022-07-08,117981
E07000149,South Norfolk,ltla,2022-07-07,117978
E07000149,South Norfolk,ltla,2022-07-06,117977
E07000149,South Norfolk,ltla,2022-07-05,117976
E07000149,South Norfolk,ltla,2022-07-04,117975
E07000149,South Norfolk,ltla,2022-07-03,117972
E07000149,South Norfolk,ltla,2022-07-02,117967
E07000149,South Norfolk,ltla,2022-07-01,117961
E07000149,South Norfolk,ltla,2022-06-30,117961
E07000149,South Norfolk,ltla,2022-06-29,117960
E07000149,South Norfolk,ltla,2022-06-28,117957
E07000149,South Norfolk,ltla,2022-06-27,117956
E07000149,South Norfolk,ltla,2022-06-26,117956
E07000149,South Norfolk,ltla,2022-06-25,117951
E07000149,South Norfolk,ltla,2022-06-24,117946
E07000149,South Norfolk,ltla,2022-06-23,117944
E07000149,South Norfolk,ltla,2022-06-22,117943
E07000149,South Norfolk,ltla,2022-06-21,117942
E07000149,South Norfolk,ltla,2022-06-20,117941
E07000149,South Norfolk,ltla,2022-06-19,117940
E07000149,South Norfolk,ltla,2022-06-18,117935
E07000149,South Norfolk,ltla,2022-06-17,117926
E07000149,South Norfolk,ltla,2022-06-16,117925
E07000149,South Norfolk,ltla,2022-06-15,117925
E07000149,South Norfolk,ltla,2022-06-14,117925
E07000149,South Norfolk,ltla,2022-06-13,117924
E07000149,South Norfolk,ltla,2022-06-12,117924
E07000149,South Norfolk,ltla,2022-06-11,117918
E07000149,South Norfolk,ltla,2022-06-10,117903
E07000149,South Norfolk,ltla,2022-06-09,117903
E07000149,South Norfolk,ltla,2022-06-08,117902
