Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,42.7,81.8,17.1,28.8,,,,,,0.8,257300.0,145600.0,0.226742037,0.259133655,91.0
2020-03-02,42.3,79.7,16.8,28.9,,,,,,0.6524,228200.0,122500.0,0.226742037,0.259133655,91.0
2020-03-03,43.5,74.0,12.9,29.3,,,,,,0.5238,181900.0,93000.0,0.226742037,0.259133655,91.0
2020-03-04,45.2,95.6,12.1,29.2,,,,,,0.4905,167900.0,83200.0,0.226742037,0.259133655,91.0
2020-03-05,42.5,88.7,13.9,29.0,,,,,,0.1952,205000.0,98400.0,0.226742037,0.259133655,91.0
2020-03-06,43.8,81.0,22.3,29.3,,,,,,0.7714,235300.0,102700.0,0.226742037,0.259133655,91.0
2020-03-07,49.8,89.3,19.5,29.6,,,,,,0.6,225100.0,125100.0,0.226742037,0.259133655,91.0
2020-03-08,47.2,84.3,21.9,29.3,,,,,,0.5619,246600.0,150100.0,0.226742037,0.259133655,91.0
2020-03-09,47.2,87.9,21.1,29.5,,,,,,0.5905,217000.0,126300.0,0.226742037,0.259133655,91.0
2020-03-10,50.7,99.7,23.3,29.4,,,,,,0.8714,187900.0,98500.0,0.226742037,0.259133655,91.0
2020-03-11,49.8,88.3,19.3,29.4,,,,,,,175700.0,88600.0,0.226742037,0.259133655,91.0
2020-03-12,44.3,75.1,24.4,29.5,,,,,,0.9824,184200.0,96700.0,0.226742037,0.259133655,91.0
2020-03-13,45.8,82.1,15.0,29.6,,,,,,0.9273,195200.0,104200.0,0.226742037,0.259133655,91.0
2020-03-14,48.1,91.5,16.8,29.5,,,,,,0.8773,192200.0,125800.0,0.226742037,0.259133655,91.0
2020-03-15,46.3,88.2,13.0,29.4,,,,,,0.2826,201000.0,141400.0,0.226742037,0.259133655,91.0
2020-03-16,44.3,74.4,9.1,29.8,,,,,,1.2087,159400.0,112700.0,0.226742037,0.259133655,91.0
2020-03-17,49.4,90.8,14.7,29.9,,,,,,0.9,109500.0,77300.0,0.226742037,0.259133655,91.0
2020-03-18,49.6,96.5,13.1,29.8,,,,,,0.5522,87000.0,62100.0,0.226742037,0.259133655,91.0
2020-03-19,46.4,94.1,8.9,29.8,,,,,,0.2818,80900.0,58500.0,0.226742037,0.259133655,91.0
2020-03-20,45.2,73.3,13.8,29.8,,,,,,1.0955,64200.0,46900.0,0.226742037,0.259133655,91.0
2020-03-21,44.9,75.2,28.8,29.7,,,,,,1.2652,51500.0,37000.0,0.226742037,0.259133655,91.0
2020-03-22,44.3,73.9,9.1,29.8,,,,,,1.1,36400.0,23600.0,0.226742037,0.259133655,91.0
2020-03-23,45.9,71.4,12.2,29.8,,,,,,1.4542,28000.0,17600.0,0.226742037,0.259133655,91.0
2020-03-24,48.3,87.0,14.3,29.8,,,,,,1.5667,22600.0,14200.0,0.226742037,0.259133655,91.0
2020-03-25,47.3,69.1,11.2,29.8,,,,,,1.6913,14800.0,8900.0,0.226742037,0.259133655,91.0
2020-03-26,47.0,60.4,7.0,29.8,,,,,,1.575,14600.0,8600.0,0.226742037,0.259133655,91.0
2020-03-27,44.4,65.1,8.9,29.8,,,,,,1.45,13100.0,7800.0,0.226742037,0.259133655,91.0
2020-03-28,45.1,63.7,15.5,29.9,,,,,,1.0542,11400.0,7000.0,0.226742037,0.259133655,91.0
2020-03-29,41.3,55.2,17.9,30.2,,,,,,0.9958,10000.0,5800.0,0.226742037,0.259133655,91.0
2020-03-30,41.4,63.1,13.3,30.2,,,,,,0.6625,5700.0,2900.0,0.226742037,0.259133655,91.0
2020-03-31,46.2,58.8,13.5,30.0,193.7113058498016,,,,,1.1667,5500.0,2700.0,0.226742037,0.259133655,91.0
2020-04-01,43.0,67.3,10.7,29.2,72.00389104569676,,,,,0.9458,4400.0,2200.0,0.226742037,0.259133655,91.0
2020-04-02,46.6,81.5,12.1,29.7,1.000000074264892,,,,,1.028,4700.0,2300.0,0.226742037,0.259133655,91.0
2020-04-03,47.5,89.5,8.3,29.7,34.641552844354024,,,,,1.484,5400.0,2600.0,0.226742037,0.259133655,91.0
2020-04-04,49.8,76.3,15.9,29.6,22.024770382921165,,,,,1.932,5500.0,2700.0,0.226742037,0.259133655,91.0
2020-04-05,55.1,75.1,23.0,29.3,3.376623229551888,,,,,2.116,5300.0,2500.0,0.226742037,0.259133655,91.0
2020-04-06,49.4,86.7,9.4,29.6,2.6859192148732416,,,,,1.5923,3300.0,1900.0,0.226742037,0.259133655,91.0
2020-04-07,51.1,64.8,13.3,29.9,1.0000002525006777,,,,,1.8038,4200.0,2500.0,0.226742037,0.259133655,91.0
2020-04-08,54.8,61.4,6.1,29.8,2.0228522008844467,,,,,1.6423,4300.0,2200.0,0.226742037,0.259133655,91.0
2020-04-09,59.8,64.2,8.5,29.8,4.411315114812366,,,,,1.9577,4500.0,2800.0,0.226742037,0.259133655,91.0
2020-04-10,62.2,54.3,11.1,29.7,2.114706205073202,,,,,2.1192,3600.0,1800.0,0.226742037,0.259133655,91.0
2020-04-11,59.1,60.9,5.8,29.8,1.954824798057612,,,,,1.8577,3700.0,2500.0,0.226742037,0.259133655,91.0
2020-04-12,53.7,79.4,5.3,29.5,1.0000004010305474,,,,,1.8115,3300.0,1700.0,0.226742037,0.259133655,91.0
2020-04-13,54.1,67.9,13.7,29.7,2.6096025837478347,,,,,1.6654,3000.0,1800.0,0.226742037,0.259133655,91.0
2020-04-14,47.2,69.4,10.5,29.9,1.7908835417000533,,,,,2.2654,1900.0,1000.0,0.226742037,0.259133655,91.0
2020-04-15,50.5,59.9,14.8,29.7,2.185188618054387,,,,,2.2077,2700.0,1300.0,0.226742037,0.259133655,91.0
2020-04-16,54.8,65.6,14.7,29.5,3.936125394694556,,,,,1.5115,2800.0,1600.0,0.226742037,0.259133655,91.0
2020-04-17,52.7,90.3,15.2,29.5,2.2193427593169543,,,,,0.6692,3100.0,1700.0,0.226742037,0.259133655,91.0
2020-04-18,51.6,91.3,15.3,29.6,1.0000006980904197,,,,,1.0038,3200.0,1900.0,0.226742037,0.259133655,91.0
2020-04-19,53.4,81.4,9.7,29.6,3.37088788320127,,,,,2.2038,2300.0,1100.0,0.226742037,0.259133655,91.0
2020-04-20,55.3,58.2,10.1,29.5,3.940847088876652,,,,,2.1071,3100.0,1900.0,0.226742037,0.259133655,91.0
2020-04-21,54.0,69.2,6.4,29.5,4.820615973452694,,,,,2.1536,3300.0,2300.0,0.226742037,0.259133655,91.0
2020-04-22,55.5,65.3,4.7,29.6,2.363706582784173,,,,,2.1964,3900.0,2200.0,0.226742037,0.259133655,91.0
2020-04-23,56.2,65.8,5.7,29.7,10.520758413347645,,,,,2.2536,2900.0,1800.0,0.226742037,0.259133655,91.0
2020-04-24,52.3,82.5,5.4,29.6,6.82249842561178,,,,,2.2107,4500.0,2800.0,0.226742037,0.259133655,91.0
2020-04-25,51.9,87.6,5.5,29.5,1.0000009951504685,,,,,2.2536,3500.0,2300.0,0.226742037,0.259133655,91.0
2020-04-26,51.7,84.5,6.3,29.5,39.0416322456233,,,,,2.2929,3900.0,2400.0,0.226742037,0.259133655,91.0
2020-04-27,51.1,90.3,5.0,29.3,27.384457040587822,,,,,1.2964,3300.0,2100.0,0.226742037,0.259133655,91.0
2020-04-28,49.8,91.9,9.8,29.2,253.9049338302481,,,,,0.3464,4300.0,2800.0,0.226742037,0.259133655,91.0
2020-05-01,50.3,81.5,16.9,29.2,1.3330855689359662,,,,,1.5964,4900.0,2600.0,0.226742037,0.259133655,91.0
2020-05-02,50.3,75.6,8.4,29.5,1.0837188350603095,,,,,2.1143,3800.0,1900.0,0.226742037,0.259133655,91.0
2020-05-03,50.7,93.0,11.2,29.5,1.2755531340405009,,,,,1.1393,4700.0,1800.0,0.226742037,0.259133655,91.0
2020-05-04,53.8,80.3,14.0,29.6,1.9785261820108309,,,,,2.2179,2700.0,900.0,0.226742037,0.259133655,91.0
2020-05-05,51.0,85.8,25.5,29.5,1.2737632528153051,,,,,2.4464,3100.0,1800.0,0.226742037,0.259133655,91.0
2020-05-06,53.0,69.0,19.6,29.8,1.1599609945949525,,,,,2.5786,4400.0,1900.0,0.226742037,0.259133655,91.0
2020-05-07,57.6,77.0,12.0,29.7,0.7441074536447444,,,,,2.4759,4500.0,2100.0,0.226742037,0.259133655,91.0
2020-05-08,57.4,76.3,7.7,29.6,0.8183112444431502,,,,,2.3207,4600.0,1600.0,0.226742037,0.259133655,91.0
2020-05-09,62.1,62.3,6.3,29.5,3.839737125293075,,,,,2.4241,3700.0,1500.0,0.226742037,0.259133655,91.0
2020-05-10,57.9,73.9,9.8,29.4,1.8456734517575244,,,,,1.3033,3900.0,1400.0,0.226742037,0.259133655,91.0
2020-05-11,46.4,55.1,16.1,29.7,1.3120542578998649,,,,,1.7483,3500.0,1300.0,0.226742037,0.259133655,91.0
