Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,41.4,70.9,10.7,28.8,,,,,,0.8,257300.0,145600.0,0.129391056,0.159621733,3501.0
2020-03-02,39.0,75.4,7.1,28.9,,,,,,0.6524,228200.0,122500.0,0.129391056,0.159621733,3501.0
2020-03-03,40.8,75.3,8.2,29.2,,,,,,0.5238,181900.0,93000.0,0.129391056,0.159621733,3501.0
2020-03-04,38.5,86.8,5.2,29.4,,,,,,0.4905,167900.0,83200.0,0.129391056,0.159621733,3501.0
2020-03-05,39.1,87.9,9.3,29.1,145.5334772368854,,,,,0.1952,205000.0,98400.0,0.129391056,0.159621733,3501.0
2020-03-06,39.1,74.2,3.3,29.3,1.0000000297059557,,,,,0.7714,235300.0,102700.0,0.129391056,0.159621733,3501.0
2020-03-07,46.2,81.2,9.6,29.5,38.854795946182215,,,,,0.6,225100.0,125100.0,0.129391056,0.159621733,3501.0
2020-03-08,48.5,72.8,12.5,29.2,1.000000044558934,,,,,0.5619,246600.0,150100.0,0.129391056,0.159621733,3501.0
2020-03-09,44.5,80.6,10.6,29.4,1.000000044558934,,,,,0.5905,217000.0,126300.0,0.129391056,0.159621733,3501.0
2020-03-10,53.4,84.0,11.4,29.2,16.210384737336682,,,,,0.8714,187900.0,98500.0,0.129391056,0.159621733,3501.0
2020-03-11,48.9,77.4,11.2,29.3,9.188748133507248,,,,,,175700.0,88600.0,0.129391056,0.159621733,3501.0
2020-03-12,42.6,66.1,13.3,29.4,1.0000001039708517,,,,,0.9824,184200.0,96700.0,0.129391056,0.159621733,3501.0
2020-03-13,43.3,80.6,8.5,29.6,1.0000001039708517,,,,,0.9273,195200.0,104200.0,0.129391056,0.159621733,3501.0
2020-03-14,46.6,89.1,10.1,29.5,1.0000001039708517,,,,,0.8773,192200.0,125800.0,0.129391056,0.159621733,3501.0
2020-03-15,46.8,83.2,9.3,29.4,7.430994241559062,,,,,0.2826,201000.0,141400.0,0.129391056,0.159621733,3501.0
2020-03-16,44.2,69.7,6.8,29.8,4.0329714160999455,,,,,1.2087,159400.0,112700.0,0.129391056,0.159621733,3501.0
2020-03-17,49.5,84.0,10.7,29.9,3.366362613714627,,,,,0.9,109500.0,77300.0,0.129391056,0.159621733,3501.0
2020-03-18,46.7,93.2,8.2,29.9,3.398926449486177,,,,,0.5522,87000.0,62100.0,0.129391056,0.159621733,3501.0
2020-03-19,41.5,83.4,7.1,30.0,1.4833177783509357,,,,,0.2818,80900.0,58500.0,0.129391056,0.159621733,3501.0
2020-03-20,42.3,78.2,11.5,30.1,4.250802071607635,,,,,1.0955,64200.0,46900.0,0.129391056,0.159621733,3501.0
2020-03-21,41.9,63.9,12.7,30.0,3.3632228563132043,,,,,1.2652,51500.0,37000.0,0.129391056,0.159621733,3501.0
2020-03-22,41.1,68.3,8.7,30.0,5.041025724090842,,,,,1.1,36400.0,23600.0,0.129391056,0.159621733,3501.0
2020-03-23,40.9,67.8,6.4,29.9,7.300266396911013,,,,,1.4542,28000.0,17600.0,0.129391056,0.159621733,3501.0
2020-03-24,45.5,71.7,7.6,29.9,6.559325800945147,,,,,1.5667,22600.0,14200.0,0.129391056,0.159621733,3501.0
2020-03-25,45.8,54.5,5.3,29.9,7.932001491522107,,,,,1.6913,14800.0,8900.0,0.129391056,0.159621733,3501.0
2020-03-26,43.9,53.0,6.1,29.9,7.208506726161555,,,,,1.575,14600.0,8600.0,0.129391056,0.159621733,3501.0
2020-03-27,41.8,71.3,9.9,29.9,11.303567597410018,,,,,1.45,13100.0,7800.0,0.129391056,0.159621733,3501.0
2020-03-28,42.2,73.2,14.2,30.1,13.377002536241706,,,,,1.0542,11400.0,7000.0,0.129391056,0.159621733,3501.0
2020-03-29,39.7,60.4,15.9,30.4,26.932033398391123,,,,,0.9958,10000.0,5800.0,0.129391056,0.159621733,3501.0
2020-03-30,40.9,74.2,9.6,30.2,46.97663844603704,,,,,0.6625,5700.0,2900.0,0.129391056,0.159621733,3501.0
2020-03-31,42.3,72.1,7.9,30.1,67.68879335549917,,,,,1.1667,5500.0,2700.0,0.129391056,0.159621733,3501.0
2020-04-01,42.7,69.6,7.6,29.9,75.4912527675362,,,,,0.9458,4400.0,2200.0,0.129391056,0.159621733,3501.0
