Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,44.2,79.6,14.0,29.1,,,,,,0.8,257300.0,145600.0,0.252344531,0.278283218,138.0
2020-03-02,44.5,68.5,9.3,29.2,,,,,,0.6524,228200.0,122500.0,0.252344531,0.278283218,138.0
2020-03-03,45.8,69.7,10.2,29.5,,,,,,0.5238,181900.0,93000.0,0.252344531,0.278283218,138.0
2020-03-04,43.7,84.0,5.6,29.6,,,,,,0.4905,167900.0,83200.0,0.252344531,0.278283218,138.0
2020-03-05,42.5,85.7,10.8,29.3,,,,,,0.1952,205000.0,98400.0,0.252344531,0.278283218,138.0
2020-03-06,46.0,69.7,1.6,29.6,,,,,,0.7714,235300.0,102700.0,0.252344531,0.278283218,138.0
2020-03-07,51.7,83.7,14.1,29.8,,,,,,0.6,225100.0,125100.0,0.252344531,0.278283218,138.0
2020-03-08,50.5,75.5,15.0,29.5,,,,,,0.5619,246600.0,150100.0,0.252344531,0.278283218,138.0
2020-03-09,47.3,79.3,11.5,29.8,,,,,,0.5905,217000.0,126300.0,0.252344531,0.278283218,138.0
2020-03-10,54.9,85.4,14.9,29.5,,,,,,0.8714,187900.0,98500.0,0.252344531,0.278283218,138.0
2020-03-11,52.5,75.9,15.3,29.6,,,,,,,175700.0,88600.0,0.252344531,0.278283218,138.0
2020-03-12,45.6,71.5,15.0,29.7,1.0000000297059557,,,,,0.9824,184200.0,96700.0,0.252344531,0.278283218,138.0
2020-03-13,49.6,64.1,8.2,29.9,1.0000000297059557,,,,,0.9273,195200.0,104200.0,0.252344531,0.278283218,138.0
2020-03-14,51.2,83.3,11.6,29.8,1.0000000297059557,,,,,0.8773,192200.0,125800.0,0.252344531,0.278283218,138.0
2020-03-15,47.0,91.9,6.6,29.6,1.0000000297059557,,,,,0.2826,201000.0,141400.0,0.252344531,0.278283218,138.0
2020-03-16,48.0,68.9,6.6,30.1,1.0000000297059557,,,,,1.2087,159400.0,112700.0,0.252344531,0.278283218,138.0
2020-03-17,52.8,87.2,13.0,30.2,1.0000000297059557,,,,,0.9,109500.0,77300.0,0.252344531,0.278283218,138.0
2020-03-18,50.0,93.8,10.3,30.1,1.0000000297059557,,,,,0.5522,87000.0,62100.0,0.252344531,0.278283218,138.0
2020-03-19,42.1,93.8,8.4,30.2,12.252711941110029,,,,,0.2818,80900.0,58500.0,0.252344531,0.278283218,138.0
2020-03-20,46.2,73.7,15.8,30.3,1.0000000594119127,,,,,1.0955,64200.0,46900.0,0.252344531,0.278283218,138.0
2020-03-21,48.6,46.1,13.7,30.2,1.0000000594119127,,,,,1.2652,51500.0,37000.0,0.252344531,0.278283218,138.0
2020-03-22,49.8,51.6,11.8,30.2,1.0000000594119127,,,,,1.1,36400.0,23600.0,0.252344531,0.278283218,138.0
2020-03-23,50.5,47.1,5.0,30.2,5.296708535541947,,,,,1.4542,28000.0,17600.0,0.252344531,0.278283218,138.0
2020-03-24,57.1,60.5,8.3,30.1,5.141133423732194,,,,,1.5667,22600.0,14200.0,0.252344531,0.278283218,138.0
2020-03-25,55.8,42.1,2.4,30.1,3.2680752088320864,,,,,1.6913,14800.0,8900.0,0.252344531,0.278283218,138.0
2020-03-26,51.0,52.1,6.4,30.1,4.479884719261507,,,,,1.575,14600.0,8600.0,0.252344531,0.278283218,138.0
2020-03-27,49.6,60.5,10.2,30.2,3.370375800318752,,,,,1.45,13100.0,7800.0,0.252344531,0.278283218,138.0
2020-03-28,48.5,65.0,18.4,30.3,2.614868329044623,,,,,1.0542,11400.0,7000.0,0.252344531,0.278283218,138.0
2020-03-29,44.6,49.5,20.6,30.6,6.458006197278049,,,,,0.9958,10000.0,5800.0,0.252344531,0.278283218,138.0
2020-03-30,45.4,72.8,7.7,30.5,2.569539276824411,,,,,0.6625,5700.0,2900.0,0.252344531,0.278283218,138.0
2020-03-31,47.2,64.2,10.3,30.4,4.556330295573634,,,,,1.1667,5500.0,2700.0,0.252344531,0.278283218,138.0
2020-04-01,45.5,67.0,3.3,30.1,7.065494678680762,,,,,0.9458,4400.0,2200.0,0.252344531,0.278283218,138.0
2020-04-02,52.7,70.4,10.5,29.9,9.393158963368576,,,,,1.028,4700.0,2300.0,0.252344531,0.278283218,138.0
2020-04-03,51.6,60.2,4.4,29.9,4.339687590160305,,,,,1.484,5400.0,2600.0,0.252344531,0.278283218,138.0
2020-04-04,53.1,64.0,6.0,30.2,8.140567479518719,,,,,1.932,5500.0,2700.0,0.252344531,0.278283218,138.0
2020-04-05,43.3,50.5,13.0,30.0,21.177963397295752,,,,,2.116,5300.0,2500.0,0.252344531,0.278283218,138.0
2020-04-06,57.5,64.5,8.9,29.9,26.416698214982,,,,,1.5923,3300.0,1900.0,0.252344531,0.278283218,138.0
2020-04-07,58.5,53.0,3.1,30.3,33.70444566709581,,,,,1.8038,4200.0,2500.0,0.252344531,0.278283218,138.0
2020-04-08,64.0,54.7,1.1,30.1,68.79339279403557,,,,,1.6423,4300.0,2200.0,0.252344531,0.278283218,138.0
2020-04-09,68.5,50.6,4.0,30.1,140.4219345889723,,,,,1.9577,4500.0,2800.0,0.252344531,0.278283218,138.0
2020-04-10,44.0,77.8,9.1,29.8,88.64665971757871,,,,,2.1192,3600.0,1800.0,0.252344531,0.278283218,138.0
2020-04-11,42.8,68.2,6.6,30.0,173.3172405403355,,,,,1.8577,3700.0,2500.0,0.252344531,0.278283218,138.0
2020-04-12,44.2,67.8,3.2,30.3,4.515018056612604,,,,,1.8115,3300.0,1700.0,0.252344531,0.278283218,138.0
2020-04-13,49.0,58.3,1.4,30.4,5.658901525984303,,,,,1.6654,3000.0,1800.0,0.252344531,0.278283218,138.0
2020-04-14,51.4,57.5,6.1,30.4,4.408714445356704,,,,,2.2654,1900.0,1000.0,0.252344531,0.278283218,138.0
2020-04-15,50.0,65.3,0.0,30.1,3.2846305584481525,,,,,2.2077,2700.0,1300.0,0.252344531,0.278283218,138.0
2020-04-16,66.0,32.0,3.0,29.9,3.9536340612854017,,,,,1.5115,2800.0,1600.0,0.252344531,0.278283218,138.0
2020-04-17,50.7,52.0,2.7,30.3,4.695194685760521,,,,,0.6692,3100.0,1700.0,0.252344531,0.278283218,138.0
2020-04-18,52.5,54.8,1.3,30.1,2.874342138451569,,,,,1.0038,3200.0,1900.0,0.252344531,0.278283218,138.0
2020-04-19,57.6,44.3,2.0,30.0,1.8432679173304043,,,,,2.2038,2300.0,1100.0,0.252344531,0.278283218,138.0
2020-04-20,58.0,53.5,1.1,29.9,4.414366805078249,,,,,2.1071,3100.0,1900.0,0.252344531,0.278283218,138.0
2020-04-21,54.4,65.1,10.3,30.1,2.0265363104412595,,,,,2.1536,3300.0,2300.0,0.252344531,0.278283218,138.0
2020-04-22,54.2,42.2,7.3,30.2,2.465091975389911,,,,,2.1964,3900.0,2200.0,0.252344531,0.278283218,138.0
2020-04-23,58.2,40.7,8.5,30.2,1.6668314328635556,,,,,2.2536,2900.0,1800.0,0.252344531,0.278283218,138.0
2020-04-24,58.5,44.3,9.9,30.2,1.9153316354905217,,,,,2.2107,4500.0,2800.0,0.252344531,0.278283218,138.0
2020-04-25,52.8,54.1,13.3,30.3,1.3265218348550438,,,,,2.2536,3500.0,2300.0,0.252344531,0.278283218,138.0
2020-04-26,50.0,56.2,8.0,30.1,1.2816402966145697,,,,,2.2929,3900.0,2400.0,0.252344531,0.278283218,138.0
2020-04-27,52.8,63.6,2.5,29.7,1.401309157138233,,,,,1.2964,3300.0,2100.0,0.252344531,0.278283218,138.0
2020-04-28,46.0,93.0,8.0,29.6,1.1469641652039149,,,,,0.3464,4300.0,2800.0,0.252344531,0.278283218,138.0
2020-05-01,49.7,64.4,5.3,29.9,0.9013233468059229,,,,,1.5964,4900.0,2600.0,0.252344531,0.278283218,138.0
