Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,45.3,74.0,14.6,29.2,,,,,,0.8,257300.0,145600.0,0.215689113,0.242633481,573.0
2020-03-02,43.0,72.3,13.1,29.3,,,,,,0.6524,228200.0,122500.0,0.215689113,0.242633481,573.0
2020-03-03,43.9,73.8,10.4,29.6,,,,,,0.5238,181900.0,93000.0,0.215689113,0.242633481,573.0
2020-03-04,44.6,94.5,8.9,29.6,,,,,,0.4905,167900.0,83200.0,0.215689113,0.242633481,573.0
2020-03-05,42.8,89.3,15.5,29.3,,,,,,0.1952,205000.0,98400.0,0.215689113,0.242633481,573.0
2020-03-06,42.2,80.0,6.2,29.7,,,,,,0.7714,235300.0,102700.0,0.215689113,0.242633481,573.0
2020-03-07,50.3,86.0,12.3,29.9,,,,,,0.6,225100.0,125100.0,0.215689113,0.242633481,573.0
2020-03-08,48.7,80.8,15.0,29.7,,,,,,0.5619,246600.0,150100.0,0.215689113,0.242633481,573.0
2020-03-09,47.9,81.2,14.9,29.9,,,,,,0.5905,217000.0,126300.0,0.215689113,0.242633481,573.0
2020-03-10,54.4,92.7,17.4,29.7,,,,,,0.8714,187900.0,98500.0,0.215689113,0.242633481,573.0
2020-03-11,52.7,86.3,14.8,29.8,,,,,,,175700.0,88600.0,0.215689113,0.242633481,573.0
2020-03-12,46.3,68.5,18.0,29.9,,,,,,0.9824,184200.0,96700.0,0.215689113,0.242633481,573.0
2020-03-13,47.4,74.8,10.3,30.1,,,,,,0.9273,195200.0,104200.0,0.215689113,0.242633481,573.0
2020-03-14,50.8,86.2,11.9,29.9,,,,,,0.8773,192200.0,125800.0,0.215689113,0.242633481,573.0
2020-03-15,48.4,89.0,13.3,29.7,,,,,,0.2826,201000.0,141400.0,0.215689113,0.242633481,573.0
2020-03-16,46.8,72.1,6.2,30.2,1.0000000148529775,,,,,1.2087,159400.0,112700.0,0.215689113,0.242633481,573.0
2020-03-17,50.6,83.5,11.8,30.3,119.33981481488132,,,,,0.9,109500.0,77300.0,0.215689113,0.242633481,573.0
2020-03-18,51.8,89.1,12.3,30.2,29.391097407321723,,,,,0.5522,87000.0,62100.0,0.215689113,0.242633481,573.0
2020-03-19,47.6,96.2,8.7,30.2,1.0000000594119127,,,,,0.2818,80900.0,58500.0,0.215689113,0.242633481,573.0
2020-03-20,47.3,63.2,16.1,30.3,11.512383592925836,,,,,1.0955,64200.0,46900.0,0.215689113,0.242633481,573.0
2020-03-21,48.1,54.0,16.0,30.2,1.000000074264892,,,,,1.2652,51500.0,37000.0,0.215689113,0.242633481,573.0
2020-03-22,48.5,53.0,13.2,30.2,9.188748133507248,,,,,1.1,36400.0,23600.0,0.215689113,0.242633481,573.0
2020-03-23,47.3,57.4,11.8,30.2,6.0012057858455226,,,,,1.4542,28000.0,17600.0,0.215689113,0.242633481,573.0
2020-03-24,47.6,68.4,8.2,30.2,5.6028334689295205,,,,,1.5667,22600.0,14200.0,0.215689113,0.242633481,573.0
2020-03-25,47.8,55.7,6.6,30.2,7.276819200047733,,,,,1.6913,14800.0,8900.0,0.215689113,0.242633481,573.0
2020-03-26,50.4,45.7,11.4,30.1,2.8174554513499324,,,,,1.575,14600.0,8600.0,0.215689113,0.242633481,573.0
2020-03-27,50.7,54.6,12.0,30.1,4.007697430244587,,,,,1.45,13100.0,7800.0,0.215689113,0.242633481,573.0
2020-03-28,50.8,57.9,20.7,30.3,2.774772615255192,,,,,1.0542,11400.0,7000.0,0.215689113,0.242633481,573.0
2020-03-29,45.1,46.5,22.1,30.6,1.9848230185655007,,,,,0.9958,10000.0,5800.0,0.215689113,0.242633481,573.0
2020-03-30,45.4,63.7,13.0,30.5,1.6524791794882636,,,,,0.6625,5700.0,2900.0,0.215689113,0.242633481,573.0
2020-03-31,47.4,59.9,13.2,30.4,1.6772510175216713,,,,,1.1667,5500.0,2700.0,0.215689113,0.242633481,573.0
2020-04-01,45.7,58.6,9.0,30.2,1.7340318388222105,,,,,0.9458,4400.0,2200.0,0.215689113,0.242633481,573.0
2020-04-02,53.1,64.5,13.2,30.0,2.5919195387450307,,,,,1.028,4700.0,2300.0,0.215689113,0.242633481,573.0
2020-04-03,53.7,65.1,9.0,30.0,3.615899786613306,,,,,1.484,5400.0,2600.0,0.215689113,0.242633481,573.0
2020-04-06,57.9,64.3,10.5,30.0,8.044263426612607,,,,,1.5923,3300.0,1900.0,0.215689113,0.242633481,573.0
2020-04-07,54.7,57.6,6.4,30.3,7.029019181816187,,,,,1.8038,4200.0,2500.0,0.215689113,0.242633481,573.0
2020-04-08,62.5,59.2,6.2,30.2,12.787613022125544,,,,,1.6423,4300.0,2200.0,0.215689113,0.242633481,573.0
2020-04-09,64.5,57.1,6.8,30.2,13.190863806749618,,,,,1.9577,4500.0,2800.0,0.215689113,0.242633481,573.0
2020-04-10,66.1,50.8,8.9,30.2,17.283932973122436,,,,,2.1192,3600.0,1800.0,0.215689113,0.242633481,573.0
2020-04-13,52.8,53.8,18.9,30.2,40.401887915955314,,,,,1.6654,3000.0,1800.0,0.215689113,0.242633481,573.0
