areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000226,Crawley,ltla,2022-08-02,87177
E07000226,Crawley,ltla,2022-08-01,87175
E07000226,Crawley,ltla,2022-07-31,87175
E07000226,Crawley,ltla,2022-07-30,87175
E07000226,Crawley,ltla,2022-07-29,87166
E07000226,Crawley,ltla,2022-07-28,87165
E07000226,Crawley,ltla,2022-07-27,87163
E07000226,Crawley,ltla,2022-07-26,87162
E07000226,Crawley,ltla,2022-07-25,87160
E07000226,Crawley,ltla,2022-07-24,87160
E07000226,Crawley,ltla,2022-07-23,87160
E07000226,Crawley,ltla,2022-07-22,87152
E07000226,Crawley,ltla,2022-07-21,87151
E07000226,Crawley,ltla,2022-07-20,87148
E07000226,Crawley,ltla,2022-07-19,87148
E07000226,Crawley,ltla,2022-07-18,87147
E07000226,Crawley,ltla,2022-07-17,87147
E07000226,Crawley,ltla,2022-07-16,87147
E07000226,Crawley,ltla,2022-07-15,87137
E07000226,Crawley,ltla,2022-07-14,87131
E07000226,Crawley,ltla,2022-07-13,87127
E07000226,Crawley,ltla,2022-07-12,87124
E07000226,Crawley,ltla,2022-07-11,87123
E07000226,Crawley,ltla,2022-07-10,87123
E07000226,Crawley,ltla,2022-07-09,87122
E07000226,Crawley,ltla,2022-07-08,87117
E07000226,Crawley,ltla,2022-07-07,87117
E07000226,Crawley,ltla,2022-07-06,87116
E07000226,Crawley,ltla,2022-07-05,87115
E07000226,Crawley,ltla,2022-07-04,87109
E07000226,Crawley,ltla,2022-07-03,87108
E07000226,Crawley,ltla,2022-07-02,87108
E07000226,Crawley,ltla,2022-07-01,87103
E07000226,Crawley,ltla,2022-06-30,87103
E07000226,Crawley,ltla,2022-06-29,87103
E07000226,Crawley,ltla,2022-06-28,87090
E07000226,Crawley,ltla,2022-06-27,87089
E07000226,Crawley,ltla,2022-06-26,87088
E07000226,Crawley,ltla,2022-06-25,87088
E07000226,Crawley,ltla,2022-06-24,87078
E07000226,Crawley,ltla,2022-06-23,87075
E07000226,Crawley,ltla,2022-06-22,87072
E07000226,Crawley,ltla,2022-06-21,87062
E07000226,Crawley,ltla,2022-06-20,87062
E07000226,Crawley,ltla,2022-06-19,87061
E07000226,Crawley,ltla,2022-06-18,87061
E07000226,Crawley,ltla,2022-06-17,87056
E07000226,Crawley,ltla,2022-06-16,87054
E07000226,Crawley,ltla,2022-06-15,87051
E07000226,Crawley,ltla,2022-06-14,87047
E07000226,Crawley,ltla,2022-06-13,87043
E07000226,Crawley,ltla,2022-06-12,87043
E07000226,Crawley,ltla,2022-06-11,87043
E07000226,Crawley,ltla,2022-06-10,87025
E07000226,Crawley,ltla,2022-06-09,87019
E07000226,Crawley,ltla,2022-06-08,87009
E07000226,Crawley,ltla,2022-06-07,87002
E07000226,Crawley,ltla,2022-06-06,87001
E07000226,Crawley,ltla,2022-06-05,87000
E07000226,Crawley,ltla,2022-06-04,86999
E07000226,Crawley,ltla,2022-06-03,86995
E07000226,Crawley,ltla,2022-06-02,86992
E07000226,Crawley,ltla,2022-06-01,86992
E07000226,Crawley,ltla,2022-05-31,86985
E07000226,Crawley,ltla,2022-05-30,86982
E07000226,Crawley,ltla,2022-05-29,86982
E07000226,Crawley,ltla,2022-05-28,86982
E07000226,Crawley,ltla,2022-05-27,86968
E07000226,Crawley,ltla,2022-05-26,86966
E07000226,Crawley,ltla,2022-05-25,86960
E07000226,Crawley,ltla,2022-05-24,86954
E07000226,Crawley,ltla,2022-05-23,86950
E07000226,Crawley,ltla,2022-05-22,86948
E07000226,Crawley,ltla,2022-05-21,86948
E07000226,Crawley,ltla,2022-05-20,86927
E07000226,Crawley,ltla,2022-05-19,86925
E07000226,Crawley,ltla,2022-05-18,86918
E07000226,Crawley,ltla,2022-05-17,86910
E07000226,Crawley,ltla,2022-05-16,86906
E07000226,Crawley,ltla,2022-05-15,86905
E07000226,Crawley,ltla,2022-05-14,86905
E07000226,Crawley,ltla,2022-05-13,86891
E07000226,Crawley,ltla,2022-05-12,86888
E07000226,Crawley,ltla,2022-05-11,86882
E07000226,Crawley,ltla,2022-05-10,86879
E07000226,Crawley,ltla,2022-05-09,86868
E07000226,Crawley,ltla,2022-05-08,86866
E07000226,Crawley,ltla,2022-05-07,86866
