areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E08000004,Oldham,ltla,2022-08-02,168943
E08000004,Oldham,ltla,2022-08-01,168939
E08000004,Oldham,ltla,2022-07-31,168927
E08000004,Oldham,ltla,2022-07-30,168925
E08000004,Oldham,ltla,2022-07-29,168912
E08000004,Oldham,ltla,2022-07-28,168906
E08000004,Oldham,ltla,2022-07-27,168897
E08000004,Oldham,ltla,2022-07-26,168890
E08000004,Oldham,ltla,2022-07-25,168878
E08000004,Oldham,ltla,2022-07-24,168874
E08000004,Oldham,ltla,2022-07-23,168868
E08000004,Oldham,ltla,2022-07-22,168863
E08000004,Oldham,ltla,2022-07-21,168857
E08000004,Oldham,ltla,2022-07-20,168844
E08000004,Oldham,ltla,2022-07-19,168835
E08000004,Oldham,ltla,2022-07-18,168831
E08000004,Oldham,ltla,2022-07-17,168823
E08000004,Oldham,ltla,2022-07-16,168819
E08000004,Oldham,ltla,2022-07-15,168807
E08000004,Oldham,ltla,2022-07-14,168803
E08000004,Oldham,ltla,2022-07-13,168800
E08000004,Oldham,ltla,2022-07-12,168788
E08000004,Oldham,ltla,2022-07-11,168784
E08000004,Oldham,ltla,2022-07-10,168784
E08000004,Oldham,ltla,2022-07-09,168781
E08000004,Oldham,ltla,2022-07-08,168766
E08000004,Oldham,ltla,2022-07-07,168757
E08000004,Oldham,ltla,2022-07-06,168749
E08000004,Oldham,ltla,2022-07-05,168743
E08000004,Oldham,ltla,2022-07-04,168731
E08000004,Oldham,ltla,2022-07-03,168724
E08000004,Oldham,ltla,2022-07-02,168719
E08000004,Oldham,ltla,2022-07-01,168710
E08000004,Oldham,ltla,2022-06-30,168707
E08000004,Oldham,ltla,2022-06-29,168703
E08000004,Oldham,ltla,2022-06-28,168699
E08000004,Oldham,ltla,2022-06-27,168685
E08000004,Oldham,ltla,2022-06-26,168675
E08000004,Oldham,ltla,2022-06-25,168667
E08000004,Oldham,ltla,2022-06-24,168655
E08000004,Oldham,ltla,2022-06-23,168647
E08000004,Oldham,ltla,2022-06-22,168642
E08000004,Oldham,ltla,2022-06-21,168635
E08000004,Oldham,ltla,2022-06-20,168628
E08000004,Oldham,ltla,2022-06-19,168617
E08000004,Oldham,ltla,2022-06-18,168612
E08000004,Oldham,ltla,2022-06-17,168608
E08000004,Oldham,ltla,2022-06-16,168601
E08000004,Oldham,ltla,2022-06-15,168597
E08000004,Oldham,ltla,2022-06-14,168584
E08000004,Oldham,ltla,2022-06-13,168577
E08000004,Oldham,ltla,2022-06-12,168570
E08000004,Oldham,ltla,2022-06-11,168565
E08000004,Oldham,ltla,2022-06-10,168555
E08000004,Oldham,ltla,2022-06-09,168550
E08000004,Oldham,ltla,2022-06-08,168543
E08000004,Oldham,ltla,2022-06-07,168539
E08000004,Oldham,ltla,2022-06-06,168534
E08000004,Oldham,ltla,2022-06-05,168526
E08000004,Oldham,ltla,2022-06-04,168525
E08000004,Oldham,ltla,2022-06-03,168512
E08000004,Oldham,ltla,2022-06-02,168512
E08000004,Oldham,ltla,2022-06-01,168510
E08000004,Oldham,ltla,2022-05-31,168492
E08000004,Oldham,ltla,2022-05-30,168472
E08000004,Oldham,ltla,2022-05-29,168459
E08000004,Oldham,ltla,2022-05-28,168444
E08000004,Oldham,ltla,2022-05-27,168439
E08000004,Oldham,ltla,2022-05-26,168426
E08000004,Oldham,ltla,2022-05-25,168417
E08000004,Oldham,ltla,2022-05-24,168411
E08000004,Oldham,ltla,2022-05-23,168403
E08000004,Oldham,ltla,2022-05-22,168385
E08000004,Oldham,ltla,2022-05-21,168378
E08000004,Oldham,ltla,2022-05-20,168361
E08000004,Oldham,ltla,2022-05-19,168351
E08000004,Oldham,ltla,2022-05-18,168341
E08000004,Oldham,ltla,2022-05-17,168324
E08000004,Oldham,ltla,2022-05-16,168317
E08000004,Oldham,ltla,2022-05-15,168299
E08000004,Oldham,ltla,2022-05-14,168293
E08000004,Oldham,ltla,2022-05-13,168274
E08000004,Oldham,ltla,2022-05-12,168254
E08000004,Oldham,ltla,2022-05-11,168235
E08000004,Oldham,ltla,2022-05-10,168205
E08000004,Oldham,ltla,2022-05-09,168190
E08000004,Oldham,ltla,2022-05-08,168173
E08000004,Oldham,ltla,2022-05-07,168161
E08000004,Oldham,ltla,2022-05-06,168143
E08000004,Oldham,ltla,2022-05-05,168127
E08000004,Oldham,ltla,2022-05-04,168111
E08000004,Oldham,ltla,2022-05-03,168104
E08000004,Oldham,ltla,2022-05-02,168087
E08000004,Oldham,ltla,2022-05-01,168082
E08000004,Oldham,ltla,2022-04-30,168069
E08000004,Oldham,ltla,2022-04-29,168047
E08000004,Oldham,ltla,2022-04-28,168033
E08000004,Oldham,ltla,2022-04-27,168024
E08000004,Oldham,ltla,2022-04-26,168013
E08000004,Oldham,ltla,2022-04-25,168003
E08000004,Oldham,ltla,2022-04-24,167982
E08000004,Oldham,ltla,2022-04-23,167962
E08000004,Oldham,ltla,2022-04-22,167950
E08000004,Oldham,ltla,2022-04-21,167923
E08000004,Oldham,ltla,2022-04-20,167897
E08000004,Oldham,ltla,2022-04-19,167864
E08000004,Oldham,ltla,2022-04-18,167836
E08000004,Oldham,ltla,2022-04-17,167816
E08000004,Oldham,ltla,2022-04-16,167805
E08000004,Oldham,ltla,2022-04-15,167790
E08000004,Oldham,ltla,2022-04-14,167762
E08000004,Oldham,ltla,2022-04-13,167745
E08000004,Oldham,ltla,2022-04-12,167723
E08000004,Oldham,ltla,2022-04-11,167696
E08000004,Oldham,ltla,2022-04-10,167667
E08000004,Oldham,ltla,2022-04-09,167649
E08000004,Oldham,ltla,2022-04-08,167611
E08000004,Oldham,ltla,2022-04-07,167590
E08000004,Oldham,ltla,2022-04-06,167570
E08000004,Oldham,ltla,2022-04-05,167553
E08000004,Oldham,ltla,2022-04-04,167529
E08000004,Oldham,ltla,2022-04-03,167510
E08000004,Oldham,ltla,2022-04-02,167496
E08000004,Oldham,ltla,2022-04-01,167482
E08000004,Oldham,ltla,2022-03-31,167463
E08000004,Oldham,ltla,2022-03-30,167432
E08000004,Oldham,ltla,2022-03-29,167420
E08000004,Oldham,ltla,2022-03-28,167412
E08000004,Oldham,ltla,2022-03-27,167393
E08000004,Oldham,ltla,2022-03-26,167386
E08000004,Oldham,ltla,2022-03-25,167367
E08000004,Oldham,ltla,2022-03-24,167337
E08000004,Oldham,ltla,2022-03-23,167308
E08000004,Oldham,ltla,2022-03-22,167296
E08000004,Oldham,ltla,2022-03-21,167273
