areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E09000012,Hackney and City of London,ltla,2022-08-02,194304
E09000012,Hackney and City of London,ltla,2022-08-01,194295
E09000012,Hackney and City of London,ltla,2022-07-31,194290
E09000012,Hackney and City of London,ltla,2022-07-30,194286
E09000012,Hackney and City of London,ltla,2022-07-29,194279
E09000012,Hackney and City of London,ltla,2022-07-28,194273
E09000012,Hackney and City of London,ltla,2022-07-27,194268
E09000012,Hackney and City of London,ltla,2022-07-26,194263
E09000012,Hackney and City of London,ltla,2022-07-25,194255
E09000012,Hackney and City of London,ltla,2022-07-24,194246
E09000012,Hackney and City of London,ltla,2022-07-23,194244
E09000012,Hackney and City of London,ltla,2022-07-22,194238
E09000012,Hackney and City of London,ltla,2022-07-21,194236
E09000012,Hackney and City of London,ltla,2022-07-20,194235
E09000012,Hackney and City of London,ltla,2022-07-19,194222
E09000012,Hackney and City of London,ltla,2022-07-18,194220
E09000012,Hackney and City of London,ltla,2022-07-17,194217
E09000012,Hackney and City of London,ltla,2022-07-16,194217
E09000012,Hackney and City of London,ltla,2022-07-15,194213
E09000012,Hackney and City of London,ltla,2022-07-14,194201
E09000012,Hackney and City of London,ltla,2022-07-13,194198
E09000012,Hackney and City of London,ltla,2022-07-12,194189
E09000012,Hackney and City of London,ltla,2022-07-11,194175
E09000012,Hackney and City of London,ltla,2022-07-10,194171
E09000012,Hackney and City of London,ltla,2022-07-09,194169
E09000012,Hackney and City of London,ltla,2022-07-08,194163
E09000012,Hackney and City of London,ltla,2022-07-07,194160
E09000012,Hackney and City of London,ltla,2022-07-06,194158
E09000012,Hackney and City of London,ltla,2022-07-05,194150
E09000012,Hackney and City of London,ltla,2022-07-04,194142
E09000012,Hackney and City of London,ltla,2022-07-03,194139
E09000012,Hackney and City of London,ltla,2022-07-02,194132
E09000012,Hackney and City of London,ltla,2022-07-01,194129
E09000012,Hackney and City of London,ltla,2022-06-30,194124
E09000012,Hackney and City of London,ltla,2022-06-29,194111
E09000012,Hackney and City of London,ltla,2022-06-28,194104
E09000012,Hackney and City of London,ltla,2022-06-27,194098
E09000012,Hackney and City of London,ltla,2022-06-26,194093
E09000012,Hackney and City of London,ltla,2022-06-25,194085
E09000012,Hackney and City of London,ltla,2022-06-24,194075
E09000012,Hackney and City of London,ltla,2022-06-23,194069
E09000012,Hackney and City of London,ltla,2022-06-22,194064
E09000012,Hackney and City of London,ltla,2022-06-21,194057
E09000012,Hackney and City of London,ltla,2022-06-20,194053
E09000012,Hackney and City of London,ltla,2022-06-19,194044
E09000012,Hackney and City of London,ltla,2022-06-18,194039
E09000012,Hackney and City of London,ltla,2022-06-17,194032
E09000012,Hackney and City of London,ltla,2022-06-16,194025
E09000012,Hackney and City of London,ltla,2022-06-15,194018
E09000012,Hackney and City of London,ltla,2022-06-14,194012
