areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000127,West Lancashire,ltla,2022-08-02,89928
E07000127,West Lancashire,ltla,2022-08-01,89927
E07000127,West Lancashire,ltla,2022-07-31,89927
E07000127,West Lancashire,ltla,2022-07-30,89927
E07000127,West Lancashire,ltla,2022-07-29,89927
E07000127,West Lancashire,ltla,2022-07-28,89924
E07000127,West Lancashire,ltla,2022-07-27,89923
E07000127,West Lancashire,ltla,2022-07-26,89922
E07000127,West Lancashire,ltla,2022-07-25,89920
E07000127,West Lancashire,ltla,2022-07-24,89915
E07000127,West Lancashire,ltla,2022-07-23,89915
E07000127,West Lancashire,ltla,2022-07-22,89912
E07000127,West Lancashire,ltla,2022-07-21,89911
E07000127,West Lancashire,ltla,2022-07-20,89908
E07000127,West Lancashire,ltla,2022-07-19,89908
E07000127,West Lancashire,ltla,2022-07-18,89906
E07000127,West Lancashire,ltla,2022-07-17,89903
E07000127,West Lancashire,ltla,2022-07-16,89903
E07000127,West Lancashire,ltla,2022-07-15,89903
E07000127,West Lancashire,ltla,2022-07-14,89902
E07000127,West Lancashire,ltla,2022-07-13,89898
E07000127,West Lancashire,ltla,2022-07-12,89898
E07000127,West Lancashire,ltla,2022-07-11,89897
E07000127,West Lancashire,ltla,2022-07-10,89897
E07000127,West Lancashire,ltla,2022-07-09,89896
E07000127,West Lancashire,ltla,2022-07-08,89893
E07000127,West Lancashire,ltla,2022-07-07,89891
E07000127,West Lancashire,ltla,2022-07-06,89891
E07000127,West Lancashire,ltla,2022-07-05,89891
E07000127,West Lancashire,ltla,2022-07-04,89886
E07000127,West Lancashire,ltla,2022-07-03,89884
E07000127,West Lancashire,ltla,2022-07-02,89884
E07000127,West Lancashire,ltla,2022-07-01,89881
E07000127,West Lancashire,ltla,2022-06-30,89875
E07000127,West Lancashire,ltla,2022-06-29,89874
E07000127,West Lancashire,ltla,2022-06-28,89874
E07000127,West Lancashire,ltla,2022-06-27,89872
E07000127,West Lancashire,ltla,2022-06-26,89868
E07000127,West Lancashire,ltla,2022-06-25,89868
E07000127,West Lancashire,ltla,2022-06-24,89867
E07000127,West Lancashire,ltla,2022-06-23,89865
E07000127,West Lancashire,ltla,2022-06-22,89864
E07000127,West Lancashire,ltla,2022-06-21,89864
E07000127,West Lancashire,ltla,2022-06-20,89857
E07000127,West Lancashire,ltla,2022-06-19,89854
E07000127,West Lancashire,ltla,2022-06-18,89851
E07000127,West Lancashire,ltla,2022-06-17,89850
E07000127,West Lancashire,ltla,2022-06-16,89848
E07000127,West Lancashire,ltla,2022-06-15,89846
E07000127,West Lancashire,ltla,2022-06-14,89843
E07000127,West Lancashire,ltla,2022-06-13,89842
E07000127,West Lancashire,ltla,2022-06-12,89841
E07000127,West Lancashire,ltla,2022-06-11,89840
E07000127,West Lancashire,ltla,2022-06-10,89838
E07000127,West Lancashire,ltla,2022-06-09,89836
E07000127,West Lancashire,ltla,2022-06-08,89834
E07000127,West Lancashire,ltla,2022-06-07,89833
E07000127,West Lancashire,ltla,2022-06-06,89832
E07000127,West Lancashire,ltla,2022-06-05,89831
E07000127,West Lancashire,ltla,2022-06-04,89831
E07000127,West Lancashire,ltla,2022-06-03,89826
E07000127,West Lancashire,ltla,2022-06-02,89826
E07000127,West Lancashire,ltla,2022-06-01,89824
E07000127,West Lancashire,ltla,2022-05-31,89820
E07000127,West Lancashire,ltla,2022-05-30,89812
E07000127,West Lancashire,ltla,2022-05-29,89808
E07000127,West Lancashire,ltla,2022-05-28,89808
E07000127,West Lancashire,ltla,2022-05-27,89807
E07000127,West Lancashire,ltla,2022-05-26,89805
E07000127,West Lancashire,ltla,2022-05-25,89795
E07000127,West Lancashire,ltla,2022-05-24,89795
E07000127,West Lancashire,ltla,2022-05-23,89786
E07000127,West Lancashire,ltla,2022-05-22,89781
E07000127,West Lancashire,ltla,2022-05-21,89780
E07000127,West Lancashire,ltla,2022-05-20,89777
E07000127,West Lancashire,ltla,2022-05-19,89773
E07000127,West Lancashire,ltla,2022-05-18,89766
E07000127,West Lancashire,ltla,2022-05-17,89764
