areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E08000017,Doncaster,ltla,2022-08-02,235327
E08000017,Doncaster,ltla,2022-08-01,235316
E08000017,Doncaster,ltla,2022-07-31,235314
E08000017,Doncaster,ltla,2022-07-30,235313
E08000017,Doncaster,ltla,2022-07-29,235309
E08000017,Doncaster,ltla,2022-07-28,235309
E08000017,Doncaster,ltla,2022-07-27,235301
E08000017,Doncaster,ltla,2022-07-26,235295
E08000017,Doncaster,ltla,2022-07-25,235292
E08000017,Doncaster,ltla,2022-07-24,235287
E08000017,Doncaster,ltla,2022-07-23,235284
E08000017,Doncaster,ltla,2022-07-22,235276
E08000017,Doncaster,ltla,2022-07-21,235276
E08000017,Doncaster,ltla,2022-07-20,235269
E08000017,Doncaster,ltla,2022-07-19,235263
E08000017,Doncaster,ltla,2022-07-18,235262
E08000017,Doncaster,ltla,2022-07-17,235261
E08000017,Doncaster,ltla,2022-07-16,235260
E08000017,Doncaster,ltla,2022-07-15,235251
E08000017,Doncaster,ltla,2022-07-14,235251
E08000017,Doncaster,ltla,2022-07-13,235247
E08000017,Doncaster,ltla,2022-07-12,235246
E08000017,Doncaster,ltla,2022-07-11,235245
E08000017,Doncaster,ltla,2022-07-10,235240
E08000017,Doncaster,ltla,2022-07-09,235238
E08000017,Doncaster,ltla,2022-07-08,235230
E08000017,Doncaster,ltla,2022-07-07,235229
E08000017,Doncaster,ltla,2022-07-06,235227
E08000017,Doncaster,ltla,2022-07-05,235220
E08000017,Doncaster,ltla,2022-07-04,235214
E08000017,Doncaster,ltla,2022-07-03,235209
E08000017,Doncaster,ltla,2022-07-02,235208
E08000017,Doncaster,ltla,2022-07-01,235196
E08000017,Doncaster,ltla,2022-06-30,235193
E08000017,Doncaster,ltla,2022-06-29,235192
E08000017,Doncaster,ltla,2022-06-28,235191
E08000017,Doncaster,ltla,2022-06-27,235182
E08000017,Doncaster,ltla,2022-06-26,235177
E08000017,Doncaster,ltla,2022-06-25,235177
E08000017,Doncaster,ltla,2022-06-24,235174
E08000017,Doncaster,ltla,2022-06-23,235174
E08000017,Doncaster,ltla,2022-06-22,235172
E08000017,Doncaster,ltla,2022-06-21,235168
E08000017,Doncaster,ltla,2022-06-20,235152
E08000017,Doncaster,ltla,2022-06-19,235146
E08000017,Doncaster,ltla,2022-06-18,235141
E08000017,Doncaster,ltla,2022-06-17,235136
E08000017,Doncaster,ltla,2022-06-16,235136
E08000017,Doncaster,ltla,2022-06-15,235131
E08000017,Doncaster,ltla,2022-06-14,235129
E08000017,Doncaster,ltla,2022-06-13,235121
E08000017,Doncaster,ltla,2022-06-12,235114
E08000017,Doncaster,ltla,2022-06-11,235108
E08000017,Doncaster,ltla,2022-06-10,235100
E08000017,Doncaster,ltla,2022-06-09,235096
E08000017,Doncaster,ltla,2022-06-08,235091
E08000017,Doncaster,ltla,2022-06-07,235091
E08000017,Doncaster,ltla,2022-06-06,235081
E08000017,Doncaster,ltla,2022-06-05,235074
E08000017,Doncaster,ltla,2022-06-04,235072
E08000017,Doncaster,ltla,2022-06-03,235066
E08000017,Doncaster,ltla,2022-06-02,235066
E08000017,Doncaster,ltla,2022-06-01,235061
E08000017,Doncaster,ltla,2022-05-31,235053
E08000017,Doncaster,ltla,2022-05-30,235047
E08000017,Doncaster,ltla,2022-05-29,235024
E08000017,Doncaster,ltla,2022-05-28,235019
E08000017,Doncaster,ltla,2022-05-27,235012
E08000017,Doncaster,ltla,2022-05-26,235012
E08000017,Doncaster,ltla,2022-05-25,234997
E08000017,Doncaster,ltla,2022-05-24,234984
E08000017,Doncaster,ltla,2022-05-23,234979
