areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate
E07000102,Three Rivers,ltla,2022-08-02,75688
E07000102,Three Rivers,ltla,2022-08-01,75680
E07000102,Three Rivers,ltla,2022-07-31,75680
E07000102,Three Rivers,ltla,2022-07-30,75678
E07000102,Three Rivers,ltla,2022-07-29,75676
E07000102,Three Rivers,ltla,2022-07-28,75676
E07000102,Three Rivers,ltla,2022-07-27,75670
E07000102,Three Rivers,ltla,2022-07-26,75669
E07000102,Three Rivers,ltla,2022-07-25,75667
E07000102,Three Rivers,ltla,2022-07-24,75666
E07000102,Three Rivers,ltla,2022-07-23,75664
E07000102,Three Rivers,ltla,2022-07-22,75661
E07000102,Three Rivers,ltla,2022-07-21,75661
E07000102,Three Rivers,ltla,2022-07-20,75658
E07000102,Three Rivers,ltla,2022-07-19,75655
E07000102,Three Rivers,ltla,2022-07-18,75653
E07000102,Three Rivers,ltla,2022-07-17,75650
E07000102,Three Rivers,ltla,2022-07-16,75649
E07000102,Three Rivers,ltla,2022-07-15,75649
E07000102,Three Rivers,ltla,2022-07-14,75649
E07000102,Three Rivers,ltla,2022-07-13,75649
E07000102,Three Rivers,ltla,2022-07-12,75649
E07000102,Three Rivers,ltla,2022-07-11,75645
E07000102,Three Rivers,ltla,2022-07-10,75641
E07000102,Three Rivers,ltla,2022-07-09,75641
E07000102,Three Rivers,ltla,2022-07-08,75639
E07000102,Three Rivers,ltla,2022-07-07,75637
E07000102,Three Rivers,ltla,2022-07-06,75636
E07000102,Three Rivers,ltla,2022-07-05,75633
E07000102,Three Rivers,ltla,2022-07-04,75631
E07000102,Three Rivers,ltla,2022-07-03,75630
E07000102,Three Rivers,ltla,2022-07-02,75630
E07000102,Three Rivers,ltla,2022-07-01,75630
E07000102,Three Rivers,ltla,2022-06-30,75630
E07000102,Three Rivers,ltla,2022-06-29,75629
E07000102,Three Rivers,ltla,2022-06-28,75628
E07000102,Three Rivers,ltla,2022-06-27,75625
E07000102,Three Rivers,ltla,2022-06-26,75620
E07000102,Three Rivers,ltla,2022-06-25,75618
E07000102,Three Rivers,ltla,2022-06-24,75618
E07000102,Three Rivers,ltla,2022-06-23,75616
E07000102,Three Rivers,ltla,2022-06-22,75615
E07000102,Three Rivers,ltla,2022-06-21,75615
E07000102,Three Rivers,ltla,2022-06-20,75607
E07000102,Three Rivers,ltla,2022-06-19,75607
E07000102,Three Rivers,ltla,2022-06-18,75607
E07000102,Three Rivers,ltla,2022-06-17,75603
E07000102,Three Rivers,ltla,2022-06-16,75603
E07000102,Three Rivers,ltla,2022-06-15,75601
E07000102,Three Rivers,ltla,2022-06-14,75600
E07000102,Three Rivers,ltla,2022-06-13,75597
E07000102,Three Rivers,ltla,2022-06-12,75596
