Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,PCAresult,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,longitude,langitude
2020/3/31,43.85404412,70.72169118,8.504044118,29.22610294,83.50323148,,,,,1.163640441,5482.352941,2691.176471,1847.595588,-1.139504128,52.3577946
2020/4/1,43.27536765,69.98235294,7.346691176,28.975,79.35481403,,,,,0.957672059,4422.058824,2208.823529,1847.595588,-1.139498547,52.3578021
2020/4/2,48.13897059,70.52830882,12.22058824,28.80036765,82.67890557,,,,,1.047941176,4717.647059,2308.823529,1847.595588,-1.139500037,52.35779954
2020/4/3,47.68125,67.24485294,7.587132353,28.83345588,54.11850525,,,,,1.497941176,5397.794118,2597.794118,1847.595588,-1.139501744,52.35780567
2020/4/4,49.31213235,69.92757353,9.036397059,28.87279412,41.32118412,,,,,1.923257721,5443.382353,2679.411765,1847.595588,-1.139509772,52.35780876
2020/4/5,54.10073529,54.60477941,13.06948529,28.71838235,61.48435527,,,,,2.107965441,5271.691176,2500,1847.595588,-1.139498523,52.3578014
2020/4/6,54.06985294,63.04448529,10.95919118,28.79558824,54.35883382,,,,,1.593586765,3325.735294,1907.720588,1847.595588,-1.13949883,52.35779688
2020/4/7,51.95,61.65404412,6.940808824,29.13345588,61.21475183,,,,,1.807760662,4207.720588,2507.720588,1847.595588,-1.139507345,52.35779869
2020/4/8,57.10147059,62.39375,5.490441176,29.02536765,71.97177344,,,,,1.654573162,4281.985294,2189.705882,1847.595588,-1.139516843,52.35780722
2020/4/9,55.84264706,68.09191176,7.933823529,29.03382353,62.87918679,,,,,1.954419485,4476.838235,2789.705882,1847.595588,-1.139508495,52.35780113
2020/4/10,54.18161765,65.93455882,7.757720588,28.21691176,38.0965185,,,,,2.11295,3587.132353,1794.852941,1847.595588,-1.139505279,52.35779645
2020/4/11,56.82794118,64.52647059,6.673161765,28.94595588,34.43973609,,,,,1.854744853,3680.882353,2480.147059,1847.595588,-1.139501234,52.35780788
2020/4/12,55.28272059,65.20514706,6.811029412,28.82720588,26.520147,,,,,1.820409559,3267.279412,1684.191176,1847.595588,-1.139512201,52.35780469
2020/4/13,46.34742647,62.28933824,14.25661765,29.09264706,16.85428569,,,,,1.6737,2993.75,1788.602941,1847.595588,-1.139507014,52.35780608
2020/4/14,45.42573529,60.11470588,6.326470588,29.14522059,11.28559408,,,,,2.248543382,1921.323529,1013.602941,1847.595588,-1.139510237,52.35780702
2020/4/15,49.96470588,60.60036765,6.414705882,28.97683824,11.04691457,,,,,2.173392647,2710.294118,1311.029412,1847.595588,-1.139506478,52.35780275
2020/4/16,53.03970588,62.63014706,7.285294118,28.83713235,8.25462807,,,,,1.502661397,2810.661765,1609.191176,1847.595588,-1.139515962,52.3578044
2020/4/17,48.60772059,72.94154412,11.72058824,28.07095588,7.168794466,,,,,0.708666176,3085.294118,1688.602941,1847.595588,-1.139505045,52.35779065
2020/4/18,48.66948529,76.81397059,8.447794118,28.83419118,5.224842772,,,,,1.073294853,3193.014706,1899.632353,1847.595588,-1.139508719,52.35779903
2020/4/19,51.24632353,65.03125,9.214705882,28.92132353,7.017283283,,,,,2.200872426,2366.911765,1176.838235,1847.595588,-1.139502744,52.35780034
2020/4/20,51.9375,61.69044118,13.01286765,28.88014706,2.572420806,,,,,2.113036029,3150,1919.485294,1847.595588,-1.139502704,52.35780046
2020/4/21,53.74522059,60.83088235,13.49227941,28.88382353,5.288841157,,,,,2.156330882,3276.470588,2269.852941,1847.595588,-1.139511638,52.35781104
2020/4/22,54.76286765,62.11838235,10.04742647,28.93602941,3.219088113,,,,,2.190439706,3936.764706,2237.5,1847.595588,-1.139500013,52.35779476
2020/4/23,55.20441176,62.77941176,7.404044118,28.93492647,1.762994419,,,,,2.249779044,2937.5,1829.779412,1847.595588,-1.139509196,52.35780506
2020/4/24,54.30955882,63.58602941,5.854411765,28.83272059,1.482133798,,,,,2.210757353,4466.911765,2775.735294,1847.595588,-1.13950656,52.35779916
2020/4/25,51.18125,70.21838235,7.122794118,28.81139706,1.392894765,,,,,2.194877941,3493.382353,2289.338235,1847.595588,-1.13950639,52.35780601
2020/4/26,53.08566176,68.26029412,5.946323529,28.69963235,1.560003802,,,,,2.174158824,3926.470588,2421.323529,1847.595588,-1.139509841,52.35779811
2020/4/27,52.37316176,69.17794118,6.959558824,28.54779412,1.484671057,,,,,1.303387132,3340.441176,2099.264706,1847.595588,-1.139506945,52.35780327
2020/4/28,46.75625,85.41433824,9.184558824,28.48602941,2.360005195,,,,,0.413879412,4313.970588,2769.117647,1847.595588,-1.139506863,52.35780364
2020/5/1,50.07573529,74.73198529,11.14595588,28.33051471,1.109113637,,,,,1.589927941,4893.75,2579.779412,1847.595588,-1.139515431,52.35781242
2020/5/2,51.58529412,67.23161765,8.706617647,28.67941176,1.095678636,,,,,2.121723529,3737.867647,1841.911765,1847.595588,-1.139513265,52.35781006
2020/5/3,50.93125,76.35772059,6.678308824,28.76654412,1.103039644,,,,,1.220531618,4605.514706,1799.264706,1847.595588,-1.139513274,52.35780018
2020/5/4,52.24485294,73.575,10.36948529,28.87095588,1.110812724,,,,,2.235755147,2804.411765,960.6617647,1847.595588,-1.139515353,52.35779812
2020/5/5,50.31764706,66.05367647,12.46911765,28.93272059,1.093056798,,,,,2.44556875,3183.823529,1815.808824,1847.595588,-1.139504478,52.35780395
2020/5/6,51.59522059,64.11323529,7.341911765,29.03014706,1.080772542,,,,,2.561681985,4407.720588,1880.147059,1847.595588,-1.139512436,52.35780226
2020/5/7,57.05147059,63.26507353,6.661029412,28.93308824,1.035711554,,,,,2.430201838,4459.926471,2060.294118,1847.595588,-1.13950833,52.35780166
2020/5/8,58.80845588,66.85073529,6.653308824,28.77389706,0.997558003,,,,,2.278166544,4543.382353,1584.926471,1847.595588,-1.139510585,52.35780993
2020/5/9,60.50992647,62.56102941,7.288235294,28.65735294,1.020531413,,,,,2.397015809,3686.029412,1489.338235,1847.595588,-1.139511154,52.35780047
2020/5/10,52.01875,70.38897059,13.42205882,28.63308824,1.06515052,,,,,1.353625,3906.617647,1416.544118,1847.595588,-1.139510005,52.35779248
2020/5/11,46.39779412,58.15,13.75698529,28.90625,1.063477361,,,,,1.790428676,3556.617647,1327.573529,1847.595588,-1.139510727,52.35780745
2020/5/12,48.00845588,62.02242647,7.902205882,28.9125,1.047489681,,,,,2.125250735,3390.808824,1327.205882,1847.595588,-1.139499352,52.35780624
2020/5/13,47.32169118,61.19889706,9.947058824,28.85588235,1.016798034,,,,,2.084144485,4383.823529,1862.867647,1847.595588,-1.139507111,52.35780838
