Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,41.1,68.4,19.7,28.7,,,,,0.8,257300.0,145600.0,475.0,53.037459187226105,-1.4234935374205429
2020-03-02,38.3,77.9,11.0,28.9,,,,,0.6524,228200.0,122500.0,475.0,53.037459004897265,-1.4234934592502209
2020-03-03,39.2,81.0,13.6,29.2,,,,,0.5238,181900.0,93000.0,475.0,53.03745914173923,-1.4234935923859617
2020-03-04,38.7,83.7,6.0,29.4,,,,,0.4905,167900.0,83200.0,475.0,53.037459048758755,-1.4234932361543395
2020-03-05,38.4,86.8,9.1,29.1,,,,,0.1952,205000.0,98400.0,475.0,53.03745923625417,-1.4234934872455614
2020-03-06,37.9,75.1,6.3,29.3,,,,,0.7714,235300.0,102700.0,475.0,53.03745908181941,-1.4234935705336678
2020-03-07,45.4,80.3,16.0,29.5,,,,,0.6,225100.0,125100.0,475.0,53.03745925321716,-1.4234932945908632
2020-03-08,47.4,76.8,19.5,29.2,,,,,0.5619,246600.0,150100.0,475.0,53.03745910629313,-1.423493519721967
2020-03-09,44.2,80.4,17.6,29.4,,,,,0.5905,217000.0,126300.0,475.0,53.037459026726,-1.4234933127005398
2020-03-10,52.4,83.6,23.5,29.2,,,,,0.8714,187900.0,98500.0,475.0,53.03745927503784,-1.4234936194977348
2020-03-11,48.1,74.7,18.4,29.3,,,,,,175700.0,88600.0,475.0,53.03745926841801,-1.4234935258773178
2020-03-12,41.8,68.0,26.0,29.3,193.7113058498016,,,,0.9824,184200.0,96700.0,475.0,53.0374591665611,-1.4234935704731784
2020-03-13,43.4,78.4,12.7,29.6,72.00389104569676,,,,0.9273,195200.0,104200.0,475.0,53.0374590522046,-1.4234935896858374
2020-03-14,46.3,84.4,13.8,29.5,43.586648670842784,,,,0.8773,192200.0,125800.0,475.0,53.03745914229806,-1.42349345795684
2020-03-15,46.0,81.8,15.6,29.3,16.138699093189327,,,,0.2826,201000.0,141400.0,475.0,53.03745911028727,-1.4234935305015735
2020-03-16,43.6,72.6,12.1,29.8,5.778356734065618,,,,1.2087,159400.0,112700.0,475.0,53.03745914570907,-1.4234936554479827
2020-03-17,49.1,81.5,18.0,29.9,4.168830645841706,,,,0.9,109500.0,77300.0,475.0,53.03745909385272,-1.4234935791793524
2020-03-18,46.2,91.8,9.7,29.9,3.204663320592663,,,,0.5522,87000.0,62100.0,475.0,53.03745903495941,-1.4234934794342895
2020-03-19,41.9,77.3,5.0,30.0,2.607530715521896,,,,0.2818,80900.0,58500.0,475.0,53.03745919715747,-1.4234935048938893
2020-03-20,41.8,76.8,12.9,30.1,5.091408001476808,,,,1.0955,64200.0,46900.0,475.0,53.037459125380934,-1.4234933830573993
2020-03-21,40.3,70.7,13.8,30.0,4.411315114812366,,,,1.2652,51500.0,37000.0,475.0,53.03745928421907,-1.423493407997905
2020-03-22,39.7,74.7,11.1,30.0,2.114706205073202,,,,1.1,36400.0,23600.0,475.0,53.0374590604388,-1.4234935769866142
2020-03-23,40.8,67.6,8.1,30.0,2.7779493607750263,,,,1.4542,28000.0,17600.0,475.0,53.0374591609458,-1.4234934129230776
2020-03-24,47.3,63.2,10.2,29.9,1.8015103913913129,,,,1.5667,22600.0,14200.0,475.0,53.03745923685792,-1.4234936889718304
2020-03-25,47.6,45.9,6.4,29.9,1.7560257523412746,,,,1.6913,14800.0,8900.0,475.0,53.0374591109642,-1.4234934735975333
2020-03-26,42.3,60.2,7.1,29.9,2.717049422272161,,,,1.575,14600.0,8600.0,475.0,53.037459085079846,-1.4234934446222807
2020-03-27,41.3,72.6,10.0,30.0,2.65375162459285,,,,1.45,13100.0,7800.0,475.0,53.03745902571247,-1.4234934979722502
2020-03-28,42.2,74.0,15.3,30.1,2.3743570211513494,,,,1.0542,11400.0,7000.0,475.0,53.03745903394233,-1.4234936473650242
2020-03-29,38.7,63.8,14.5,30.4,2.1461823312750186,,,,0.9958,10000.0,5800.0,475.0,53.037458970990734,-1.4234935830278304
2020-03-30,40.4,77.3,9.1,30.3,4.2473239317779985,,,,0.6625,5700.0,2900.0,475.0,53.03745925596903,-1.423493638272561
2020-03-31,42.1,71.4,7.4,30.1,1.5123536635224673,,,,1.1667,5500.0,2700.0,475.0,53.037459075763024,-1.4234933156546359
2020-04-01,42.4,76.1,9.5,29.9,5.2887358276149214,,,,0.9458,4400.0,2200.0,475.0,53.03745926481657,-1.4234934118801648
2020-04-02,46.8,73.1,14.3,29.6,4.2202342905612245,,,,1.028,4700.0,2300.0,475.0,53.037459242175586,-1.4234934328527695
