Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,45.9,62.0,15.1,29.2,,,,,0.8,257300.0,145600.0,730.0,51.76606474891591,-0.5163608220526865
2020-03-02,44.0,73.9,8.7,29.2,,,,,0.6524,228200.0,122500.0,730.0,51.766064848452444,-0.5163606930497642
2020-03-03,43.6,71.5,9.5,29.6,1.0000000148529775,,,,0.5238,181900.0,93000.0,730.0,51.76606491096425,-0.516360812288291
2020-03-04,42.9,80.9,7.1,29.7,1.0000000148529775,,,,0.4905,167900.0,83200.0,730.0,51.766064760386776,-0.5163608257426875
2020-03-05,43.8,88.5,10.2,29.4,86.1732921031413,,,,0.1952,205000.0,98400.0,730.0,51.766064706891605,-0.5163608861552732
2020-03-06,44.1,67.9,7.2,29.6,26.23116349785193,,,,0.7714,235300.0,102700.0,730.0,51.766064858275655,-0.5163606446551344
2020-03-07,47.3,76.7,10.5,29.9,1.0000000891178715,,,,0.6,225100.0,125100.0,730.0,51.766064871808496,-0.5163606498097646
2020-03-08,51.0,73.3,14.7,29.7,1.0000000891178715,,,,0.5619,246600.0,150100.0,730.0,51.76606497895499,-0.5163607208413813
2020-03-09,47.0,75.3,13.1,29.8,5.094374118739051,,,,0.5905,217000.0,126300.0,730.0,51.76606481220626,-0.51636086612387
2020-03-10,56.2,82.9,17.1,29.6,3.8131782563846564,,,,0.8714,187900.0,98500.0,730.0,51.76606478549164,-0.5163607623131596
2020-03-11,53.3,75.9,13.8,29.8,1.0000001188238323,,,,,175700.0,88600.0,730.0,51.766064753354875,-0.516360835862866
2020-03-12,47.1,60.7,19.1,29.8,4.138409133876531,,,,0.9824,184200.0,96700.0,730.0,51.76606481518698,-0.5163607758384818
2020-03-13,48.1,63.9,12.2,30.0,1.0000001485297951,,,,0.9273,195200.0,104200.0,730.0,51.76606461570264,-0.5163607558946715
2020-03-14,50.1,78.0,9.3,29.9,4.682893599634998,,,,0.8773,192200.0,125800.0,730.0,51.76606489964353,-0.5163608167236006
2020-03-15,51.0,77.5,12.3,29.8,1.8282269546155927,,,,0.2826,201000.0,141400.0,730.0,51.76606473925734,-0.5163608932543485
2020-03-16,48.5,65.1,7.0,30.1,1.0000002227947091,,,,1.2087,159400.0,112700.0,730.0,51.76606488803814,-0.5163607506060797
2020-03-17,50.3,73.6,10.0,30.3,3.7472776794804137,,,,0.9,109500.0,77300.0,730.0,51.76606476277878,-0.5163608208535487
2020-03-18,54.3,77.6,11.6,30.2,3.962970036731543,,,,0.5522,87000.0,62100.0,730.0,51.766064784607984,-0.5163608547989209
2020-03-19,46.4,88.8,7.9,30.3,3.306955021411899,,,,0.2818,80900.0,58500.0,730.0,51.76606467820068,-0.5163608954565547
2020-03-20,46.2,69.4,12.8,30.4,1.6587252762061016,,,,1.0955,64200.0,46900.0,730.0,51.76606461670102,-0.516360722069008
2020-03-21,45.2,63.6,15.7,30.3,1.000000430736527,,,,1.2652,51500.0,37000.0,730.0,51.766064802838805,-0.5163606525594212
2020-03-22,44.7,65.5,13.7,30.3,9.84745612978589,,,,1.1,36400.0,23600.0,730.0,51.7660647615004,-0.5163608899628976
2020-03-23,44.5,60.3,12.0,30.3,2.8807740820376293,,,,1.4542,28000.0,17600.0,730.0,51.766064775614275,-0.516360736233264
