Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2021-06-26,58.4,76.0,7.4,0.0,1.000916461756271,0.8112230555769337,3.2523287638452043,,2.025,31300.0,14900.0,1126.0,53.75848944488037,-2.3794374559954967
2021-06-27,60.7,76.0,8.8,0.0,1.0013696800695169,1.1668013856479815,4.5466469126154365,,0.2556,34800.0,13500.0,1126.0,53.758489335028486,-2.379437441284541
2021-06-28,61.8,77.7,8.2,0.0,1.0013722732695824,0.9970212420309484,3.842071789059205,,0.8938,29000.0,11000.0,1126.0,53.75848942647432,-2.3794375247266597
2021-06-29,62.4,79.2,7.6,0.0,1.0013828725628946,0.878572430454555,2.8308960168882162,,1.4063,24800.0,9700.0,1126.0,53.75848937139346,-2.379437555459429
2021-06-30,60.5,83.2,7.5,0.0,1.001162637997842,0.925586846911568,3.522980885208593,,1.4563,28500.0,11400.0,1126.0,53.75848934457805,-2.3794374428929475
2021-07-01,59.3,85.2,6.9,0.0,1.0010206076997634,0.7881388001820818,2.6168258976078542,,1.7484,29500.0,13300.0,1126.0,53.758489342813476,-2.3794374515579313
2021-07-02,61.1,77.8,5.1,0.0,1.0009888590854432,0.6660012337380663,1.864205953826155,,2.2,33300.0,15600.0,1126.0,53.758489318525285,-2.379437472167385
2021-07-03,62.6,83.8,8.1,0.0,1.0010695038591513,0.7557142454199461,2.8383733948966734,,1.429,34800.0,18000.0,1126.0,53.75848931920328,-2.379437484326617
2021-07-04,62.5,87.3,6.8,0.0,1.0015663058415891,0.9023519193143754,3.9072248740611673,,1.7968,35900.0,15700.0,1126.0,53.75848950931214,-2.3794375611757514
2021-07-05,60.1,77.0,11.5,0.0,1.0016361454562035,0.8537506231320148,2.9349955666667205,,1.9903,31400.0,13900.0,1126.0,53.75848941377844,-2.3794374700698175
2021-07-06,58.8,85.3,11.5,0.0,1.001735675863398,0.8824117897133816,2.8623188688597287,,1.9129,25100.0,11300.0,1126.0,53.75848935135963,-2.3794375426191055
2021-07-07,61.5,84.6,7.8,0.0,1.0017572241691808,0.8032699556042141,2.4259302117938377,,1.6774,26200.0,12000.0,1126.0,53.75848938797975,-2.379437627408142
2021-07-08,62.5,75.6,7.9,0.0,1.0017109384249006,0.7446922138631709,2.0130350475368908,,1.6483,30600.0,16100.0,1126.0,53.758489490071376,-2.379437357265656
2021-07-09,62.0,76.4,7.3,0.0,1.0014094322845817,0.7788093350846562,1.0839443789272372,,2.5968,37800.0,20100.0,1126.0,53.758489509496584,-2.379437311487417
2021-07-10,63.3,84.8,6.0,0.0,1.001468971793114,0.7960232726705002,1.2157817522025112,,1.3065,46300.0,27200.0,1126.0,53.75848955609157,-2.3794375765768154
2021-07-11,63.6,82.8,6.5,0.0,1.0018084829603635,0.8869637979604421,2.092696625496412,,1.4,43400.0,19900.0,1126.0,53.75848934268234,-2.3794375284622045
2021-07-12,61.3,92.5,5.8,0.0,1.0027127490095893,0.8608780924134342,1.7748738963994015,,1.8677,36900.0,20300.0,1126.0,53.75848932225029,-2.379437630623605
2021-07-13,63.9,81.3,8.5,0.0,1.0028305418892998,0.9468245902153246,1.985341650736328,,1.8452,29700.0,16500.0,1126.0,53.75848945184873,-2.379437387584768
2021-07-14,63.8,76.6,12.3,0.0,1.0029222943120977,0.9383642487530899,2.1633120081238015,,2.1452,31700.0,16500.0,1126.0,53.758489417511726,-2.379437351347382
2021-07-15,63.8,78.9,12.3,0.0,1.0027524998382298,0.9026261262681429,1.7212050650835151,,1.5935,34000.0,18900.0,1126.0,53.75848921535898,-2.379437534049646
2021-07-16,65.3,80.5,7.7,0.0,1.002309459446968,0.9214916241921774,1.2046297097962697,,3.3033,44100.0,24900.0,1126.0,53.758489381918004,-2.3794374705719585
2021-07-17,68.0,79.0,6.3,0.0,1.0027381404351017,0.9519384009271316,0.9389160559376204,,3.2,51600.0,31300.0,1126.0,53.75848920296113,-2.3794374643949854
2021-07-18,67.5,77.4,6.4,0.0,1.00399379333347,0.9608904110663836,1.4803830444973818,,3.1,51200.0,26000.0,1126.0,53.75848937947163,-2.3794375854693683
2021-07-19,68.0,76.5,5.7,0.0,1.0038078134629829,0.9550577705517399,1.2499184575483295,,2.82,57600.0,32300.0,1126.0,53.75848946826844,-2.379437537500716
2021-07-20,68.8,74.4,6.8,0.0,1.0040344750684154,0.9752551232971808,1.1293649912735777,,2.9533,46400.0,25800.0,1126.0,53.758489296455544,-2.379437484208836
2021-07-21,68.6,78.2,6.0,0.0,1.003845108095248,1.0336891589008983,1.084743288417977,,2.3167,42900.0,22900.0,1126.0,53.75848936095156,-2.3794375508867796
2021-07-22,72.8,70.8,6.7,0.0,1.003780247884591,1.0273978100729932,0.907653208679256,,2.025,43600.0,23700.0,1126.0,53.75848939476121,-2.379437498241355
2021-07-23,68.9,71.3,12.7,0.0,1.002968126818428,1.0164020236074174,0.7290568263811663,,3.0,56000.0,31300.0,1126.0,53.758489509305875,-2.379437502944194
2021-07-24,63.4,70.5,10.9,0.0,1.0034931120261381,1.015091810640715,0.6335706538650199,,0.75,69100.0,41000.0,1126.0,53.7584893637484,-2.3794375115060045
2021-07-25,63.9,70.8,8.7,0.0,1.00511746688145,1.0246463627659237,1.2018483829089737,,0.82,71100.0,36200.0,1126.0,53.758489377258755,-2.3794374331173436
2021-07-26,65.1,81.6,7.0,0.0,1.0050997614130353,1.0186120048939278,0.9257549455027092,,1.6067,59100.0,33000.0,1126.0,53.758489427873265,-2.379437459849894
2021-07-27,64.5,81.8,6.9,0.0,1.0053027198733833,1.0118513511519671,0.8272876619617847,,1.7167,52500.0,29100.0,1126.0,53.75848937608405,-2.3794374817964488
2021-07-28,60.9,79.7,17.5,0.0,1.0055021519488363,1.0099643873904836,0.5695305841848199,,1.4033,53700.0,29600.0,1126.0,53.758489427858485,-2.3794373645389233
2021-07-29,59.0,84.2,21.3,0.0,1.0049491226375638,1.0096468681447297,0.7061059350299392,,2.18,59500.0,34100.0,1126.0,53.758489257617576,-2.3794373922002556
2021-07-30,58.7,86.2,8.9,0.0,1.0037989103447331,1.009426867043427,0.9726629920253256,,1.1897,78100.0,45600.0,1126.0,53.758489307671184,-2.3794373646450673
2021-07-31,60.8,81.9,12.4,0.0,1.0043486479230437,1.00975651281809,0.9743831977987746,,1.2309999999999999,96500.0,60000.0,1126.0,53.75848919010177,-2.3794375023114682
2021-08-01,61.1,70.9,9.9,0.0,1.0071139314550663,1.0149178605108624,1.3047861843793345,,1.3448,86500.0,50200.0,1126.0,53.758489357919714,-2.3794374225844845
2021-08-02,58.9,70.5,6.4,0.0,1.0076658217701815,1.0126666439210508,0.9456986832254578,,1.4931,77700.0,44100.0,1126.0,53.75848932566527,-2.379437402893059
2021-08-03,58.3,79.5,6.7,0.0,1.0084101966339798,1.016273689076527,1.4071326646654216,,2.2276,59200.0,33700.0,1126.0,53.75848928150784,-2.379437480352521
2021-08-04,60.3,77.5,5.3,0.0,1.0082195147409063,1.014917348499494,1.2428738716003522,,1.8517,65900.0,37300.0,1126.0,53.75848928195658,-2.3794375089152675
2021-08-05,61.0,81.8,14.2,0.0,1.0080846460726205,1.0174190237590703,1.7249885521440362,,1.1103,72200.0,42000.0,1126.0,53.758489221576966,-2.3794375470873943
2021-08-06,61.8,87.3,16.8,0.0,1.0075075738973025,1.01399598246557,1.4032153473226074,,1.7179,90900.0,53600.0,1126.0,53.75848928502939,-2.379437505836257
2021-08-07,59.8,87.3,18.3,0.0,1.0083514349203913,1.016544368378839,1.522252854828838,,1.3828,109600.0,69300.0,1126.0,53.758489356788814,-2.3794375664858376
2021-08-08,61.5,86.3,22.7,0.0,1.0130444160054108,1.0230084490840363,1.7047713213128342,,1.175,119200.0,68600.0,1126.0,53.758489332000444,-2.3794375232759326
2021-08-09,62.2,76.4,14.0,0.0,1.0126115104372122,1.0226167857847297,1.7578157900662823,,1.5321,95400.0,54600.0,1126.0,53.75848923178228,-2.3794374205827884
2021-08-10,59.0,78.4,7.6,0.0,1.0129191906633026,1.0130105210916311,1.7815079739860609,,2.0036,84200.0,47800.0,1126.0,53.758489361597995,-2.379437586636064
2021-08-11,61.6,85.2,11.4,0.0,1.0129792932011932,1.0130711752231438,1.6501385956643158,,1.9071,86100.0,49900.0,1126.0,53.758489441438286,-2.3794375295059425
2021-08-12,61.5,77.7,14.0,0.0,1.011755437367115,1.0118351697831949,1.4388234153341224,,1.075,89000.0,51600.0,1126.0,53.75848951902106,-2.3794374227774067
2021-08-13,63.1,74.0,22.0,0.0,1.0108119992335218,1.0108823662300015,1.2598383054978686,,1.3893,104200.0,60400.0,1126.0,53.75848942781907,-2.379437434529964
2021-08-14,60.2,82.5,12.5,0.0,1.0114028875843384,1.011479066927695,1.0536673428514918,,1.7929,125100.0,78700.0,1126.0,53.75848951392104,-2.379437560474908
2021-08-15,61.0,83.8,12.4,0.0,1.015842273358162,1.015962292853662,1.4119452737552007,,1.5857,128100.0,72600.0,1126.0,53.758489355714545,-2.3794373928072075
2021-08-16,60.4,76.3,19.4,0.0,1.0165862062434556,1.0167135107020338,1.6441572430828209,,1.3679,111500.0,63200.0,1126.0,53.75848927470035,-2.3794372755660422
2021-08-17,60.4,88.0,20.5,0.0,1.0177879539593189,1.017927054263848,1.408918196283924,,0.7381,97400.0,54900.0,1126.0,53.758489307904824,-2.379437563865792
2021-08-18,59.8,90.9,15.9,0.0,1.0152012364702292,1.015314730782164,1.2608600301452642,,1.7964,100400.0,57900.0,1126.0,53.75848934595821,-2.3794374588548655
2021-08-19,61.0,88.4,9.4,0.0,1.0144518723896916,1.0145579167682002,1.3460242183438655,,1.5071,108800.0,63800.0,1126.0,53.758489495347725,-2.3794375164013006
2021-08-20,64.0,85.5,5.1,0.0,1.0125877627542113,1.012675370554171,1.3712197414475291,,0.9704,126400.0,74100.0,1126.0,53.75848942856533,-2.379437464013246
2021-08-21,63.0,93.3,8.4,0.0,1.0136746663337717,1.0137729525617896,1.2262206876641906,,0.863,138100.0,88000.0,1126.0,53.758489330501305,-2.379437564406772
2021-08-22,63.0,87.6,9.1,0.0,1.0201297493320556,1.0202916046198005,1.3777461229045898,,1.5926,140700.0,83600.0,1126.0,53.75848939598433,-2.3794376329526505
2021-08-23,65.1,80.2,8.0,0.0,1.02126401057293,1.0214369392377078,1.6935078902912186,,1.25,125500.0,72300.0,1126.0,53.75848937979309,-2.3794374412217354
2021-08-24,61.7,82.4,6.8,0.0,1.024713153589703,1.024919921937607,1.355002039821527,,1.8231,115400.0,66900.0,1126.0,53.758489490167285,-2.3794373657914765
2021-08-25,62.0,83.5,7.2,0.0,1.0278086837877851,1.0280457529036755,1.443808599380194,,1.6158,120900.0,70300.0,1126.0,53.75848948256332,-2.3794375749389096
2021-08-26,62.8,74.1,5.0,0.0,1.0243497095222065,1.0245526025732885,1.4695634587219952,,1.08,127000.0,74200.0,1126.0,53.75848940161892,-2.3794374080467855
2021-08-27,57.5,73.3,7.8,0.0,1.0163119522223183,1.0164357330960594,1.2590854372858942,,1.3692,141900.0,83500.0,1126.0,53.75848950905118,-2.3794376436500473
2021-08-28,58.3,76.2,6.8,0.0,1.0148924005124158,1.0150021749850964,1.1149249846425215,,1.5808,154100.0,98200.0,1126.0,53.758489315864715,-2.3794374894334194
2021-08-29,60.5,76.5,6.8,0.0,1.0194013992513145,1.0195554020622648,1.8365140548846983,,0.5125,152700.0,90400.0,1126.0,53.75848950878621,-2.3794374775179508
2021-08-30,60.0,71.7,7.1,0.0,1.016120441791802,1.0162421561937702,1.7682465619488317,,0.3667,151200.0,86100.0,1126.0,53.758489190442305,-2.3794376006775626
2021-09-01,57.9,76.1,6.9,0.0,1.011680504135621,1.011758552820961,1.7449151467356656,,1.1731,123900.0,68200.0,1126.0,53.75848931524731,-2.379437551668919
2021-09-02,59.6,74.7,7.3,0.0,1.0099885046090238,1.0100499261318316,1.7596119066329092,,1.4308,116900.0,62200.0,1126.0,53.75848933516205,-2.3794375427788115
2021-09-03,58.5,77.3,8.0,0.0,1.0081073290844254,1.0081502786028909,1.3193223321969272,,1.4423,126600.0,71500.0,1126.0,53.75848941742249,-2.37943734277004
2021-09-04,59.7,74.7,8.1,0.0,1.007819304795123,1.0078594155500498,1.746012141135146,,1.0808,125800.0,77200.0,1126.0,53.75848933014341,-2.3794374740162665
2021-09-05,63.2,75.8,6.0,0.0,1.0108844457761659,1.0109545946424765,2.0512708792164807,,2.0538,126300.0,71000.0,1126.0,53.75848945675862,-2.3794375210081857
2021-09-06,63.6,86.1,2.6,0.0,1.010749867364716,1.0108186716176015,2.3579063546222034,,1.9846,111100.0,59500.0,1126.0,53.758489227648866,-2.3794375138393926
2021-09-07,66.9,77.3,3.0,0.0,1.010830410132456,1.0108999787864017,1.8828925658810527,,2.396,102200.0,53400.0,1126.0,53.758489373508844,-2.3794376306840035
2021-09-08,72.8,63.9,6.4,0.0,1.010141424741546,1.0102042185149422,1.743473918545321,,2.2159999999999997,111100.0,59000.0,1126.0,53.758489428519226,-2.379437493803685
2021-09-09,64.8,90.1,2.1,0.0,1.0080478746065198,1.0080901398665871,1.2560966711300583,,1.1208,118300.0,63700.0,1126.0,53.75848925746129,-2.3794374193875054
2021-09-10,63.5,94.3,3.8,0.0,1.0067610960284832,1.0067907446927913,1.179698366841938,,1.1625,127400.0,69400.0,1126.0,53.758489439222146,-2.379437554521664
2021-09-11,62.9,85.0,11.3,0.0,1.0068540355449178,1.0068845847765322,1.2277117653237355,,1.5043,128400.0,77300.0,1126.0,53.75848922966237,-2.3794374227046626
2021-09-12,59.3,74.8,4.1,0.0,1.0105159792267586,1.010582371758478,1.2083192441973272,,1.2958,136100.0,76400.0,1126.0,53.75848930041909,-2.379437489437905
2021-09-13,58.0,83.0,10.5,0.0,1.0106897499984724,1.010757820143915,1.550611485351498,,1.3458,115200.0,64100.0,1126.0,53.75848939526264,-2.379437421938228
2021-09-14,59.5,82.5,6.4,0.0,1.0113313749094799,1.0114056996739007,1.760547836978012,,0.7208,99900.0,54500.0,1126.0,53.75848943364775,-2.3794375838299815
2021-09-15,57.6,84.7,3.5,0.0,1.0105363485193728,1.010602868868538,1.3587225801528664,,1.5958,111700.0,58600.0,1126.0,53.758489337611614,-2.3794375589932897
2021-09-16,61.4,82.3,4.0,0.0,1.0092439889016471,1.009297845451227,1.1906919148116497,,1.7292,118100.0,63200.0,1126.0,53.75848953235617,-2.379437499754846
2021-09-17,61.5,78.9,7.4,0.0,1.0069982107425215,1.007030085935374,0.9500635098160668,,1.5333,147400.0,80400.0,1126.0,53.758489483478506,-2.3794374263765836
2021-09-18,63.1,84.0,3.3,0.0,1.0074081660494398,1.0074440402013454,1.2081640476123718,,1.5417,154100.0,94200.0,1126.0,53.75848940570786,-2.3794374781792706
2021-09-19,60.5,79.0,7.7,0.0,1.0107824736684001,1.0108513261545111,1.2818029322900242,,0.8292,162300.0,93000.0,1126.0,53.7584893596935,-2.3794373685630843
2021-09-20,57.2,83.0,5.1,0.0,1.0104692640766535,1.010535031614474,1.2900466478650665,,1.7348,137100.0,76900.0,1126.0,53.75848921370151,-2.379437510453311
2021-09-21,61.0,80.7,5.5,0.0,1.0108111843975105,1.0108802708556128,1.4106494697317382,,1.6435,109200.0,60700.0,1126.0,53.75848940161995,-2.379437374618656
2021-09-22,62.2,79.5,11.8,0.0,1.0098901568414729,1.0099502216121636,1.5006740042699989,,1.7435,115700.0,65500.0,1126.0,53.75848930687284,-2.379437381290197
2021-09-23,60.9,82.2,13.9,0.0,1.0087604373977903,1.0088094473804097,1.2149615743000848,,1.4857,125900.0,68200.0,1126.0,53.758489397033195,-2.3794375480302388
2021-09-24,63.2,85.4,13.2,0.0,1.0073496650955909,1.0073848810271882,0.8576357365110098,,1.8304,149800.0,82700.0,1126.0,53.75848937165408,-2.3794373925009356
2021-09-25,64.7,88.1,3.8,0.0,1.007453652983723,1.0076040139882958,1.367700706868495,,0.5870000000000001,156100.0,97000.0,1126.0,53.75848950602536,-2.379437455559266
2021-09-26,63.1,83.0,1.5,0.0,1.0113510072738856,1.0114252529790826,2.189713786121115,,1.4522,166800.0,97100.0,1126.0,53.75848935388546,-2.3794375659877374
