Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,45.5,68.1,10.8,29.2,,,,,0.8,257300.0,145600.0,3228.0,50.80469350187854,-1.1575389250194343
2020-03-02,43.6,66.6,8.9,29.3,,,,,0.6524,228200.0,122500.0,3228.0,50.80469336739383,-1.1575388651077283
2020-03-03,43.9,70.7,5.9,29.6,,,,,0.5238,181900.0,93000.0,3228.0,50.80469358854775,-1.1575387651564701
2020-03-04,43.1,91.5,4.4,29.6,,,,,0.4905,167900.0,83200.0,3228.0,50.80469351646267,-1.1575388266033684
2020-03-05,43.4,87.4,13.4,29.3,,,,,0.1952,205000.0,98400.0,3228.0,50.80469346475064,-1.1575387829805857
2020-03-06,43.4,70.3,3.3,29.7,,,,,0.7714,235300.0,102700.0,3228.0,50.80469353288004,-1.1575388393089223
2020-03-07,49.3,84.0,10.7,30.0,,,,,0.6,225100.0,125100.0,3228.0,50.80469364436086,-1.1575389337145874
2020-03-08,48.9,77.3,11.1,29.7,,,,,0.5619,246600.0,150100.0,3228.0,50.80469341223587,-1.1575390445734512
2020-03-09,48.2,75.8,12.6,29.9,,,,,0.5905,217000.0,126300.0,3228.0,50.8046936510426,-1.157538660286977
2020-03-10,55.1,88.8,13.2,29.7,,,,,0.8714,187900.0,98500.0,3228.0,50.80469347647417,-1.1575388496510912
2020-03-11,52.6,80.1,13.5,29.8,,,,,,175700.0,88600.0,3228.0,50.804693646436014,-1.1575388062424623
2020-03-12,46.3,62.0,14.2,29.9,,,,,0.9824,184200.0,96700.0,3228.0,50.80469359555337,-1.1575386661162337
2020-03-13,48.4,66.3,8.2,30.1,145.5334772368854,,,,0.9273,195200.0,104200.0,3228.0,50.80469360095014,-1.1575388780888651
2020-03-14,51.1,81.6,9.4,29.9,89.75486245542768,,,,0.8773,192200.0,125800.0,3228.0,50.804693526715454,-1.1575389233147981
2020-03-15,49.4,83.2,11.2,29.7,23.712878289946623,,,,0.2826,201000.0,141400.0,3228.0,50.80469347911416,-1.1575388460866118
2020-03-16,47.5,65.7,4.4,30.2,13.6155817934849,,,,1.2087,159400.0,112700.0,3228.0,50.80469340099574,-1.157538933164352
2020-03-17,51.0,79.4,11.5,30.3,18.520640372379813,,,,0.9,109500.0,77300.0,3228.0,50.80469347170609,-1.1575390499167508
2020-03-18,52.8,83.8,10.9,30.2,4.80259659669716,,,,0.5522,87000.0,62100.0,3228.0,50.80469350363862,-1.1575387377605573
2020-03-19,47.4,91.2,6.4,30.2,9.18874908886932,,,,0.2818,80900.0,58500.0,3228.0,50.804693530936184,-1.1575387164985982
2020-03-20,47.2,60.2,12.8,30.3,2.5003620521543817,,,,1.0955,64200.0,46900.0,3228.0,50.804693378511004,-1.1575386716795715
2020-03-21,49.1,52.2,11.8,30.2,3.1660396089819667,,,,1.2652,51500.0,37000.0,3228.0,50.80469349213638,-1.157538732643558
2020-03-22,48.7,52.4,9.6,30.2,2.651794705827337,,,,1.1,36400.0,23600.0,3228.0,50.80469355071373,-1.1575387596056264
2020-03-23,47.3,50.6,7.5,30.2,3.9028800887422235,,,,1.4542,28000.0,17600.0,3228.0,50.804693477368865,-1.157538855950327
2020-03-24,50.5,54.2,6.0,30.2,1.9915487837474442,,,,1.5667,22600.0,14200.0,3228.0,50.8046935734706,-1.157538904148485
2020-03-25,51.2,51.9,4.4,30.2,1.4601264451641789,,,,1.6913,14800.0,8900.0,3228.0,50.8046934633161,-1.157538759278139
2020-03-26,51.1,45.8,7.8,30.1,1.0000004010305474,,,,1.575,14600.0,8600.0,3228.0,50.80469332849697,-1.1575389065889072
2020-03-27,51.0,52.6,11.4,30.1,2.683815939532912,,,,1.45,13100.0,7800.0,3228.0,50.8046935285913,-1.1575388517722696
2020-03-28,50.4,56.0,18.5,30.3,1.8619554214475311,,,,1.0542,11400.0,7000.0,3228.0,50.80469358286511,-1.1575388692349402
2020-03-29,46.3,45.0,22.4,30.6,1.9227824580082744,,,,0.9958,10000.0,5800.0,3228.0,50.80469340237195,-1.157538804237556
2020-03-30,45.8,62.8,13.0,30.5,2.0325963759665533,,,,0.6625,5700.0,2900.0,3228.0,50.80469353057509,-1.1575389036809798
2020-03-31,49.3,52.7,10.0,30.4,4.745491825095138,,,,1.1667,5500.0,2700.0,3228.0,50.804693611272064,-1.157538714062348
2020-04-01,49.6,48.0,7.0,30.2,4.084573172151933,,,,0.9458,4400.0,2200.0,3228.0,50.804693419973496,-1.1575387990012123
2020-04-02,54.3,52.0,8.3,30.0,2.585751104053835,,,,1.028,4700.0,2300.0,3228.0,50.804693539798244,-1.157538780247056
2020-04-03,53.4,56.4,6.8,30.0,1.0000007575024152,,,,1.484,5400.0,2600.0,3228.0,50.80469344962117,-1.157538893434713
2020-04-04,55.4,55.8,10.0,30.1,2.5735071526214517,,,,1.932,5500.0,2700.0,3228.0,50.80469353577513,-1.1575387375383988
2020-04-05,60.1,51.0,11.1,29.8,9.840702994451084,,,,2.116,5300.0,2500.0,3228.0,50.80469358332794,-1.157538971255968
2020-04-06,59.0,49.0,7.5,30.0,14.003577133882256,,,,1.5923,3300.0,1900.0,3228.0,50.80469343444099,-1.15753882091327
2020-04-07,62.0,42.0,7.5,30.3,30.113673706524555,,,,1.8038,4200.0,2500.0,3228.0,50.804693386610026,-1.1575386256867286
2020-04-08,66.0,53.3,3.7,30.2,32.30282804910773,,,,1.6423,4300.0,2200.0,3228.0,50.80469341525264,-1.1575390615556975
2020-04-09,71.4,41.0,7.4,30.2,28.117357759263378,,,,1.9577,4500.0,2800.0,3228.0,50.804693437325184,-1.157538824650168
2020-04-10,69.5,44.5,10.3,30.2,49.986082907564324,,,,2.1192,3600.0,1800.0,3228.0,50.80469359419249,-1.1575387561389903
