Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,43.9,70.1,12.2,29.0,,,,,0.8,257300.0,145600.0,1533.0,50.838544222840476,-0.28589641045370073
2020-03-02,42.1,81.7,8.2,29.0,,,,,0.6524,228200.0,122500.0,1533.0,50.83854433143387,-0.28589642637097995
2020-03-03,41.1,76.8,8.0,29.4,,,,,0.5238,181900.0,93000.0,1533.0,50.83854444950103,-0.2858963960066708
2020-03-04,40.2,93.5,5.5,29.5,,,,,0.4905,167900.0,83200.0,1533.0,50.83854442282015,-0.28589636762711057
2020-03-05,42.5,97.0,12.6,29.1,,,,,0.1952,205000.0,98400.0,1533.0,50.838544267599296,-0.2858963502474304
2020-03-06,41.2,78.4,7.2,29.4,,,,,0.7714,235300.0,102700.0,1533.0,50.83854419894282,-0.2858964883856273
2020-03-07,43.6,89.0,8.0,29.8,,,,,0.6,225100.0,125100.0,1533.0,50.83854430577645,-0.2858965327263801
2020-03-08,48.7,82.1,14.1,29.5,,,,,0.5619,246600.0,150100.0,1533.0,50.838544146218275,-0.28589639191654687
2020-03-09,45.4,82.0,11.8,29.6,,,,,0.5905,217000.0,126300.0,1533.0,50.838544495732314,-0.28589638660387756
2020-03-10,53.1,96.9,14.4,29.5,,,,,0.8714,187900.0,98500.0,1533.0,50.838544338017336,-0.2858965076431755
2020-03-11,51.9,88.9,13.3,29.6,,,,,,175700.0,88600.0,1533.0,50.838544025839035,-0.28589642632744305
2020-03-12,45.2,68.1,15.5,29.6,,,,,0.9824,184200.0,96700.0,1533.0,50.838544342688266,-0.28589636767109805
2020-03-13,46.5,69.8,11.1,29.8,,,,,0.9273,195200.0,104200.0,1533.0,50.838544314793765,-0.2858963239382078
2020-03-14,48.2,88.4,8.9,29.7,,,,,0.8773,192200.0,125800.0,1533.0,50.83854423316354,-0.2858963696850149
2020-03-15,48.8,86.7,11.9,29.6,,,,,0.2826,201000.0,141400.0,1533.0,50.838544292753106,-0.28589632987199604
2020-03-16,45.3,76.6,5.2,29.9,,,,,1.2087,159400.0,112700.0,1533.0,50.83854447418981,-0.2858964589966883
2020-03-17,47.1,85.8,8.5,30.1,,,,,0.9,109500.0,77300.0,1533.0,50.83854413009414,-0.28589648177198324
2020-03-18,50.9,89.5,9.6,30.1,,,,,0.5522,87000.0,62100.0,1533.0,50.838544357904404,-0.28589674951532273
2020-03-19,46.3,97.0,8.6,30.1,1.0000000148529775,,,,0.2818,80900.0,58500.0,1533.0,50.83854417255853,-0.28589651417486256
2020-03-20,45.0,75.0,16.3,30.1,1.0000000148529775,,,,1.0955,64200.0,46900.0,1533.0,50.838544203547976,-0.2858964369459015
2020-03-21,43.8,67.6,14.9,30.1,57.78219303875622,,,,1.2652,51500.0,37000.0,1533.0,50.838544196267335,-0.28589653635099815
2020-03-22,42.5,69.1,12.5,30.1,26.231162329019266,,,,1.1,36400.0,23600.0,1533.0,50.83854424416961,-0.2858965324180574
2020-03-23,41.6,58.9,7.4,30.1,14.140479262562842,,,,1.4542,28000.0,17600.0,1533.0,50.838544432461156,-0.28589646852250117
2020-03-24,44.0,57.3,5.9,30.1,8.605192405800786,,,,1.5667,22600.0,14200.0,1533.0,50.838544193992476,-0.2858963399925661
2020-03-25,42.0,60.4,5.4,30.0,9.188748133507248,,,,1.6913,14800.0,8900.0,1533.0,50.838544282959994,-0.28589650064959693
2020-03-26,42.0,62.5,9.5,30.0,3.8131782563846564,,,,1.575,14600.0,8600.0,1533.0,50.838544471519754,-0.285896503438493
2020-03-27,45.0,62.9,10.9,30.0,3.045703727275211,,,,1.45,13100.0,7800.0,1533.0,50.838544425204404,-0.2858963722087923
2020-03-28,44.9,65.8,16.1,30.1,2.5692046412031644,,,,1.0542,11400.0,7000.0,1533.0,50.83854434678717,-0.28589637850854954
2020-03-29,40.5,60.7,17.9,30.4,2.2667110746950363,,,,0.9958,10000.0,5800.0,1533.0,50.838544163612426,-0.28589635488427706
2020-03-30,41.5,72.3,9.2,30.3,2.9830966053148438,,,,0.6625,5700.0,2900.0,1533.0,50.83854415862095,-0.2858964487242739
2020-03-31,42.3,69.9,10.5,30.2,1.887385978855204,,,,1.1667,5500.0,2700.0,1533.0,50.83854428101076,-0.2858964967185044
2020-04-01,41.0,67.6,4.7,30.0,1.831627788868046,,,,0.9458,4400.0,2200.0,1533.0,50.83854442154394,-0.28589653121795316
2020-04-02,47.7,69.1,7.3,29.8,4.2623922547784785,,,,1.028,4700.0,2300.0,1533.0,50.838544301627564,-0.2858964081241108
2020-04-03,48.4,70.8,4.8,29.8,2.855076983445323,,,,1.484,5400.0,2600.0,1533.0,50.83854419835726,-0.2858963935600914
2020-04-04,49.4,69.5,6.1,29.9,1.6728620764413362,,,,1.932,5500.0,2700.0,1533.0,50.83854411943966,-0.28589652920234504
2020-04-05,56.9,52.0,8.8,29.7,4.293624658084399,,,,2.116,5300.0,2500.0,1533.0,50.83854436799886,-0.2858964232011005
2020-04-06,56.2,65.2,6.9,29.8,5.577822533775134,,,,1.5923,3300.0,1900.0,1533.0,50.838544177565055,-0.28589654178473123
2020-04-07,52.1,65.8,3.8,30.1,5.318401596935053,,,,1.8038,4200.0,2500.0,1533.0,50.838544256904335,-0.2858962800672311
2020-04-08,59.7,64.8,4.6,30.0,2.838029273205411,,,,1.6423,4300.0,2200.0,1533.0,50.838544247266626,-0.285896497740431
2020-04-09,58.7,67.8,7.3,30.0,1.0000006535314276,,,,1.9577,4500.0,2800.0,1533.0,50.83854418488858,-0.28589638104531245
2020-04-10,58.6,63.4,7.4,30.0,2.8182745187553486,,,,2.1192,3600.0,1800.0,1533.0,50.83854423686098,-0.28589636703830174
2020-04-11,60.3,58.9,4.5,30.0,6.2668012824481085,,,,1.8577,3700.0,2500.0,1533.0,50.83854426966017,-0.2858965691126612
2020-04-12,60.1,58.3,4.4,29.7,5.063617564505672,,,,1.8115,3300.0,1700.0,1533.0,50.83854434484532,-0.28589648639683757
2020-04-13,47.6,62.5,18.5,30.0,25.63464180274312,,,,1.6654,3000.0,1800.0,1533.0,50.83854433949926,-0.28589641571038443
2020-04-14,44.6,59.9,7.4,30.1,40.12852645705527,,,,2.2654,1900.0,1000.0,1533.0,50.8385442844903,-0.28589643312215474
2020-04-15,48.3,64.2,6.1,30.0,109.46941319527164,,,,2.2077,2700.0,1300.0,1533.0,50.83854432694137,-0.28589644969426264
2020-04-16,53.5,65.4,5.2,29.8,83.38567423237842,,,,1.5115,2800.0,1600.0,1533.0,50.838544285606076,-0.2858963701999487
2020-04-17,49.3,86.2,11.8,29.8,247.89196390808968,,,,0.6692,3100.0,1700.0,1533.0,50.83854417967729,-0.28589646215056125
2020-04-18,49.2,88.4,7.1,29.8,99.1250811090399,,,,1.0038,3200.0,1900.0,1533.0,50.83854438988391,-0.285896273321597
2020-04-19,51.1,70.0,9.5,29.9,5.116919837928921,,,,2.2038,2300.0,1100.0,1533.0,50.83854420814419,-0.28589637884407015
2020-04-20,52.3,63.2,14.7,29.8,4.936934276653347,,,,2.1071,3100.0,1900.0,1533.0,50.83854427649721,-0.2858964278288753
2020-04-21,54.8,57.2,15.0,29.8,6.515494359357524,,,,2.1536,3300.0,2300.0,1533.0,50.83854437716867,-0.2858964235300342
2020-04-22,56.0,56.9,10.2,29.9,4.9256760270800575,,,,2.1964,3900.0,2200.0,1533.0,50.83854422378883,-0.2858963533943618
2020-04-23,58.5,60.7,5.9,29.9,1.8705178015861208,,,,2.2536,2900.0,1800.0,1533.0,50.83854435404891,-0.2858965065483874
2020-04-24,56.8,60.7,3.9,29.8,3.8201361634903317,,,,2.2107,4500.0,2800.0,1533.0,50.83854439835865,-0.2858963545324024
2020-04-25,50.5,75.6,7.9,29.7,3.1355967044417055,,,,2.2536,3500.0,2300.0,1533.0,50.83854431165644,-0.28589623064440645
2020-04-26,51.6,69.9,3.2,29.7,1.9655100448888239,,,,2.2929,3900.0,2400.0,1533.0,50.83854432686186,-0.28589632262551595
2020-04-27,54.0,71.7,4.2,29.5,2.8325643570289123,,,,1.2964,3300.0,2100.0,1533.0,50.83854424994591,-0.2858963413151326
2020-04-28,47.3,97.3,9.3,29.4,3.7066156880752383,,,,0.3464,4300.0,2800.0,1533.0,50.838544374294045,-0.2858964171659567
2020-05-01,50.3,80.1,9.5,29.3,1.755741263966088,,,,1.5964,4900.0,2600.0,1533.0,50.838544266164845,-0.2858964617275789
2020-05-02,51.5,68.8,7.1,29.6,0.8078197557681774,,,,2.1143,3800.0,1900.0,1533.0,50.838544167158524,-0.2858964280400421
2020-05-03,51.5,82.7,4.0,29.8,1.6217387103894747,,,,1.1393,4700.0,1800.0,1533.0,50.83854425360517,-0.28589626789996553
2020-05-04,53.8,75.6,10.1,29.9,1.4357897300468587,,,,2.2179,2700.0,900.0,1533.0,50.83854430930329,-0.28589637005988316
2020-05-05,50.0,71.1,14.0,29.9,1.040349714627755,,,,2.4464,3100.0,1800.0,1533.0,50.83854422341609,-0.2858965133498521
2020-05-06,51.5,71.7,7.4,30.0,1.2998286560993502,,,,2.5786,4400.0,1900.0,1533.0,50.83854438474393,-0.2858964623463129
2020-05-07,56.2,64.5,4.7,30.0,1.1121736948557763,,,,2.4759,4500.0,2100.0,1533.0,50.83854432836964,-0.28589638455936695
2020-05-08,59.8,61.6,2.7,29.8,1.0883095554542357,,,,2.3207,4600.0,1600.0,1533.0,50.83854427238158,-0.28589648864678197
2020-05-09,60.4,61.3,6.4,29.7,1.0609900894130884,,,,2.4241,3700.0,1500.0,1533.0,50.83854434232855,-0.285896418058074
2020-05-10,54.7,70.8,13.2,29.6,1.2163940656492642,,,,1.3033,3900.0,1400.0,1533.0,50.83854433947598,-0.2858964507401141
2020-05-11,47.0,51.6,18.4,29.8,1.164450691075375,,,,1.7483,3500.0,1300.0,1533.0,50.838544282717876,-0.28589633581672513
2020-05-12,46.9,60.8,4.4,29.9,0.99855562491251,,,,2.1033,3300.0,1300.0,1533.0,50.83854446582685,-0.28589640822114754
2020-05-13,47.4,63.9,9.8,29.8,0.9972202534560224,,,,2.0828,4400.0,1900.0,1533.0,50.838544342380985,-0.2858964195139265
2020-05-14,46.1,64.1,10.0,29.9,0.9956781871153856,,,,2.58,4400.0,1700.0,1533.0,50.83854451666923,-0.285896420585618
2020-05-15,50.5,62.8,4.0,30.0,0.990711537739134,,,,2.32,5100.0,1800.0,1533.0,50.83854430793403,-0.28589622723330066
2020-05-16,53.0,63.6,4.6,30.0,0.9743224582809684,,,,1.89,3300.0,900.0,1533.0,50.838544345745355,-0.2858964600785568
2020-05-17,56.3,67.3,6.5,30.0,0.9550814653619109,,,,2.3967,4300.0,1500.0,1533.0,50.83854430752364,-0.28589650406475414
2020-05-18,59.8,64.6,8.5,30.0,0.9583504368669932,,,,2.8833,4500.0,1200.0,1533.0,50.838544319270675,-0.2858964127194979
