Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,PopulationDensity,latitude,longitude
2020-03-01,45.5,68.1,10.8,29.2,,,,,0.8,257300.0,145600.0,2228.0,50.86000227283705,-0.9988076825394481
2020-03-02,43.6,66.6,8.9,29.3,,,,,0.6524,228200.0,122500.0,2228.0,50.860002253382696,-0.9988079477853118
2020-03-03,43.9,70.7,5.9,29.6,,,,,0.5238,181900.0,93000.0,2228.0,50.860001960657485,-0.9988077308631649
2020-03-04,43.1,91.5,4.4,29.6,,,,,0.4905,167900.0,83200.0,2228.0,50.860002138257386,-0.9988077702696714
2020-03-05,43.4,87.4,13.4,29.3,,,,,0.1952,205000.0,98400.0,2228.0,50.860002132925786,-0.9988078960892723
2020-03-06,43.4,70.3,3.3,29.7,,,,,0.7714,235300.0,102700.0,2228.0,50.86000218851642,-0.9988079226069903
2020-03-07,49.3,84.0,10.7,30.0,,,,,0.6,225100.0,125100.0,2228.0,50.860001996201525,-0.9988079069669127
2020-03-08,48.9,77.3,11.1,29.7,,,,,0.5619,246600.0,150100.0,2228.0,50.860002147750684,-0.9988079946592586
2020-03-09,48.2,75.8,12.6,29.9,,,,,0.5905,217000.0,126300.0,2228.0,50.86000208010042,-0.9988078808010784
2020-03-10,55.1,88.8,13.2,29.7,,,,,0.8714,187900.0,98500.0,2228.0,50.86000205742174,-0.998807984253247
2020-03-11,52.6,80.1,13.5,29.8,97.35565294718027,,,,,175700.0,88600.0,2228.0,50.86000220607551,-0.9988078279922731
2020-03-12,46.3,62.0,14.2,29.9,72.00389104569676,,,,0.9824,184200.0,96700.0,2228.0,50.86000225183606,-0.9988078830842854
2020-03-13,48.4,66.3,8.2,30.1,1.000000074264892,,,,0.9273,195200.0,104200.0,2228.0,50.860002183330536,-0.9988077287413418
2020-03-14,51.1,81.6,9.4,29.9,13.6155817934849,,,,0.8773,192200.0,125800.0,2228.0,50.860002302101,-0.9988079727062843
2020-03-15,49.4,83.2,11.2,29.7,18.520640372379813,,,,0.2826,201000.0,141400.0,2228.0,50.860002078531785,-0.9988077412903266
2020-03-16,47.5,65.7,4.4,30.2,4.80259659669716,,,,1.2087,159400.0,112700.0,2228.0,50.86000235422806,-0.9988080782113847
2020-03-17,51.0,79.4,11.5,30.3,5.776770216878309,,,,0.9,109500.0,77300.0,2228.0,50.860002074434185,-0.9988076941285429
2020-03-18,52.8,83.8,10.9,30.2,5.501085710873727,,,,0.5522,87000.0,62100.0,2228.0,50.86000213884048,-0.9988079206023494
2020-03-19,47.4,91.2,6.4,30.2,2.150708628686927,,,,0.2818,80900.0,58500.0,2228.0,50.86000207079894,-0.9988079135740462
2020-03-20,47.2,60.2,12.8,30.3,4.138409748553683,,,,1.0955,64200.0,46900.0,2228.0,50.86000214357444,-0.9988078738955656
2020-03-21,49.1,52.2,11.8,30.2,4.215498031289115,,,,1.2652,51500.0,37000.0,2228.0,50.860002061571905,-0.9988078649046472
2020-03-22,48.7,52.4,9.6,30.2,1.920723955263696,,,,1.1,36400.0,23600.0,2228.0,50.86000205724662,-0.9988078438513555
2020-03-23,47.3,50.6,7.5,30.2,2.202265356865716,,,,1.4542,28000.0,17600.0,2228.0,50.860002185412235,-0.9988078557125455
2020-03-24,50.5,54.2,6.0,30.2,2.4256481994825423,,,,1.5667,22600.0,14200.0,2228.0,50.86000222445915,-0.998807780352971
2020-03-25,51.2,51.9,4.4,30.2,2.338418170399912,,,,1.6913,14800.0,8900.0,2228.0,50.86000214423058,-0.998807703167545
