Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,39.6,83.3,13.9,28.5,,,,,0.8,257300.0,145600.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-02,39.4,83.2,12.2,28.6,,,,,0.6524,228200.0,122500.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-03,40.5,85.3,11.6,28.9,,,,,0.5238,181900.0,93000.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-04,40.0,92.5,9.5,29.0,,,,,0.4905,167900.0,83200.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-05,38.9,92.2,13.8,28.8,,,,,0.1952,205000.0,98400.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-06,39.1,86.4,5.4,29.0,,,,,0.7714,235300.0,102700.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-07,46.2,86.1,11.3,29.3,,,,,0.6,225100.0,125100.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-08,46.0,85.2,17.4,29.0,,,,,0.5619,246600.0,150100.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-09,44.6,88.2,17.3,29.2,,,,,0.5905,217000.0,126300.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-10,49.7,96.9,21.6,29.0,,,,,0.8714,187900.0,98500.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-11,48.3,84.1,15.2,29.1,193.7113058498016,,,,,175700.0,88600.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-12,42.2,76.1,21.3,29.2,45.3774312574198,,,,0.9824,184200.0,96700.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-13,44.4,79.9,15.5,29.4,1.0000000594119127,,,,0.9273,195200.0,104200.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-14,46.3,92.4,11.4,29.2,1.0000000594119127,,,,0.8773,192200.0,125800.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-15,44.6,93.0,12.0,29.1,11.512383592925836,,,,0.2826,201000.0,141400.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-16,41.5,78.7,8.9,29.5,1.000000074264892,,,,1.2087,159400.0,112700.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-17,47.7,86.9,12.6,29.6,15.330309838761847,,,,0.9,109500.0,77300.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-18,49.3,93.8,11.2,29.6,6.193560217361759,,,,0.5522,87000.0,62100.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-19,39.5,99.3,14.8,29.6,4.4521254107653965,,,,0.2818,80900.0,58500.0,0.1734526506064427,0.2066450216450216,559.0
2020-03-20,41.2,82.2,20.1,29.7,1.923061814750632,,,,1.0955,64200.0,46900.0,0.1734526506064427,0.2066450216450216,559.0
