Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,41.4,70.9,10.7,28.8,1.0000000148529775,,,,0.8,257300.0,145600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-02,39.0,75.4,7.1,28.9,1.0000000148529775,,,,0.6524,228200.0,122500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-03,40.8,75.3,8.2,29.2,1.0000000148529775,,,,0.5238,181900.0,93000.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-04,38.5,86.8,5.2,29.4,1.0000000148529775,,,,0.4905,167900.0,83200.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-05,39.1,87.9,9.3,29.1,1.0000000148529775,,,,0.1952,205000.0,98400.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-06,39.1,74.2,3.3,29.3,1.0000000148529775,,,,0.7714,235300.0,102700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-07,46.2,81.2,9.6,29.5,1.0000000148529775,,,,0.6,225100.0,125100.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-08,48.5,72.8,12.5,29.2,1.0000000148529775,,,,0.5619,246600.0,150100.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-09,44.5,80.6,10.6,29.4,10.205665243777869,,,,0.5905,217000.0,126300.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-10,53.4,84.0,11.4,29.2,12.208603123622886,,,,0.8714,187900.0,98500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-11,48.9,77.4,11.2,29.3,7.966910530597287,,,,,175700.0,88600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-12,42.6,66.1,13.3,29.4,2.6112661443777028,,,,0.9824,184200.0,96700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-13,43.3,80.6,8.5,29.6,2.380378215229981,,,,0.9273,195200.0,104200.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-14,46.6,89.1,10.1,29.5,3.268075742779376,,,,0.8773,192200.0,125800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-15,46.8,83.2,9.3,29.4,1.5673728812860026,,,,0.2826,201000.0,141400.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-16,44.2,69.7,6.8,29.8,3.107001156434479,,,,1.2087,159400.0,112700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-17,49.5,84.0,10.7,29.9,3.523232225002221,,,,0.9,109500.0,77300.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-18,46.7,93.2,8.2,29.9,4.820605322064151,,,,0.5522,87000.0,62100.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-19,41.5,83.4,7.1,30.0,5.324241585201854,,,,0.2818,80900.0,58500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-20,42.3,78.2,11.5,30.1,6.946653104565465,,,,1.0955,64200.0,46900.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-21,41.9,63.9,12.7,30.0,6.6953032868388265,,,,1.2652,51500.0,37000.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-22,41.1,68.3,8.7,30.0,12.896977714308266,,,,1.1,36400.0,23600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-23,40.9,67.8,6.4,29.9,13.350552125424844,,,,1.4542,28000.0,17600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-24,45.5,71.7,7.6,29.9,17.2321266132367,,,,1.5667,22600.0,14200.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-25,45.8,54.5,5.3,29.9,27.283858036533864,,,,1.6913,14800.0,8900.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-26,43.9,53.0,6.1,29.9,42.51400233971967,,,,1.575,14600.0,8600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-27,41.8,71.3,9.9,29.9,96.02661988700116,,,,1.45,13100.0,7800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-28,42.2,73.2,14.2,30.1,95.4735783829988,,,,1.0542,11400.0,7000.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-29,39.7,60.4,15.9,30.4,201.56237777802977,,,,0.9958,10000.0,5800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-30,40.9,74.2,9.6,30.2,384.8550891014822,,,,0.6625,5700.0,2900.0,0.1614175567869505,0.1936408521860018,2732.0
2020-03-31,42.3,72.1,7.9,30.1,801.2462046816057,,,,1.1667,5500.0,2700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-01,42.7,69.6,7.6,29.9,16.88214677305053,,,,0.9458,4400.0,2200.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-02,48.5,68.1,10.2,29.6,4.41834213730693,,,,1.028,4700.0,2300.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-03,47.3,62.7,6.1,29.7,5.236049008303936,,,,1.484,5400.0,2600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-04,46.2,75.2,6.7,29.7,1.90868027960087,,,,1.932,5500.0,2700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-05,54.0,56.8,12.8,29.5,4.816429975858814,,,,2.116,5300.0,2500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-06,54.1,63.0,9.0,29.6,4.4783735765143255,,,,1.5923,3300.0,1900.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-07,50.1,62.1,4.4,30.0,1.3490640964062783,,,,1.8038,4200.0,2500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-08,57.7,57.1,2.2,29.9,2.564413848619609,,,,1.6423,4300.0,2200.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-09,57.3,66.4,6.8,29.9,1.8153862405024144,,,,1.9577,4500.0,2800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-10,57.5,67.8,6.0,29.9,0.4725341361683272,,,,2.1192,3600.0,1800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-11,60.9,59.8,5.0,29.8,0.6050793817882261,,,,1.8577,3700.0,2500.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-12,57.3,70.9,6.0,29.6,1.1182916077485907,,,,1.8115,3300.0,1700.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-13,44.5,62.6,13.9,30.0,1.0186605636345525,,,,1.6654,3000.0,1800.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-14,44.5,57.3,3.7,30.0,1.1375688676071003,,,,2.2654,1900.0,1000.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-15,49.0,58.4,3.8,29.8,1.3703685130907983,,,,2.2077,2700.0,1300.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-16,53.6,56.9,5.8,29.7,1.4652635267903942,,,,1.5115,2800.0,1600.0,0.1614175567869505,0.1936408521860018,2732.0
2020-04-17,49.2,73.6,11.9,29.7,1.0573251805517472,,,,0.6692,3100.0,1700.0,0.1614175567869505,0.1936408521860018,2732.0
