Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2021-10-29,57.0,78.6,11.0,29.5,1.0089020684991583,1.0050483370144274,1.141992697776826,,0.3842,201000.0,129900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-10-30,53.8,80.0,8.5,29.4,1.0085864053629987,1.004868426934012,1.4533993690335756,,0.5889,195700.0,139800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-10-31,54.0,77.1,13.0,29.3,1.008743119119569,1.004958244440631,1.1935780491311865,,0.5294,199600.0,126100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-01,51.4,70.1,11.0,29.4,1.0109284069796762,1.0062066563821486,1.137858278740744,,0.5471,152000.0,83800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-02,46.8,79.6,4.8,29.5,1.014363358944296,1.0081692256222616,1.0555364856437497,,0.5353,111100.0,54900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-03,44.2,86.7,5.8,29.6,1.013786040608576,1.0080618689773737,1.0018167973546055,,0.3765,108300.0,54300.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-04,46.4,77.5,9.0,29.9,1.0124136025203037,1.0072837710624514,1.0803906675199118,,0.175,117000.0,58700.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-05,44.4,76.7,7.3,30.3,1.0121639181249962,1.0070889847332576,0.8163221072598048,,,145100.0,69800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-06,52.7,76.7,13.0,30.2,1.011052678782116,1.0062806489125569,1.037714271108153,,,120000.0,64500.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-07,52.1,65.6,12.0,30.1,1.0097816627954828,1.005554842434934,1.442795845835751,,,149600.0,80500.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-08,48.7,79.8,7.2,30.2,1.0122456282169043,1.006963415141397,1.3658817495534652,,,123700.0,66400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-09,55.8,80.8,7.0,30.2,1.0159510707419896,1.009082022319462,1.3456171194583486,,,89000.0,45200.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-10,54.0,90.8,5.0,30.2,1.0132647628008566,1.0075474644113551,1.4357236912792888,,0.05,92600.0,45100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-11,54.4,83.8,5.9,30.2,1.012496359440195,1.0071089159516884,1.706351272609435,,0.2167,112100.0,55600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-12,54.3,83.7,10.5,29.9,1.011613503773095,1.0066048079885774,1.201773660673909,,0.3563,134900.0,64900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-13,54.3,74.9,9.6,30.0,1.009682028469062,1.0055009948013414,1.3100526811729118,,0.2941,111500.0,61200.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-14,53.4,83.1,6.6,30.2,1.009153249324236,1.0055801376331213,1.6620437709990727,,0.2529,148800.0,82600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-15,52.0,79.6,2.7,30.3,1.01181121203802,1.0070694215852407,1.5953106232040282,,0.3353,123100.0,67600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-16,50.6,75.6,4.9,30.2,1.0163060777031363,1.0096469347715995,1.6122332901841356,,0.34,93300.0,49300.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-17,49.9,77.6,7.7,30.2,1.0139257359323472,1.008227426954782,1.30578783490443,,0.5,88800.0,44300.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-18,51.2,81.9,9.8,30.4,1.0142844042162025,1.008467198934836,1.4458288849051126,,0.36,109600.0,55600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-19,53.6,83.9,6.0,30.4,1.0135757526118654,1.0079748982072474,1.174234662565968,,0.16,137000.0,63100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-20,51.5,80.1,7.3,30.2,1.0122264342706029,1.0073547185336182,1.7034511915157575,,0.16,112600.0,60500.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-21,45.2,76.7,9.1,30.1,1.0109557549218977,1.0066765239925115,1.8083604399940425,,0.32,146500.0,83100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-22,43.6,80.5,6.0,30.4,1.0136831425876904,1.0077949337976022,1.585363846924828,,0.3933,124700.0,68300.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-23,42.2,85.8,3.0,30.5,1.0186329362581168,1.011013569590961,1.5674188514377092,,0.4,89700.0,44700.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-24,42.3,86.4,3.8,30.2,1.0176179572632298,1.0104023959944743,1.4528646819425428,,0.12,88700.0,42400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-25,42.3,74.2,7.1,30.0,1.0172819178961858,1.01018414041797,1.2966537024111051,,0.36,110200.0,53300.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-26,42.6,74.3,14.4,29.4,1.015937610846227,1.0094604492402848,1.444190604901175,,0.26,137500.0,62400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-27,39.2,82.2,15.1,25.0,1.0146535970713757,1.0087519115532138,1.5424104250438369,,0.1867,113100.0,60400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-28,36.6,70.3,11.3,13.0,1.0124687860740489,1.007104808675592,1.8888279289035537,,0.3467,143400.0,81800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-29,35.4,83.7,8.2,29.9,1.014991856311846,1.008550369937398,1.7034395996665304,,0.3133,130800.0,74800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-11-30,50.0,81.1,14.2,29.8,1.02073002555193,1.0118380006533825,1.6517108248569938,,0.22,84500.0,46600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-01,47.8,75.7,15.3,29.5,1.0181307896938785,1.0103506390547108,1.668996296956811,,0.3,79300.0,41600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-02,38.2,69.0,11.0,29.9,1.0172352761976262,1.0098388501619489,1.2169899867293692,,0.34,92200.0,48900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-03,43.4,84.6,6.6,29.7,1.014815505967741,1.0084534963867051,1.3512860466920555,,0.2071,109200.0,52900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-04,43.6,79.3,12.0,29.4,1.0130985914634818,1.0074704957158156,1.323286656182598,,0.2857,99600.0,53700.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-05,42.9,83.4,12.6,29.7,1.0100311490526406,1.0057133111003174,1.7393334429982472,,0.15,119900.0,70500.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-06,41.4,85.6,8.9,29.8,1.0105115490990877,1.0059890088470185,1.695845925759358,,0.1429,103100.0,62900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-07,41.6,81.9,10.3,29.5,1.0150745588806334,1.0086047337801196,1.5388646329783051,,0.0846,67300.0,36900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-08,44.9,66.5,14.5,29.3,1.0123710072780636,1.007055874556963,1.5145309498961423,,0.1786,71600.0,39800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-09,43.7,74.1,10.0,29.5,1.0128056922609272,1.0073056401987932,1.3161429962545756,64.3069642665072,0.2571,75500.0,41800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-10,44.1,75.8,15.1,29.5,1.0115055014330103,1.006560857194652,1.4085138729017137,33.644651288161924,0.2643,91400.0,49800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-11,43.3,82.9,7.1,30.0,1.0116439600475973,1.00664073842439,1.609722896889267,1.0033314259811437,0.1857,82700.0,49000.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-12,54.3,86.5,10.0,30.1,1.008931454446903,1.0050859623692332,2.106930856302701,1.0025472114554477,0.2571,96600.0,57600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-13,52.3,81.8,9.0,30.2,1.0088450432818767,1.005036710575119,3.05878267882004,1.002522462762266,0.25,84500.0,52000.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-14,52.3,83.3,6.9,30.3,1.0128957899343336,1.007359886178086,2.664883867574438,1.00369469974072,0.15,69300.0,39100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-15,54.2,75.8,7.9,30.4,1.0102873575658045,1.0058645683746137,2.47299012355876,1.00294040984733,0.1214,73800.0,41800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-16,53.0,70.7,3.5,30.6,1.009361153758258,1.005333757967512,2.384315185390081,1.0026727005376834,0.1071,79800.0,44900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-17,47.2,88.0,7.0,30.7,1.0086897080058077,1.0049489696445837,2.268643177501972,33.839888565003186,0.1857,98700.0,53200.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-18,45.9,93.3,11.5,30.7,1.0071325003877316,1.0040560663543288,2.171771835985004,22.83725082828712,0.1214,104900.0,58400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-19,40.7,69.7,4.3,30.5,1.0060035908741276,1.0034087153741422,2.9646651458267907,1.0017015504779292,0.1929,112100.0,61900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-20,44.2,80.6,6.2,30.4,1.0073601486294974,1.0041869894383957,2.845126782219322,1.0020943438241634,0.1,87900.0,49100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-21,40.9,77.8,4.5,30.3,1.0121333105284651,1.0069253894718286,2.8810683976012648,1.003476401308929,0.1857,86400.0,45400.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-22,36.1,85.8,5.3,30.1,1.0114677311839897,1.0065440664405898,3.139193219907102,25.163446022191227,0.15,94900.0,46200.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-23,47.1,88.8,7.3,29.8,1.0119349604893202,1.0068126257271086,2.422937800127296,16.288883235568967,0.1143,106500.0,49900.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-24,47.5,94.2,6.2,29.6,1.0110648817714922,1.006313882393861,1.0480973389743715,1.0031682682861895,0.1214,79900.0,33800.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-25,44.6,95.1,14.0,29.6,1.0100636173105015,1.0057397553588086,1.939313659687664,1.0028786121594688,0.0786,30800.0,10100.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-26,44.1,87.7,8.4,29.5,1.008564406403798,1.00487976596413,3.038962984486992,1.0024446198531356,0.1429,105600.0,47600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-27,49.1,95.1,6.5,29.3,1.0096592470143142,1.00550835694052,2.922258558886318,1.0027620258109666,0.1429,143000.0,68500.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-28,50.8,82.9,12.9,29.3,1.0140927502183246,1.0080533219255592,3.638211755455628,1.004046939046345,0.1786,147700.0,68600.0,0.1554259537282981,0.1819273266175174,1080.0
2021-12-29,52.7,85.0,10.0,29.6,1.012606669854626,1.0072009983455508,2.7444187752470963,1.0036168604502225,0.15,139000.0,64700.0,0.1554259537282981,0.1819273266175174,1080.0
