Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,43.0,71.3,26.6,29.0,,,,,0.8,257300.0,145600.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-02,42.8,69.6,18.2,29.2,,,,,0.6524,228200.0,122500.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-03,44.0,73.6,16.5,29.5,,,,,0.5238,181900.0,93000.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-04,41.8,85.5,6.8,29.6,,,,,0.4905,167900.0,83200.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-05,40.9,81.4,6.9,29.5,,,,,0.1952,205000.0,98400.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-06,42.8,82.6,9.9,29.6,,,,,0.7714,235300.0,102700.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-07,47.8,91.4,28.3,29.7,,,,,0.6,225100.0,125100.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-08,46.9,83.9,22.2,29.5,,,,,0.5619,246600.0,150100.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-09,46.2,85.8,25.4,29.7,,,,,0.5905,217000.0,126300.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-10,49.2,88.9,20.7,29.5,,,,,0.8714,187900.0,98500.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-11,47.6,85.7,27.3,29.6,,,,,,175700.0,88600.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-12,44.1,73.0,29.3,29.6,1.0000000148529775,,,,0.9824,184200.0,96700.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-13,45.9,82.5,12.7,29.9,1.0000000148529775,,,,0.9273,195200.0,104200.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-14,47.1,92.6,22.3,29.7,1.0000000148529775,,,,0.8773,192200.0,125800.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-15,46.6,79.7,17.8,29.6,1.0000000148529775,,,,0.2826,201000.0,141400.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-16,44.8,80.1,20.6,30.0,1.0000000148529775,,,,1.2087,159400.0,112700.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-17,48.5,96.7,25.4,30.1,1.0000000148529775,,,,0.9,109500.0,77300.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-18,44.4,85.2,7.1,30.2,1.0000000148529775,,,,0.5522,87000.0,62100.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-19,43.0,72.4,8.0,30.3,1.0000000148529775,,,,0.2818,80900.0,58500.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-20,44.5,68.3,15.1,30.4,1.0000000148529775,,,,1.0955,64200.0,46900.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-21,43.5,57.3,10.2,30.3,1.0000000148529775,,,,1.2652,51500.0,37000.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-22,42.7,66.3,6.9,30.3,7.966909110609153,,,,1.1,36400.0,23600.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-23,46.9,64.7,9.6,30.2,5.296708299526262,,,,1.4542,28000.0,17600.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-24,48.2,80.0,19.1,30.1,7.211699747414203,,,,1.5667,22600.0,14200.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-25,49.8,73.6,10.0,30.1,2.782058962376916,,,,1.6913,14800.0,8900.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-26,48.4,66.5,9.0,30.2,1.0000001039708517,,,,1.575,14600.0,8600.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-27,45.8,62.0,11.1,30.3,4.160500421811269,,,,1.45,13100.0,7800.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-28,45.7,66.0,18.0,30.5,2.6148679406587663,,,,1.0542,11400.0,7000.0,0.2433687120151673,0.2791478696741855,102.0
2020-03-29,41.4,57.9,17.9,30.8,2.736637928051474,,,,0.9958,10000.0,5800.0,0.2433687120151673,0.2791478696741855,102.0
