Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,45.5,68.1,10.8,29.2,,,,,0.8,257300.0,145600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-02,43.6,66.6,8.9,29.3,,,,,0.6524,228200.0,122500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-03,43.9,70.7,5.9,29.6,,,,,0.5238,181900.0,93000.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-04,43.1,91.5,4.4,29.6,,,,,0.4905,167900.0,83200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-05,43.4,87.4,13.4,29.3,,,,,0.1952,205000.0,98400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-06,43.4,70.3,3.3,29.7,,,,,0.7714,235300.0,102700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-07,49.3,84.0,10.7,30.0,,,,,0.6,225100.0,125100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-08,48.9,77.3,11.1,29.7,,,,,0.5619,246600.0,150100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-09,48.2,75.8,12.6,29.9,,,,,0.5905,217000.0,126300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-10,55.1,88.8,13.2,29.7,,,,,0.8714,187900.0,98500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-11,52.6,80.1,13.5,29.8,97.35565294718026,,,,,175700.0,88600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-12,46.3,62.0,14.2,29.9,72.00389104569676,,,,0.9824,184200.0,96700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-13,48.4,66.3,8.2,30.1,1.000000074264892,,,,0.9273,195200.0,104200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-14,51.1,81.6,9.4,29.9,13.6155817934849,,,,0.8773,192200.0,125800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-15,49.4,83.2,11.2,29.7,18.520640372379813,,,,0.2826,201000.0,141400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-16,47.5,65.7,4.4,30.2,4.80259659669716,,,,1.2087,159400.0,112700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-17,51.0,79.4,11.5,30.3,5.77677021687831,,,,0.9,109500.0,77300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-18,52.8,83.8,10.9,30.2,5.501085710873726,,,,0.5522,87000.0,62100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-19,47.4,91.2,6.4,30.2,2.150708628686927,,,,0.2818,80900.0,58500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-20,47.2,60.2,12.8,30.3,4.138409748553683,,,,1.0955,64200.0,46900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-21,49.1,52.2,11.8,30.2,4.215498031289115,,,,1.2652,51500.0,37000.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-22,48.7,52.4,9.6,30.2,1.920723955263696,,,,1.1,36400.0,23600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-23,47.3,50.6,7.5,30.2,2.202265356865716,,,,1.4542,28000.0,17600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-24,50.5,54.2,6.0,30.2,2.4256481994825423,,,,1.5667,22600.0,14200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-25,51.2,51.9,4.4,30.2,2.338418170399912,,,,1.6913,14800.0,8900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-26,51.1,45.8,7.8,30.1,2.0158762143697904,,,,1.575,14600.0,8600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-27,51.0,52.6,11.4,30.1,2.7179461019165823,,,,1.45,13100.0,7800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-28,50.4,56.0,18.5,30.3,1.397980419393819,,,,1.0542,11400.0,7000.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-29,46.3,45.0,22.4,30.6,3.221047061857636,,,,0.9958,10000.0,5800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-30,45.8,62.8,13.0,30.5,3.605933102471529,,,,0.6625,5700.0,2900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-03-31,49.3,52.7,10.0,30.4,6.431788920832118,,,,1.1667,5500.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-01,49.6,48.0,7.0,30.2,7.011103628645419,,,,0.9458,4400.0,2200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-02,54.3,52.0,8.3,30.0,8.886494673602732,,,,1.028,4700.0,2300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-03,53.4,56.4,6.8,30.0,6.690570821705405,,,,1.484,5400.0,2600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-04,55.4,55.8,10.0,30.1,15.525280066405902,,,,1.932,5500.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-05,60.1,51.0,11.1,29.8,14.071452565888594,,,,2.116,5300.0,2500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-06,59.0,49.0,7.5,30.0,65.15673571512248,,,,1.5923,3300.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-07,62.0,42.0,7.5,30.3,51.0628475495298,,,,1.8038,4200.0,2500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-08,66.0,53.3,3.7,30.2,46.31215841414411,,,,1.6423,4300.0,2200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-09,71.4,41.0,7.4,30.2,114.09253836984064,,,,1.9577,4500.0,2800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-10,69.5,44.5,10.3,30.2,113.14304043382144,,,,2.1192,3600.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-11,66.0,56.0,2.0,30.2,2.97526931391693,,,,1.8577,3700.0,2500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-12,67.3,48.6,6.0,29.9,1.834121663312152,,,,1.8115,3300.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-13,50.5,52.8,17.3,30.3,2.4095717985369083,,,,1.6654,3000.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-14,50.5,48.5,5.0,30.3,3.196130110669783,,,,2.2654,1900.0,1000.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-15,57.9,40.3,6.0,30.1,3.24264984694124,,,,2.2077,2700.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-16,57.2,54.8,4.2,29.9,3.369484043809436,,,,1.5115,2800.0,1600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-17,50.0,94.0,9.0,29.9,2.358745316620973,,,,0.6692,3100.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-20,62.9,41.7,15.3,29.9,1.8137229337398035,,,,2.1071,3100.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-21,63.2,41.1,12.9,29.9,3.57601818100151,,,,2.1536,3300.0,2300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-22,67.8,39.3,9.8,30.0,3.2493481969019262,,,,2.1964,3900.0,2200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-23,69.7,42.3,3.8,30.0,3.5813048683996485,,,,2.2536,2900.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-24,66.4,41.4,5.1,29.9,1.8813065524488208,,,,2.2107,4500.0,2800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-25,59.5,60.0,5.6,29.9,1.727759620602766,,,,2.2536,3500.0,2300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-26,61.3,50.1,3.4,29.9,2.132130481748064,,,,2.2929,3900.0,2400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-27,62.6,51.4,2.5,29.7,1.3607025919743747,,,,1.2964,3300.0,2100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-28,49.7,92.7,5.8,29.6,1.889775741933449,,,,0.3464,4300.0,2800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-29,53.4,80.0,11.5,29.5,1.5479035328371429,,,,1.2143,3500.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-04-30,50.6,80.2,12.8,29.3,1.05838465898356,,,,0.9111,5100.0,2600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-01,57.0,54.1,13.0,29.5,1.0808504570281143,,,,1.5964,4900.0,2600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-04,60.7,54.7,8.3,30.0,1.157901668495224,,,,2.2179,2700.0,900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-05,55.8,54.4,9.2,30.1,0.8909307921248452,,,,2.4464,3100.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-06,62.2,43.5,5.4,30.2,1.1331471999241756,,,,2.5786,4400.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-07,67.2,49.6,6.0,30.1,0.9248098034507886,,,,2.4759,4500.0,2100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-08,68.0,46.5,5.7,30.0,0.911509278267422,,,,2.3207,4600.0,1600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-10,55.4,73.4,20.6,29.8,0.8890177662353853,,,,1.3033,3900.0,1400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-11,53.0,44.5,21.0,30.0,1.2286413352931127,,,,1.7483,3500.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-12,54.7,41.0,5.0,30.1,0.8964992063524285,,,,2.1033,3300.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-13,54.4,48.1,13.6,30.0,0.932909310142268,,,,2.0828,4400.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-14,55.3,42.5,11.8,30.1,1.1581571170344045,,,,2.58,4400.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-15,60.6,44.3,5.4,30.2,0.9814694097617797,,,,2.32,5100.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-16,61.2,44.2,6.1,30.2,1.0013474880127888,,,,1.89,3300.0,900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-17,62.3,52.5,7.2,30.2,0.9741654749170872,,,,2.3967,4300.0,1500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-18,65.3,50.2,10.7,30.2,1.0036542869469067,,,,2.8833,4500.0,1200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-19,68.0,57.7,6.3,30.2,0.9761272260512734,,,,3.0467,3400.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-20,72.1,42.6,6.5,30.1,0.9732186769342362,,,,2.9533,6800.0,2400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-21,73.2,42.3,4.0,30.1,1.074717423795435,,,,2.7933,4400.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-22,65.5,46.5,17.3,30.0,1.0030845020651062,,,,2.4067,5000.0,1400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-23,60.4,54.0,15.3,30.2,1.000618050653556,,,,2.2133,4500.0,1400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-24,64.4,54.2,11.4,30.4,1.006425650516919,,,,2.2067,5400.0,1500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-25,71.5,42.5,5.8,30.5,0.9992086343113704,,,,2.9367,4100.0,1200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-26,73.9,38.8,4.7,30.5,1.0369110995533233,,,,2.94,4000.0,1500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-27,73.5,42.3,3.2,30.5,1.0169456487788662,,,,2.5633,5100.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-28,69.3,43.0,6.5,30.4,1.003310454110199,,,,3.0867,5500.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-29,71.8,39.2,7.0,30.2,0.9962156220224362,,,,3.1467,6400.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-30,73.3,38.8,7.2,30.1,0.9991760892675052,,,,2.9267,5300.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-05-31,73.3,37.7,9.7,30.1,1.0048491415966514,,,,2.9467,6300.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-01,72.9,41.9,9.1,30.1,1.0141647268798812,,,,2.9233,6000.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-02,73.9,39.3,7.9,30.0,1.0135185876637298,,,,2.7871,5400.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-03,63.3,71.5,1.5,29.7,1.0098759413138516,,,,0.7968,6800.0,2100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-04,59.0,52.5,9.5,29.6,1.036916689899362,,,,1.2742,7700.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-05,61.5,42.8,15.4,29.4,0.9995475915539236,,,,1.7517,10200.0,3200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-06,54.9,67.9,13.3,29.5,1.011247437328932,,,,1.0531,8700.0,2500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-07,64.3,49.7,4.4,29.8,1.0116250259233583,,,,1.7813,10700.0,3200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-08,61.9,52.8,7.3,30.0,1.034492876715453,,,,1.6065,4800.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-09,61.7,64.5,7.7,30.1,1.0127883072496346,,,,2.3115,3300.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-10,55.9,78.6,4.6,29.9,1.010702210705309,,,,1.0238,4000.0,1400.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-11,63.2,70.1,10.1,29.8,1.0019103581009654,,,,1.1344,4100.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-12,62.8,80.0,9.8,29.5,1.0026628677989764,,,,1.25,4700.0,1700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-13,66.6,53.9,11.9,29.7,1.0030475745166447,,,,2.2875,4100.0,1600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-14,66.3,62.4,7.8,29.9,1.0061895671631471,,,,1.7438,5900.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-15,68.7,51.9,7.2,30.0,1.0252108856424138,,,,2.0844,5000.0,1600.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-16,67.9,59.1,7.2,29.9,1.0058737127281634,,,,2.0469,4500.0,1300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-17,69.0,54.1,4.9,29.8,1.0044553133675114,,,,1.7844,5600.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-18,59.6,85.9,4.8,29.8,0.9983752885764776,,,,0.7969,5800.0,2100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-19,61.2,73.3,14.4,30.0,1.0197128300896583,,,,1.3813,7000.0,2300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-20,66.9,60.6,11.7,30.1,1.0106245143282495,,,,2.1813,5900.0,1800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-21,66.3,57.9,13.2,30.0,1.008664638693662,,,,2.1219,8200.0,2500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-22,65.5,56.1,13.4,30.2,1.0089681650513471,,,,3.2406,6800.0,2100.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-23,74.2,46.2,6.5,30.1,1.0033145288154444,,,,3.025,6200.0,1900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-24,82.7,39.2,8.9,30.0,1.0030670532421415,,,,2.8219,6600.0,2300.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-25,84.2,37.7,9.2,29.9,1.000657139132059,,,,2.9875,7100.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-26,67.5,67.6,13.4,29.8,1.0012624073132452,,,,2.975,7200.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-28,64.1,55.9,19.5,29.8,1.007312551279562,,,,2.2625,9600.0,3500.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-29,63.8,53.9,15.0,29.8,1.0054708617325878,,,,1.7938,7700.0,2700.0,0.2104748579808843,0.2442476187447326,2228.0
2020-06-30,62.1,90.1,10.8,29.7,1.0062050141028496,,,,1.3313,8000.0,2800.0,0.2104748579808843,0.2442476187447326,2228.0
2020-07-01,66.1,67.1,13.6,29.7,1.0033876512514517,,,,1.5194,17400.0,6200.0,0.2104748579808843,0.2442476187447326,2228.0
2020-07-02,66.3,57.3,9.4,29.9,1.0001625111123322,,,,1.9548,14900.0,5900.0,0.2104748579808843,0.2442476187447326,2228.0
2020-07-03,63.6,62.1,18.6,30.0,1.0007031297115452,,,,2.2452,16800.0,6900.0,0.2104748579808843,0.2442476187447326,2228.0
