Date,Temperature (°F),Humidity (%),Wind Speed (mph),Pressure (inHg),R0orig,R0alp,R0dlt,R0omi,UV Total Index,Total_Arrival,National_Arrival,male,female,PopulationDensity
2020-03-01,42.7,70.2,22.0,28.9,,,,,0.8,257300.0,145600.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-02,38.8,81.6,11.1,29.1,,,,,0.6524,228200.0,122500.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-03,40.3,84.8,12.6,29.4,,,,,0.5238,181900.0,93000.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-04,40.5,83.5,6.3,29.6,,,,,0.4905,167900.0,83200.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-05,37.8,89.4,7.2,29.4,,,,,0.1952,205000.0,98400.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-06,39.0,77.7,4.8,29.6,,,,,0.7714,235300.0,102700.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-07,45.7,84.5,18.1,29.7,,,,,0.6,225100.0,125100.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-08,49.3,79.8,20.2,29.4,,,,,0.5619,246600.0,150100.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-09,44.9,84.8,17.7,29.6,,,,,0.5905,217000.0,126300.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-10,53.6,78.3,20.0,29.4,1.0000000148529775,,,,0.8714,187900.0,98500.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-11,48.8,76.7,21.2,29.5,1.0000000148529775,,,,,175700.0,88600.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-12,44.6,66.0,26.2,29.5,1.0000000148529775,,,,0.9824,184200.0,96700.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-13,44.1,80.6,11.9,29.8,1.0000000148529775,,,,0.9273,195200.0,104200.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-14,46.4,88.2,14.8,29.7,1.0000000148529775,,,,0.8773,192200.0,125800.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-15,48.6,80.0,19.3,29.5,1.0000000148529775,,,,0.2826,201000.0,141400.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-16,45.4,78.8,9.9,29.9,1.0000000148529775,,,,1.2087,159400.0,112700.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-17,51.0,80.3,21.0,30.0,1.0000000148529775,,,,0.9,109500.0,77300.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-18,48.2,85.1,11.0,30.1,10.205665243777869,,,,0.5522,87000.0,62100.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-19,43.2,77.7,3.7,30.2,1.0000000297059557,,,,0.2818,80900.0,58500.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-20,43.4,79.2,12.8,30.4,5.64460616748063,,,,1.0955,64200.0,46900.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-21,43.7,71.8,15.9,30.3,1.000000044558934,,,,1.2652,51500.0,37000.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-22,42.0,73.5,10.1,30.3,1.000000044558934,,,,1.1,36400.0,23600.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-23,43.0,72.6,9.0,30.2,4.118602922660898,,,,1.4542,28000.0,17600.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-24,47.3,63.1,13.6,30.1,6.59267095160698,,,,1.5667,22600.0,14200.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-25,48.0,54.3,11.6,30.1,1.0000001039708517,,,,1.6913,14800.0,8900.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-26,40.4,75.8,6.2,30.2,3.018584799021051,,,,1.575,14600.0,8600.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-27,41.4,79.3,10.5,30.2,7.367672076599885,,,,1.45,13100.0,7800.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-28,44.1,79.5,18.7,30.4,2.81100607954101,,,,1.0542,11400.0,7000.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-29,40.8,66.9,19.0,30.6,8.112658037693615,,,,0.9958,10000.0,5800.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-30,43.0,79.7,13.9,30.5,7.0654925798075,,,,0.6625,5700.0,2900.0,0.1957074965506668,0.2185385456372071,194.0
2020-03-31,43.9,74.4,8.0,30.4,10.392340920921615,,,,1.1667,5500.0,2700.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-01,45.3,71.6,8.7,30.1,15.10729419311608,,,,0.9458,4400.0,2200.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-02,48.1,72.7,14.9,29.8,5.125659861604111,,,,1.028,4700.0,2300.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-03,45.4,70.8,8.2,29.9,23.94747913031835,,,,1.484,5400.0,2600.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-04,50.0,67.8,12.3,30.0,18.79168149516655,,,,1.932,5500.0,2700.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-05,58.1,50.1,17.7,29.8,79.25703560148814,,,,2.116,5300.0,2500.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-06,55.8,60.5,13.7,29.9,173.27491893471637,,,,1.5923,3300.0,1900.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-07,51.8,63.6,8.3,30.3,101.69358349628216,,,,1.8038,4200.0,2500.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-08,57.0,62.6,5.5,30.2,185.51921892576888,,,,1.6423,4300.0,2200.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-09,47.0,91.7,9.5,30.2,1313.0724608788605,,,,1.9577,4500.0,2800.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-10,56.2,75.2,8.9,30.2,18.71844914299845,,,,2.1192,3600.0,1800.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-11,61.5,62.7,11.8,30.0,4.580874129671348,,,,1.8577,3700.0,2500.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-12,52.3,79.2,11.0,29.9,7.607149837669698,,,,1.8115,3300.0,1700.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-13,44.3,60.1,15.9,30.3,5.7282778004120685,,,,1.6654,3000.0,1800.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-14,46.0,56.7,6.1,30.3,5.2658472156514975,,,,2.2654,1900.0,1000.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-15,52.5,53.4,7.6,30.1,5.99616157501715,,,,2.2077,2700.0,1300.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-16,50.6,64.9,8.9,29.9,3.06622640101562,,,,1.5115,2800.0,1600.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-17,46.8,78.0,12.5,30.0,2.3507223127845283,,,,0.6692,3100.0,1700.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-18,46.9,78.7,11.2,30.0,3.789953369342176,,,,1.0038,3200.0,1900.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-19,47.6,75.7,12.7,30.1,2.548574740482257,,,,2.2038,2300.0,1100.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-20,49.0,74.1,16.0,30.1,1.4872130826607264,,,,2.1071,3100.0,1900.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-21,50.3,76.3,16.1,30.1,2.0720308786929738,,,,2.1536,3300.0,2300.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-22,50.5,80.3,11.0,30.1,1.8143518456751384,,,,2.1964,3900.0,2200.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-23,50.3,82.4,9.6,30.1,1.580839176291882,,,,2.2536,2900.0,1800.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-24,48.3,82.9,7.0,29.9,1.4926828733253408,,,,2.2107,4500.0,2800.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-25,49.9,77.9,6.0,29.9,1.992714987835932,,,,2.2536,3500.0,2300.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-26,54.9,73.6,10.5,29.7,1.6910719627440818,,,,2.2929,3900.0,2400.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-27,50.9,75.9,6.8,29.7,1.13510205226199,,,,1.2964,3300.0,2100.0,0.1957074965506668,0.2185385456372071,194.0
2020-04-28,46.8,83.4,8.4,29.6,1.9193019519183263,,,,0.3464,4300.0,2800.0,0.1957074965506668,0.2185385456372071,194.0
2020-05-01,50.6,75.6,11.1,29.3,1.491965234919615,,,,1.5964,4900.0,2600.0,0.1957074965506668,0.2185385456372071,194.0
2020-05-02,51.4,73.9,8.8,29.7,1.154385859041363,,,,2.1143,3800.0,1900.0,0.1957074965506668,0.2185385456372071,194.0
2020-05-03,50.3,88.1,5.2,29.9,1.314823985912266,,,,1.1393,4700.0,1800.0,0.1957074965506668,0.2185385456372071,194.0
