areaCode,areaName,areaType,date,cumPeopleVaccinatedThirdInjectionByVaccinationDate
E08000016,Barnsley,ltla,2022-08-02,142724
E08000016,Barnsley,ltla,2022-08-01,142712
E08000016,Barnsley,ltla,2022-07-31,142702
E08000016,Barnsley,ltla,2022-07-30,142694
E08000016,Barnsley,ltla,2022-07-29,142604
E08000016,Barnsley,ltla,2022-07-28,142589
E08000016,Barnsley,ltla,2022-07-27,142574
E08000016,Barnsley,ltla,2022-07-26,142561
E08000016,Barnsley,ltla,2022-07-25,142549
E08000016,Barnsley,ltla,2022-07-24,142539
E08000016,Barnsley,ltla,2022-07-23,142537
E08000016,Barnsley,ltla,2022-07-22,142462
E08000016,Barnsley,ltla,2022-07-21,142443
E08000016,Barnsley,ltla,2022-07-20,142408
E08000016,Barnsley,ltla,2022-07-19,142401
E08000016,Barnsley,ltla,2022-07-18,142395
E08000016,Barnsley,ltla,2022-07-17,142392
E08000016,Barnsley,ltla,2022-07-16,142385
E08000016,Barnsley,ltla,2022-07-15,142268
E08000016,Barnsley,ltla,2022-07-14,142253
E08000016,Barnsley,ltla,2022-07-13,142220
E08000016,Barnsley,ltla,2022-07-12,142214
E08000016,Barnsley,ltla,2022-07-11,142198
E08000016,Barnsley,ltla,2022-07-10,142189
E08000016,Barnsley,ltla,2022-07-09,142184
E08000016,Barnsley,ltla,2022-07-08,142083
E08000016,Barnsley,ltla,2022-07-07,142070
E08000016,Barnsley,ltla,2022-07-06,142037
E08000016,Barnsley,ltla,2022-07-05,142019
E08000016,Barnsley,ltla,2022-07-04,142006
E08000016,Barnsley,ltla,2022-07-03,142001
E08000016,Barnsley,ltla,2022-07-02,141999
E08000016,Barnsley,ltla,2022-07-01,141902
E08000016,Barnsley,ltla,2022-06-30,141894
E08000016,Barnsley,ltla,2022-06-29,141879
E08000016,Barnsley,ltla,2022-06-28,141869
E08000016,Barnsley,ltla,2022-06-27,141849
E08000016,Barnsley,ltla,2022-06-26,141833
E08000016,Barnsley,ltla,2022-06-25,141784
E08000016,Barnsley,ltla,2022-06-24,141719
E08000016,Barnsley,ltla,2022-06-23,141716
E08000016,Barnsley,ltla,2022-06-22,141692
E08000016,Barnsley,ltla,2022-06-21,141670
E08000016,Barnsley,ltla,2022-06-20,141658
E08000016,Barnsley,ltla,2022-06-19,141653
E08000016,Barnsley,ltla,2022-06-18,141652
E08000016,Barnsley,ltla,2022-06-17,141530
E08000016,Barnsley,ltla,2022-06-16,141524
E08000016,Barnsley,ltla,2022-06-15,141504
E08000016,Barnsley,ltla,2022-06-14,141489
E08000016,Barnsley,ltla,2022-06-13,141472
E08000016,Barnsley,ltla,2022-06-12,141456
E08000016,Barnsley,ltla,2022-06-11,141380
E08000016,Barnsley,ltla,2022-06-10,141297
E08000016,Barnsley,ltla,2022-06-09,141275
E08000016,Barnsley,ltla,2022-06-08,141247
E08000016,Barnsley,ltla,2022-06-07,141216
E08000016,Barnsley,ltla,2022-06-06,141194
E08000016,Barnsley,ltla,2022-06-05,141173
E08000016,Barnsley,ltla,2022-06-04,141118
E08000016,Barnsley,ltla,2022-06-03,141063
E08000016,Barnsley,ltla,2022-06-02,141058
E08000016,Barnsley,ltla,2022-06-01,141053
E08000016,Barnsley,ltla,2022-05-31,141033
E08000016,Barnsley,ltla,2022-05-30,140998
E08000016,Barnsley,ltla,2022-05-29,140967
E08000016,Barnsley,ltla,2022-05-28,140909
E08000016,Barnsley,ltla,2022-05-27,140812
E08000016,Barnsley,ltla,2022-05-26,140783
E08000016,Barnsley,ltla,2022-05-25,140742
E08000016,Barnsley,ltla,2022-05-24,140722
E08000016,Barnsley,ltla,2022-05-23,140685
E08000016,Barnsley,ltla,2022-05-22,140659
E08000016,Barnsley,ltla,2022-05-21,140593
E08000016,Barnsley,ltla,2022-05-20,140438
E08000016,Barnsley,ltla,2022-05-19,140410
E08000016,Barnsley,ltla,2022-05-18,140303
E08000016,Barnsley,ltla,2022-05-17,140262
E08000016,Barnsley,ltla,2022-05-16,140216
E08000016,Barnsley,ltla,2022-05-15,140193
E08000016,Barnsley,ltla,2022-05-14,140098
E08000016,Barnsley,ltla,2022-05-13,139952
E08000016,Barnsley,ltla,2022-05-12,139931
E08000016,Barnsley,ltla,2022-05-11,139878
E08000016,Barnsley,ltla,2022-05-10,139813
E08000016,Barnsley,ltla,2022-05-09,139767
E08000016,Barnsley,ltla,2022-05-08,139722
E08000016,Barnsley,ltla,2022-05-07,139630
E08000016,Barnsley,ltla,2022-05-06,139456
E08000016,Barnsley,ltla,2022-05-05,139432
E08000016,Barnsley,ltla,2022-05-04,139376
E08000016,Barnsley,ltla,2022-05-03,139324
E08000016,Barnsley,ltla,2022-05-02,139270
E08000016,Barnsley,ltla,2022-05-01,139264
E08000016,Barnsley,ltla,2022-04-30,139177
E08000016,Barnsley,ltla,2022-04-29,138991
E08000016,Barnsley,ltla,2022-04-28,138973
E08000016,Barnsley,ltla,2022-04-27,138916
E08000016,Barnsley,ltla,2022-04-26,138886
E08000016,Barnsley,ltla,2022-04-25,138838
E08000016,Barnsley,ltla,2022-04-24,138799
E08000016,Barnsley,ltla,2022-04-23,138638
E08000016,Barnsley,ltla,2022-04-22,138454
E08000016,Barnsley,ltla,2022-04-21,138431
E08000016,Barnsley,ltla,2022-04-20,138363
E08000016,Barnsley,ltla,2022-04-19,138326
E08000016,Barnsley,ltla,2022-04-18,138286
E08000016,Barnsley,ltla,2022-04-17,138283
E08000016,Barnsley,ltla,2022-04-16,138246
E08000016,Barnsley,ltla,2022-04-15,138078
E08000016,Barnsley,ltla,2022-04-14,138074
E08000016,Barnsley,ltla,2022-04-13,138024
E08000016,Barnsley,ltla,2022-04-12,137958
E08000016,Barnsley,ltla,2022-04-11,137917
E08000016,Barnsley,ltla,2022-04-10,137886
E08000016,Barnsley,ltla,2022-04-09,137731
E08000016,Barnsley,ltla,2022-04-08,137599
E08000016,Barnsley,ltla,2022-04-07,137583
E08000016,Barnsley,ltla,2022-04-06,137540
E08000016,Barnsley,ltla,2022-04-05,137520
E08000016,Barnsley,ltla,2022-04-04,137482
E08000016,Barnsley,ltla,2022-04-03,137449
E08000016,Barnsley,ltla,2022-04-02,137285
E08000016,Barnsley,ltla,2022-04-01,137192
E08000016,Barnsley,ltla,2022-03-31,137166
E08000016,Barnsley,ltla,2022-03-30,137137
E08000016,Barnsley,ltla,2022-03-29,137100
E08000016,Barnsley,ltla,2022-03-28,137062
E08000016,Barnsley,ltla,2022-03-27,137037
E08000016,Barnsley,ltla,2022-03-26,136962
E08000016,Barnsley,ltla,2022-03-25,136900
E08000016,Barnsley,ltla,2022-03-24,136878
E08000016,Barnsley,ltla,2022-03-23,136848
E08000016,Barnsley,ltla,2022-03-22,136818
E08000016,Barnsley,ltla,2022-03-21,136755
E08000016,Barnsley,ltla,2022-03-20,136717
E08000016,Barnsley,ltla,2022-03-19,136595
E08000016,Barnsley,ltla,2022-03-18,136483
E08000016,Barnsley,ltla,2022-03-17,136446
E08000016,Barnsley,ltla,2022-03-16,136397
E08000016,Barnsley,ltla,2022-03-15,136363
E08000016,Barnsley,ltla,2022-03-14,136335
E08000016,Barnsley,ltla,2022-03-13,136284
E08000016,Barnsley,ltla,2022-03-12,136193
E08000016,Barnsley,ltla,2022-03-11,136072
E08000016,Barnsley,ltla,2022-03-10,136018
E08000016,Barnsley,ltla,2022-03-09,135981
E08000016,Barnsley,ltla,2022-03-08,135948
E08000016,Barnsley,ltla,2022-03-07,135928
E08000016,Barnsley,ltla,2022-03-06,135889
E08000016,Barnsley,ltla,2022-03-05,135768
E08000016,Barnsley,ltla,2022-03-04,135649
E08000016,Barnsley,ltla,2022-03-03,135621
E08000016,Barnsley,ltla,2022-03-02,135576
E08000016,Barnsley,ltla,2022-03-01,135515
E08000016,Barnsley,ltla,2022-02-28,135480
E08000016,Barnsley,ltla,2022-02-27,135434
E08000016,Barnsley,ltla,2022-02-26,135299
E08000016,Barnsley,ltla,2022-02-25,135137
E08000016,Barnsley,ltla,2022-02-24,135070
E08000016,Barnsley,ltla,2022-02-23,135003
E08000016,Barnsley,ltla,2022-02-22,134935
E08000016,Barnsley,ltla,2022-02-21,134869
E08000016,Barnsley,ltla,2022-02-20,134823
E08000016,Barnsley,ltla,2022-02-19,134695
E08000016,Barnsley,ltla,2022-02-18,134571
E08000016,Barnsley,ltla,2022-02-17,134504
E08000016,Barnsley,ltla,2022-02-16,134432
E08000016,Barnsley,ltla,2022-02-15,134346
E08000016,Barnsley,ltla,2022-02-14,134285
E08000016,Barnsley,ltla,2022-02-13,134206
E08000016,Barnsley,ltla,2022-02-12,134057
E08000016,Barnsley,ltla,2022-02-11,133907
E08000016,Barnsley,ltla,2022-02-10,133813
E08000016,Barnsley,ltla,2022-02-09,133744
E08000016,Barnsley,ltla,2022-02-08,133689
E08000016,Barnsley,ltla,2022-02-07,133624
E08000016,Barnsley,ltla,2022-02-06,133570
E08000016,Barnsley,ltla,2022-02-05,133481
E08000016,Barnsley,ltla,2022-02-04,133311
E08000016,Barnsley,ltla,2022-02-03,133242
E08000016,Barnsley,ltla,2022-02-02,133134
E08000016,Barnsley,ltla,2022-02-01,133053
E08000016,Barnsley,ltla,2022-01-31,133019
E08000016,Barnsley,ltla,2022-01-30,132856
E08000016,Barnsley,ltla,2022-01-29,132702
E08000016,Barnsley,ltla,2022-01-28,132480
