date,Alpha,Beta,Delta,Eta,Gamma,Kappa,Theta,Zeta,Lambda,Mu,Omicron,Omicron - BA2,XE,Omicron - BA4,Omicron - BA5,Other
20/08/2021,0.000139743,3.17E-05,0.969769857,0,0,9.20E-06,0,0,0,0,0,0,0,0,0,0.000960857
21/08/2021,0.000148371,3.16E-05,0.968664429,0,0,4.60E-06,0,0,0,0,0,0,0,0,0,0.000779429
22/08/2021,0.000157,3.15E-05,0.967559,0,0,0,0,0,0,0,0,0,0,0,0,0.000598
23/08/2021,0.000157429,2.70E-05,0.967231143,0,4.56E-06,0,0,0,0,0,0,0,0,0,0,0.000654
24/08/2021,0.000157857,2.25E-05,0.966903286,0,9.11E-06,0,0,0,0,0,0,0,0,0,0,0.00071
25/08/2021,0.000158286,1.80E-05,0.966575429,0,1.37E-05,0,0,0,0,0,0,0,0,0,0,0.000766
26/08/2021,0.000158714,1.35E-05,0.966247571,0,1.82E-05,0,0,0,0,0,0,0,0,0,0,0.000822
27/08/2021,0.000159143,9.00E-06,0.965919714,0,2.28E-05,0,0,0,0,0,0,0,0,0,0,0.000878
28/08/2021,0.000159571,4.50E-06,0.965591857,0,2.73E-05,0,0,0,0,0,0,0,0,0,0,0.000934
29/08/2021,0.00016,0,0.965264,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0.00099
30/08/2021,0.000152429,0,0.964200286,0,2.73E-05,0,0,0,0,0,0,0,0,0,0,0.001031429
31/08/2021,0.000144857,0,0.963136571,0,2.28E-05,0,0,0,0,0,0,0,0,0,0,0.001072857
01/09/2021,0.000137286,0,0.962072857,0,1.82E-05,0,0,0,0,0,0,0,0,0,0,0.001114286
02/09/2021,0.000129714,0,0.961009143,0,1.37E-05,0,0,0,0,0,0,0,0,0,0,0.001155714
03/09/2021,0.000122143,0,0.959945429,0,9.11E-06,0,0,0,0,0,0,0,0,0,0,0.001197143
04/09/2021,0.000114571,0,0.958881714,0,4.56E-06,0,0,0,0,0,0,0,0,0,0,0.001238571
05/09/2021,0.000107,0,0.957818,0,0,0,0,0,0,0,0,0,0,0,0,0.00128
06/09/2021,0.000115429,0,0.956235714,0,0,4.74E-06,0,0,0,0,0,0,0,0,0,0.001239286
07/09/2021,0.000123857,0,0.954653429,0,0,9.49E-06,0,0,0,0,0,0,0,0,0,0.001198571
08/09/2021,0.000132286,0,0.953071143,0,0,1.42E-05,0,0,0,0,0,0,0,0,0,0.001157857
09/09/2021,0.000140714,0,0.951488857,0,0,1.90E-05,0,0,0,0,0,0,0,0,0,0.001117143
10/09/2021,0.000149143,0,0.949906571,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0.001076429
11/09/2021,0.000157571,0,0.948324286,0,0,2.85E-05,0,0,0,0,0,0,0,0,0,0.001035714
12/09/2021,0.000166,0,0.946742,0,0,3.32E-05,0,0,0,0,0,0,0,0,0,0.000995
13/09/2021,0.000161857,0,0.945032,0,0,2.85E-05,0,0,0,0,0,0,0,0,0,0.000906714
14/09/2021,0.000157714,0,0.943322,0,0,2.37E-05,0,0,0,0,0,0,0,0,0,0.000818429
15/09/2021,0.000153571,0,0.941612,0,0,1.90E-05,0,0,0,0,0,0,0,0,0,0.000730143
16/09/2021,0.000149429,0,0.939902,0,0,1.42E-05,0,0,0,0,0,0,0,0,0,0.000641857
17/09/2021,0.000145286,0,0.938192,0,0,9.49E-06,0,0,0,0,0,0,0,0,0,0.000553571
18/09/2021,0.000141143,0,0.936482,0,0,4.74E-06,0,0,0,0,0,0,0,0,0,0.000465286
19/09/2021,0.000137,0,0.934772,0,0,0,0,0,0,0,0,0,0,0,0,0.000377
20/09/2021,0.000117429,0,0.932824,0,0,0,0,0,0,0,0,0,0,0,0,0.000422857
21/09/2021,9.79E-05,0,0.930876,0,0,0,0,0,0,0,0,0,0,0,0,0.000468714
22/09/2021,7.83E-05,0,0.928928,0,0,0,0,0,0,0,0,0,0,0,0,0.000514571
23/09/2021,5.87E-05,0,0.92698,0,0,0,0,0,0,0,0,0,0,0,0,0.000560429
24/09/2021,3.91E-05,0,0.925032,0,0,0,0,0,0,0,0,0,0,0,0,0.000606286
25/09/2021,1.96E-05,0,0.923084,0,0,0,0,0,0,0,0,0,0,0,0,0.000652143
26/09/2021,0,0,0.921136,0,0,0,0,0,0,0,0,0,0,0,0,0.000698
27/09/2021,9.01E-06,0,0.920070429,0,9.01E-06,0,0,0,0,0,0,0,0,0,0,0.000747
28/09/2021,1.80E-05,0,0.919004857,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0.000796
29/09/2021,2.70E-05,0,0.917939286,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0.000845
30/09/2021,3.61E-05,0,0.916873714,0,3.61E-05,0,0,0,0,0,0,0,0,0,0,0.000894
01/10/2021,4.51E-05,0,0.915808143,0,4.51E-05,0,0,0,0,0,0,0,0,0,0,0.000943
02/10/2021,5.41E-05,0,0.914742571,0,5.41E-05,0,0,0,0,0,0,0,0,0,0,0.000992
03/10/2021,6.31E-05,0,0.913677,0,6.31E-05,0,0,0,0,0,0,0,0,0,0,0.001041
04/10/2021,6.87E-05,0,0.912882286,0,5.41E-05,0,0,0,0,0,0,0,0,0,0,0.001042429
05/10/2021,7.42E-05,0,0.912087571,0,4.51E-05,0,0,0,0,0,0,0,0,0,0,0.001043857
06/10/2021,7.98E-05,0,0.911292857,0,3.61E-05,0,0,0,0,0,0,0,0,0,0,0.001045286
07/10/2021,8.53E-05,0,0.910498143,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0.001046714
08/10/2021,9.09E-05,0,0.909703429,0,1.80E-05,0,0,0,0,0,0,0,0,0,0,0.001048143
09/10/2021,9.64E-05,0,0.908908714,0,9.01E-06,0,0,0,0,0,0,0,0,0,0,0.001049571
10/10/2021,0.000102,0,0.908114,0,0,0,0,0,0,0,0,0,0,0,0,0.001051
11/10/2021,9.16E-05,0,0.905543143,0,0,0,0,0,0,4.19E-06,0,0,0,0,0,0.001030857
12/10/2021,8.12E-05,0,0.902972286,0,0,0,0,0,0,8.37E-06,0,0,0,0,0,0.001010714
13/10/2021,7.08E-05,0,0.900401429,0,0,0,0,0,0,1.26E-05,0,0,0,0,0,0.000990571
14/10/2021,6.05E-05,0,0.897830571,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0.000970429
15/10/2021,5.01E-05,0,0.895259714,0,0,0,0,0,0,2.09E-05,0,0,0,0,0,0.000950286
16/10/2021,3.97E-05,0,0.892688857,0,0,0,0,0,0,2.51E-05,0,0,0,0,0,0.000930143
17/10/2021,2.93E-05,0,0.890118,0,0,0,0,0,0,2.93E-05,0,0,0,0,0,0.00091
18/10/2021,2.94E-05,0,0.888250714,0,0,0,0,0,0,2.51E-05,0,0,0,0,0,0.000899571
19/10/2021,2.95E-05,0,0.886383429,0,0,0,0,0,0,2.09E-05,0,0,0,0,0,0.000889143
20/10/2021,2.96E-05,0,0.884516143,0,0,0,0,0,0,1.67E-05,0,0,0,0,0,0.000878714
21/10/2021,2.96E-05,0,0.882648857,0,0,0,0,0,0,1.26E-05,0,0,0,0,0,0.000868286
22/10/2021,2.97E-05,0,0.880781571,0,0,0,0,0,0,8.37E-06,0,0,0,0,0,0.000857857
23/10/2021,2.98E-05,0,0.878914286,0,0,0,0,0,0,4.19E-06,0,0,0,0,0,0.000847429
24/10/2021,2.99E-05,0,0.877047,0,0,0,0,0,0,0,0,0,0,0,0,0.000837
25/10/2021,2.95E-05,0,0.873588286,0,0,0,0,0,0,0,2.31E-05,0,0,0,0,0.000786714
26/10/2021,2.91E-05,0,0.870129571,0,0,0,0,0,0,0,4.63E-05,0,0,0,0,0.000736429
27/10/2021,2.87E-05,0,0.866670857,0,0,0,0,0,0,0,6.94E-05,0,0,0,0,0.000686143
28/10/2021,2.82E-05,0,0.863212143,0,0,0,0,0,0,0,9.26E-05,0,0,0,0,0.000635857
29/10/2021,2.78E-05,0,0.859753429,0,0,0,0,0,0,0,0.000115714,0,0,0,0,0.000585571
30/10/2021,2.74E-05,0,0.856294714,0,0,0,0,0,0,0,0.000138857,0,0,0,0,0.000535286
31/10/2021,2.70E-05,0,0.852836,0,0,0,0,0,0,0,0.000162,0,0,0,0,0.000485
01/11/2021,2.65E-05,3.31E-06,0.849396429,0,0,0,0,0,0,0,0.000142171,0,0,0,0,0.000502
02/11/2021,2.59E-05,6.63E-06,0.845956857,0,0,0,0,0,0,0,0.000122343,0,0,0,0,0.000519
03/11/2021,2.54E-05,9.94E-06,0.842517286,0,0,0,0,0,0,0,0.000102514,0,0,0,0,0.000536
04/11/2021,2.48E-05,1.33E-05,0.839077714,0,0,0,0,0,0,0,8.27E-05,0,0,0,0,0.000553
05/11/2021,2.43E-05,1.66E-05,0.835638143,0,0,0,0,0,0,0,6.29E-05,0,0,0,0,0.00057
06/11/2021,2.37E-05,1.99E-05,0.832198571,0,0,0,0,0,0,0,4.30E-05,0,0,0,0,0.000587
07/11/2021,2.32E-05,2.32E-05,0.828759,0,0,0,0,0,0,0,2.32E-05,0,0,0,0,0.000604
08/11/2021,1.99E-05,1.99E-05,0.825119429,0,0,0,0,0,0,0,4.59E-05,0,0,0,0,0.000631571
09/11/2021,1.66E-05,1.66E-05,0.821479857,0,0,0,0,0,0,0,6.86E-05,0,0,0,0,0.000659143
10/11/2021,1.33E-05,1.33E-05,0.817840286,0,0,0,0,0,0,0,9.13E-05,0,0,0,0,0.000686714
11/11/2021,9.94E-06,9.94E-06,0.814200714,0,0,0,0,0,0,0,0.000113943,0,0,0,0,0.000714286
12/11/2021,6.63E-06,6.63E-06,0.810561143,0,0,0,0,0,0,0,0.000136629,0,0,0,0,0.000741857
13/11/2021,3.31E-06,3.31E-06,0.806921571,0,0,0,0,0,0,0,0.000159314,0,0,0,0,0.000769429
14/11/2021,0,0,0.803282,0,0,0,0,0,0,0,0.000182,0,0,0,0,0.000797
15/11/2021,2.97E-06,0,0.800623143,0,0,0,0,0,0,0,0.000435571,0,0,0,0,0.000739714
16/11/2021,5.94E-06,0,0.797964286,0,0,0,0,0,0,0,0.000689143,0,0,0,0,0.000682429
17/11/2021,8.91E-06,0,0.795305429,0,0,0,0,0,0,0,0.000942714,0,0,0,0,0.000625143
18/11/2021,1.19E-05,0,0.792646571,0,0,0,0,0,0,0,0.001196286,0,0,0,0,0.000567857
19/11/2021,1.49E-05,0,0.789987714,0,0,0,0,0,0,0,0.001449857,0,0,0,0,0.000510571
20/11/2021,1.78E-05,0,0.787328857,0,0,0,0,0,0,0,0.001703429,0,0,0,0,0.000453286
21/11/2021,2.08E-05,0,0.78467,0,0,0,0,0,0,0,0.001957,0,0,0,0,0.000396
22/11/2021,1.78E-05,0,0.779589429,0,0,0,0,0,0,0,0.003678571,0,0,0,0,0.000410286
23/11/2021,1.49E-05,0,0.774508857,0,0,0,0,0,0,0,0.005400143,0,0,0,0,0.000424571
24/11/2021,1.19E-05,0,0.769428286,0,0,0,0,0,0,0,0.007121714,0,0,0,0,0.000438857
25/11/2021,8.91E-06,0,0.764347714,0,0,0,0,0,0,0,0.008843286,0,0,0,0,0.000453143
26/11/2021,5.94E-06,0,0.759267143,0,0,0,0,0,0,0,0.010564857,0,0,0,0,0.000467429
27/11/2021,2.97E-06,0,0.754186571,0,0,0,0,0,0,0,0.012286429,0,0,0,0,0.000481714
28/11/2021,0,0,0.749106,0,0,0,0,0,0,0,0.014008,0,0,0,0,0.000496
29/11/2021,0,0,0.733863571,0,0,0,0,0,0,0,0.030934429,9.99E-06,0,0,0,0.000564857
30/11/2021,0,0,0.718621143,0,0,0,0,0,0,0,0.047860857,2.00E-05,0,0,0,0.000633714
01/12/2021,0,0,0.703378714,0,0,0,0,0,0,0,0.064787286,3.00E-05,0,0,0,0.000702571
02/12/2021,0,0,0.688136286,0,0,0,0,0,0,0,0.081713714,3.99E-05,0,0,0,0.000771429
03/12/2021,0,0,0.672893857,0,0,0,0,0,0,0,0.098640143,4.99E-05,0,0,0,0.000840286
04/12/2021,0,0,0.657651429,0,0,0,0,0,0,0,0.115566571,5.99E-05,0,0,0,0.000909143
05/12/2021,0,0,0.642409,0,0,0,0,0,0,0,0.132493,6.99E-05,0,0,0,0.000978
06/12/2021,0,0,0.593947857,0,0,0,0,0,0,2.20E-06,0.196596714,5.99E-05,0,0,0,0.000948286
07/12/2021,0,0,0.545486714,0,0,0,0,0,0,4.40E-06,0.260700429,4.99E-05,0,0,0,0.000918571
08/12/2021,0,0,0.497025571,0,0,0,0,0,0,6.60E-06,0.324804143,3.99E-05,0,0,0,0.000888857
09/12/2021,0,0,0.448564429,0,0,0,0,0,0,8.80E-06,0.388907857,3.00E-05,0,0,0,0.000859143
10/12/2021,0,0,0.400103286,0,0,0,0,0,0,1.10E-05,0.453011571,2.00E-05,0,0,0,0.000829429
11/12/2021,0,0,0.351642143,0,0,0,0,0,0,1.32E-05,0.517115286,9.99E-06,0,0,0,0.000799714
12/12/2021,0,0,0.303181,0,0,0,0,0,0,1.54E-05,0.581219,0,0,0,0,0.00077
13/12/2021,0,0,0.277570429,0,0,0,0,0,0,1.32E-05,0.615944714,2.97E-05,0,0,0,0.000882571
14/12/2021,0,0,0.251959857,0,0,0,0,0,0,1.10E-05,0.650670429,5.94E-05,0,0,0,0.000995143
15/12/2021,0,0,0.226349286,0,0,0,0,0,0,8.80E-06,0.685396143,8.91E-05,0,0,0,0.001107714
16/12/2021,0,0,0.200738714,0,0,0,0,0,0,6.60E-06,0.720121857,0.000118857,0,0,0,0.001220286
17/12/2021,0,0,0.175128143,0,0,0,0,0,0,4.40E-06,0.754847571,0.000148571,0,0,0,0.001332857
18/12/2021,0,0,0.149517571,0,0,0,0,0,0,2.20E-06,0.789573286,0.000178286,0,0,0,0.001445429
19/12/2021,0,0,0.123907,0,0,0,0,0,0,0,0.824299,0.000208,0,0,0,0.001558
20/12/2021,2.30E-06,0,0.111465714,0,0,0,0,0,0,0,0.841780857,0.000366857,0,0,0,0.001443429
21/12/2021,4.60E-06,0,0.099024429,0,0,0,0,0,0,0,0.859262714,0.000525714,0,0,0,0.001328857
22/12/2021,6.90E-06,0,0.086583143,0,0,0,0,0,0,0,0.876744571,0.000684571,0,0,0,0.001214286
23/12/2021,9.20E-06,0,0.074141857,0,0,0,0,0,0,0,0.894226429,0.000843429,0,0,0,0.001099714
24/12/2021,1.15E-05,0,0.061700571,0,0,0,0,0,0,0,0.911708286,0.001002286,0,0,0,0.000985143
25/12/2021,1.38E-05,0,0.049259286,0,0,0,0,0,0,0,0.929190143,0.001161143,0,0,0,0.000870571
26/12/2021,1.61E-05,0,0.036818,0,0,0,0,0,0,0,0.946672,0.00132,0,0,0,0.000756
27/12/2021,1.75E-05,0,0.033877857,0,0,0,0,0,0,0,0.950117286,0.002003857,0,0,0,0.000745286
28/12/2021,1.90E-05,0,0.030937714,0,0,0,0,0,0,0,0.953562571,0.002687714,0,0,0,0.000734571
29/12/2021,2.04E-05,0,0.027997571,0,0,0,0,0,0,0,0.957007857,0.003371571,0,0,0,0.000723857
30/12/2021,2.19E-05,0,0.025057429,0,0,0,0,0,0,0,0.960453143,0.004055429,0,0,0,0.000713143
31/12/2021,2.33E-05,0,0.022117286,0,0,0,0,0,0,0,0.963898429,0.004739286,0,0,0,0.000702429
01/01/2022,2.48E-05,0,0.019177143,0,0,0,0,0,0,0,0.967343714,0.005423143,0,0,0,0.000691714
02/01/2022,2.62E-05,0,0.016237,0,0,0,0,0,0,0,0.970789,0.006107,0,0,0,0.000681
03/01/2022,2.72E-05,0,0.015029429,0,0,0,0,0,0,0,0.971241857,0.007418571,0,0,0,0.000666143
04/01/2022,2.81E-05,0,0.013821857,0,0,0,0,0,0,0,0.971694714,0.008730143,0,0,0,0.000651286
05/01/2022,2.91E-05,0,0.012614286,0,0,0,0,0,0,0,0.972147571,0.010041714,0,0,0,0.000636429
06/01/2022,3.01E-05,0,0.011406714,0,0,0,0,0,0,0,0.972600429,0.011353286,0,0,0,0.000621571
07/01/2022,3.11E-05,0,0.010199143,0,0,0,0,0,0,0,0.973053286,0.012664857,0,0,0,0.000606714
08/01/2022,3.20E-05,0,0.008991571,0,0,0,0,0,0,0,0.973506143,0.013976429,0,0,0,0.000591857
09/01/2022,3.30E-05,0,0.007784,0,0,0,0,0,0,0,0.973959,0.015288,0,0,0,0.000577
10/01/2022,2.83E-05,0,0.007040571,0,0,0,0,0,0,0,0.972295429,0.017851286,4.57E-06,2.29E-06,0,0.000586143
11/01/2022,2.36E-05,0,0.006297143,0,0,0,0,0,0,0,0.970631857,0.020414571,9.14E-06,4.57E-06,0,0.000595286
12/01/2022,1.89E-05,0,0.005553714,0,0,0,0,0,0,0,0.968968286,0.022977857,1.37E-05,6.86E-06,0,0.000604429
13/01/2022,1.41E-05,0,0.004810286,0,0,0,0,0,0,0,0.967304714,0.025541143,1.83E-05,9.14E-06,0,0.000613571
14/01/2022,9.43E-06,0,0.004066857,0,0,0,0,0,0,0,0.965641143,0.028104429,2.29E-05,1.14E-05,0,0.000622714
15/01/2022,4.71E-06,0,0.003323429,0,0,0,0,0,0,0,0.963977571,0.030667714,2.74E-05,1.37E-05,0,0.000631857
16/01/2022,0,0,0.00258,0,0,0,0,0,0,0,0.962314,0.033231,3.20E-05,1.60E-05,0,0.000641
17/01/2022,0,0,0.002360571,0,0,0,0,0,0,0,0.957560714,0.038314571,4.83E-05,1.37E-05,0,0.000617429
18/01/2022,0,0,0.002141143,0,0,0,0,0,0,0,0.952807429,0.043398143,6.46E-05,1.14E-05,0,0.000593857
19/01/2022,0,0,0.001921714,0,0,0,0,0,0,0,0.948054143,0.048481714,8.09E-05,9.14E-06,0,0.000570286
20/01/2022,0,0,0.001702286,0,0,0,0,0,0,0,0.943300857,0.053565286,9.71E-05,6.86E-06,0,0.000546714
21/01/2022,0,0,0.001482857,0,0,0,0,0,0,0,0.938547571,0.058648857,0.000113429,4.57E-06,0,0.000523143
22/01/2022,0,0,0.001263429,0,0,0,0,0,0,0,0.933794286,0.063732429,0.000129714,2.29E-06,0,0.000499571
23/01/2022,0,0,0.001044,0,0,0,0,0,0,0,0.929041,0.068816,0.000146,0,0,0.000476
24/01/2022,4.30E-06,0,0.000959429,0,0,0,0,0,0,0,0.918552429,0.079294286,0.000161714,0,2.16E-06,0.000580286
25/01/2022,8.60E-06,0,0.000874857,0,0,0,0,0,0,0,0.908063857,0.089772571,0.000177429,0,4.31E-06,0.000684571
26/01/2022,1.29E-05,0,0.000790286,0,0,0,0,0,0,0,0.897575286,0.100250857,0.000193143,0,6.47E-06,0.000788857
27/01/2022,1.72E-05,0,0.000705714,0,0,0,0,0,0,0,0.887086714,0.110729143,0.000208857,0,8.63E-06,0.000893143
28/01/2022,2.15E-05,0,0.000621143,0,0,0,0,0,0,0,0.876598143,0.121207429,0.000224571,0,1.08E-05,0.000997429
29/01/2022,2.58E-05,0,0.000536571,0,0,0,0,0,0,0,0.866109571,0.131685714,0.000240286,0,1.29E-05,0.001101714
30/01/2022,3.01E-05,0,0.000452,0,0,0,0,0,0,0,0.855621,0.142164,0.000256,0,1.51E-05,0.001206
31/01/2022,2.58E-05,0,0.000440143,0,0,0,0,0,0,0,0.842822714,0.154969143,0.000315714,0,1.29E-05,0.001175857
01/02/2022,2.15E-05,0,0.000428286,0,0,0,0,0,0,0,0.830024429,0.167774286,0.000375429,0,1.08E-05,0.001145714
02/02/2022,1.72E-05,0,0.000416429,0,0,0,0,0,0,0,0.817226143,0.180579429,0.000435143,0,8.63E-06,0.001115571
03/02/2022,1.29E-05,0,0.000404571,0,0,0,0,0,0,0,0.804427857,0.193384571,0.000494857,0,6.47E-06,0.001085429
04/02/2022,8.60E-06,0,0.000392714,0,0,0,0,0,0,0,0.791629571,0.206189714,0.000554571,0,4.31E-06,0.001055286
05/02/2022,4.30E-06,0,0.000380857,0,0,0,0,0,0,0,0.778831286,0.218994857,0.000614286,0,2.16E-06,0.001025143
06/02/2022,0,0,0.000369,0,0,0,0,0,0,0,0.766033,0.2318,0.000674,0,0,0.000995
07/02/2022,0,0,0.000358714,0,0,0,0,0,0,0,0.742996714,0.254729143,0.000777286,0,0,0.001017571
08/02/2022,0,0,0.000348429,0,0,0,0,0,0,0,0.719960429,0.277658286,0.000880571,0,0,0.001040143
09/02/2022,0,0,0.000338143,0,0,0,0,0,0,0,0.696924143,0.300587429,0.000983857,0,0,0.001062714
10/02/2022,0,0,0.000327857,0,0,0,0,0,0,0,0.673887857,0.323516571,0.001087143,0,0,0.001085286
11/02/2022,0,0,0.000317571,0,0,0,0,0,0,0,0.650851571,0.346445714,0.001190429,0,0,0.001107857
12/02/2022,0,0,0.000307286,0,0,0,0,0,0,0,0.627815286,0.369374857,0.001293714,0,0,0.001130429
13/02/2022,0,0,0.000297,0,0,0,0,0,0,0,0.604779,0.392304,0.001397,0,0,0.001153
14/02/2022,0,0,0.000296714,0,0,0,0,0,0,0,0.580948,0.416022714,0.001509,0,0,0.001157
15/02/2022,0,0,0.000296429,0,0,0,0,0,0,0,0.557117,0.439741429,0.001621,0,0,0.001161
16/02/2022,0,0,0.000296143,0,0,0,0,0,0,0,0.533286,0.463460143,0.001733,0,0,0.001165
17/02/2022,0,0,0.000295857,0,0,0,0,0,0,0,0.509455,0.487178857,0.001845,0,0,0.001169
18/02/2022,0,0,0.000295571,0,0,0,0,0,0,0,0.485624,0.510897571,0.001957,0,0,0.001173
19/02/2022,0,0,0.000295286,0,0,0,0,0,0,0,0.461793,0.534616286,0.002069,0,0,0.001177
20/02/2022,0,0,0.000295,0,0,0,0,0,0,0,0.437962,0.558335,0.002181,0,0,0.001181
21/02/2022,0,0,0.000256229,0,0,0,0,0,0,0,0.413500429,0.582870429,0.002247,0,0,0.001086429
22/02/2022,0,0,0.000217457,0,0,0,0,0,0,0,0.389038857,0.607405857,0.002313,0,0,0.000991857
23/02/2022,0,0,0.000178686,0,0,0,0,0,0,0,0.364577286,0.631941286,0.002379,0,0,0.000897286
24/02/2022,0,0,0.000139914,0,0,0,0,0,0,0,0.340115714,0.656476714,0.002445,0,0,0.000802714
25/02/2022,0,0,0.000101143,0,0,0,0,0,0,0,0.315654143,0.681012143,0.002511,0,0,0.000708143
26/02/2022,0,0,6.24E-05,0,0,0,0,0,0,0,0.291192571,0.705547571,0.002577,0,0,0.000613571
27/02/2022,0,0,2.36E-05,0,0,0,0,0,0,0,0.266731,0.730083,0.002643,0,0,0.000519
28/02/2022,0,0,4.85E-05,0,0,0,0,0,0,0,0.251349857,0.745294,0.002772286,0,0,0.000532286
01/03/2022,0,0,7.34E-05,0,0,0,0,0,0,0,0.235968714,0.760505,0.002901571,0,0,0.000545571
02/03/2022,0,0,9.83E-05,0,0,0,0,0,0,0,0.220587571,0.775716,0.003030857,0,0,0.000558857
03/03/2022,0,0,0.000123257,0,0,0,0,0,0,0,0.205206429,0.790927,0.003160143,0,0,0.000572143
04/03/2022,0,0,0.000148171,0,0,0,0,0,0,0,0.189825286,0.806138,0.003289429,0,0,0.000585429
05/03/2022,0,0,0.000173086,0,0,0,0,0,0,0,0.174444143,0.821349,0.003418714,0,0,0.000598714
06/03/2022,0,0,0.000198,0,0,0,0,0,0,0,0.159063,0.83656,0.003548,0,0,0.000612
07/03/2022,0,0,0.000186286,0,0,0,0,0,0,0,0.149287714,0.846150286,0.003716429,0,0,0.000640714
08/03/2022,0,0,0.000174571,0,0,0,0,0,0,0,0.139512429,0.855740571,0.003884857,0,0,0.000669429
09/03/2022,0,0,0.000162857,0,0,0,0,0,0,0,0.129737143,0.865330857,0.004053286,0,0,0.000698143
10/03/2022,0,0,0.000151143,0,0,0,0,0,0,0,0.119961857,0.874921143,0.004221714,0,0,0.000726857
11/03/2022,0,0,0.000139429,0,0,0,0,0,0,0,0.110186571,0.884511429,0.004390143,0,0,0.000755571
12/03/2022,0,0,0.000127714,0,0,0,0,0,0,0,0.100411286,0.894101714,0.004558571,0,0,0.000784286
13/03/2022,0,0,0.000116,0,0,0,0,0,0,0,0.090636,0.903692,0.004727,0,0,0.000813
14/03/2022,0,0,0.000115714,0,0,0,0,0,0,0,0.085048714,0.909222714,0.004799,2.71E-06,0,0.000797429
15/03/2022,0,0,0.000115429,0,0,0,0,0,0,0,0.079461429,0.914753429,0.004871,5.43E-06,0,0.000781857
16/03/2022,0,0,0.000115143,0,0,0,0,0,0,0,0.073874143,0.920284143,0.004943,8.14E-06,0,0.000766286
17/03/2022,0,0,0.000114857,0,0,0,0,0,0,0,0.068286857,0.925814857,0.005015,1.09E-05,0,0.000750714
18/03/2022,0,0,0.000114571,0,0,0,0,0,0,0,0.062699571,0.931345571,0.005087,1.36E-05,0,0.000735143
19/03/2022,0,0,0.000114286,0,0,0,0,0,0,0,0.057112286,0.936876286,0.005159,1.63E-05,0,0.000719571
20/03/2022,0,0,0.000114,0,0,0,0,0,0,0,0.051525,0.942407,0.005231,1.90E-05,0,0.000704
21/03/2022,0,0,9.77E-05,0,0,0,0,0,0,0,0.049216143,0.944660857,0.005284429,1.63E-05,5.27E-06,0.000719286
22/03/2022,0,0,8.14E-05,0,0,0,0,0,0,0,0.046907286,0.946914714,0.005337857,1.36E-05,1.05E-05,0.000734571
23/03/2022,0,0,6.51E-05,0,0,0,0,0,0,0,0.044598429,0.949168571,0.005391286,1.09E-05,1.58E-05,0.000749857
24/03/2022,0,0,4.89E-05,0,0,0,0,0,0,0,0.042289571,0.951422429,0.005444714,8.14E-06,2.11E-05,0.000765143
25/03/2022,0,0,3.26E-05,0,0,0,0,0,0,0,0.039980714,0.953676286,0.005498143,5.43E-06,2.64E-05,0.000780429
26/03/2022,0,0,1.63E-05,0,0,0,0,0,0,0,0.037671857,0.955930143,0.005551571,2.71E-06,3.16E-05,0.000795714
27/03/2022,0,0,0,0,0,0,0,0,0,0,0.035363,0.958184,0.005605,0,3.69E-05,0.000811
28/03/2022,0,0,0,0,0,0,0,0,0,0,0.033744143,0.959594429,0.005607143,5.29E-05,4.22E-05,0.000959286
29/03/2022,0,0,0,0,0,0,0,0,0,0,0.032125286,0.961004857,0.005609286,0.000105714,4.75E-05,0.001107571
30/03/2022,0,0,0,0,0,0,0,0,0,0,0.030506429,0.962415286,0.005611429,0.000158571,5.28E-05,0.001255857
31/03/2022,0,0,0,0,0,0,0,0,0,0,0.028887571,0.963825714,0.005613571,0.000211429,5.80E-05,0.001404143
01/04/2022,0,0,0,0,0,0,0,0,0,0,0.027268714,0.965236143,0.005615714,0.000264286,6.33E-05,0.001552429
02/04/2022,0,0,0,0,0,0,0,0,0,0,0.025649857,0.966646571,0.005617857,0.000317143,6.86E-05,0.001700714
03/04/2022,0,0,0,0,0,0,0,0,0,0,0.024031,0.968057,0.00562,0.00037,7.39E-05,0.001849
04/04/2022,0,0,0,0,0,0,0,0,0,0,0.022755143,0.969276143,0.005808,0.000368714,0.000104629,0.001688
05/04/2022,0,0,0,0,0,0,0,0,0,0,0.021479286,0.970495286,0.005996,0.000367429,0.000135357,0.001527
06/04/2022,0,0,0,0,0,0,0,0,0,0,0.020203429,0.971714429,0.006184,0.000366143,0.000166086,0.001366
07/04/2022,0,0,0,0,0,0,0,0,0,0,0.018927571,0.972933571,0.006372,0.000364857,0.000196814,0.001205
08/04/2022,0,0,0,0,0,0,0,0,0,0,0.017651714,0.974152714,0.00656,0.000363571,0.000227543,0.001044
09/04/2022,0,0,0,0,0,0,0,0,0,0,0.016375857,0.975371857,0.006748,0.000362286,0.000258271,0.000883
10/04/2022,0,0,0,0,0,0,0,0,0,0,0.0151,0.976591,0.006936,0.000361,0.000289,0.000722
11/04/2022,0,0,0,0,0,0,0,0,0,0,0.014186571,0.976921429,0.007173,0.000500714,0.000359286,0.000858
